"PORT","SP","DATE","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","GENETICS_CARD_NUM","GENETICS_SLOT_NUM","GONAD_SAMPLE","SAMPLEID","YEAR","MONTH","DAY","SUBLOC","SPECIES","ASSEMB"
"Valdez",145,2021-06-07,1,1,"F",49,NA,23,23,2,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,7,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-07,1,2,"F",59,6.2,NA,NA,NA,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,7,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-07,1,3,"F",54,4.6,38,38,2,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,7,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-07,1,4,"M",56,5.2,NA,NA,NA,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,7,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-07,1,5,"M",58,NA,NA,NA,NA,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,7,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-07,1,6,"M",52,3.6,23,23,2,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,7,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-07,1,7,"M",62,1.9,NA,NA,NA,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,7,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-07,1,8,"F",41,2.3,24,24,2,"","Private","P2",466033,NA,NA,NA,NA,2021,6,7,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-07,1,9,"F",44,2.3,23,24,2,"","Private","P2",466033,NA,NA,NA,NA,2021,6,7,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-07,1,10,"M",38,NA,16,16,2,"","Private","P2",466033,NA,NA,NA,NA,2021,6,7,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-07,1,11,"F",46,NA,44,NA,1,"","Private","P3",466033,NA,NA,NA,NA,2021,6,7,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-08,2,1,"M",58,4.8,NA,NA,NA,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,8,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-08,2,2,"M",57,4.1,34,34,2,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,8,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-08,2,3,"M",62,6,NA,NA,NA,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,8,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-08,2,4,"M",66,NA,NA,NA,NA,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,8,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-08,2,5,"M",59,NA,NA,NA,NA,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,8,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-12,3,1,"F",41,NA,19,19,2,"","Private","P1",466003,NA,NA,NA,NA,2021,6,12,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-12,3,2,"F",53,NA,54,NA,2,"","Private","P1",466003,NA,NA,NA,NA,2021,6,12,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-12,3,3,"M",46,NA,20,NA,2,"","Private","P1",466003,NA,NA,NA,NA,2021,6,12,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-12,3,4,"M",60,NA,71,NA,2,"","Private","P1",466003,NA,NA,NA,NA,2021,6,12,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-15,4,1,"M",45,NA,17,17,2,"","Private","P1",475932,NA,NA,NA,NA,2021,6,15,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-17,5,1,"F",56,NA,31,31,2,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,17,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-17,5,2,"M",54,NA,23,23,2,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,17,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-17,5,3,"M",51,NA,24,24,2,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,17,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-17,5,4,"M",53,NA,27,NA,2,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,17,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-17,5,5,"M",58,NA,35,NA,2,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,17,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-17,5,6,"M",54,NA,35,NA,2,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,17,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-17,5,7,"M",31,NA,10,10,2,"","Charter","DAN ORION",466004,NA,NA,NA,NA,2021,6,17,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-17,5,8,"M",35,NA,14,NA,2,"","Charter","DAN ORION",466004,NA,NA,NA,NA,2021,6,17,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-29,6,1,"M",33,NA,13,NA,2,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,29,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-29,6,2,"F",31,2.4,19,19,2,"","Private","P1",466033,NA,NA,NA,NA,2021,6,29,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-29,6,3,"M",35,NA,14,NA,2,"","Private","P2",466033,NA,NA,NA,NA,2021,6,29,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-30,7,1,"F",57,6,34,NA,2,"","Private","P1",475932,NA,NA,NA,NA,2021,6,30,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-30,7,2,"M",58,5,35,35,2,"","Private","P1",475932,NA,NA,NA,NA,2021,6,30,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-30,7,3,"M",59,5.5,28,NA,2,"","Private","P1",475932,NA,NA,NA,NA,2021,6,30,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-30,7,4,"M",50,3.3,20,NA,2,"","Private","P1",475932,NA,NA,NA,NA,2021,6,30,NA,"Yelleye","Demersal"
"Valdez",145,2021-06-30,7,5,"M",51,3.4,19,NA,2,"","Private","P1",475932,NA,NA,NA,NA,2021,6,30,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-01,8,1,"F",57,6.3,65,65,NA,"","Private","P2",466033,NA,NA,NA,NA,2021,7,1,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-01,8,2,"M",37,1.9,12,NA,2,"","Private","P3",466033,NA,NA,NA,NA,2021,7,1,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-01,8,3,"M",53,3.9,21,NA,2,"","Charter","ARCTIC WARRIOR",466003,NA,NA,NA,NA,2021,7,1,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-01,8,4,"M",57,5.3,23,NA,2,"","Charter","ARCTIC WARRIOR",466003,NA,NA,NA,NA,2021,7,1,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-01,8,5,"F",28,NA,11,NA,2,"","Private","P4",466033,NA,NA,NA,NA,2021,7,1,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-01,8,6,"F",61,NA,34,34,2,"","Charter","BOLD EAGLE",475932,NA,NA,NA,NA,2021,7,1,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-01,8,7,"M",45,NA,23,23,2,"","Charter","BOLD EAGLE",475932,NA,NA,NA,NA,2021,7,1,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-14,9,1,"M",28,NA,11,11,2,"","Private","P1",466032,NA,NA,NA,NA,2021,7,14,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-14,9,2,"F",50,NA,31,NA,2,"","Private","P2",465931,NA,NA,NA,NA,2021,7,14,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-14,9,3,"F",48,NA,35,NA,2,"","Private","P2",465931,NA,NA,NA,NA,2021,7,14,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-14,9,4,"F",61,NA,65,NA,2,"","Private","P2",465931,NA,NA,NA,NA,2021,7,14,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-14,9,5,"F",60,NA,52,NA,2,"","Private","P2",465931,NA,NA,NA,NA,2021,7,14,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-14,9,6,"M",57,5.6,35,35,2,"","Private","P2",465931,NA,NA,NA,NA,2021,7,14,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-14,9,7,"M",54,4.3,38,NA,2,"","Private","P2",465931,NA,NA,NA,NA,2021,7,14,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-14,9,8,"M",55,NA,40,NA,2,"","Private","P2",465931,NA,NA,NA,NA,2021,7,14,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-14,9,9,"M",55,NA,35,NA,2,"","Private","P2",465931,NA,NA,NA,NA,2021,7,14,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-14,9,10,"M",53,NA,34,35,2,"","Private","P2",465931,NA,NA,NA,NA,2021,7,14,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-17,10,1,"F",50,NA,38,NA,NA,"","Private","P1",466005,NA,NA,NA,NA,2021,7,17,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-17,10,2,"M",55,NA,NA,NA,NA,"","Private","P1",466005,NA,NA,NA,NA,2021,7,17,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-17,10,3,"F",58,5.6,36,35,2,"","Charter","HALIBUT GROVE",465932,NA,NA,NA,NA,2021,7,17,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-17,10,4,"F",52,5.6,35,NA,2,"","Charter","HALIBUT GROVE",465932,NA,NA,NA,NA,2021,7,17,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-17,10,5,"F",59,5.4,54,54,2,"","Charter","HALIBUT GROVE",465932,NA,NA,NA,NA,2021,7,17,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-17,10,6,"M",57,NA,35,35,2,"","Charter","HALIBUT GROVE",465932,NA,NA,NA,NA,2021,7,17,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-17,10,7,"M",58,5.6,39,NA,2,"","Charter","HALIBUT GROVE",465932,NA,NA,NA,NA,2021,7,17,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-17,10,8,"M",53,NA,35,NA,2,"","Charter","HALIBUT GROVE",465932,NA,NA,NA,NA,2021,7,17,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-17,10,9,"F",47,NA,17,17,2,"","Charter","HOOKED UP",466004,NA,NA,NA,NA,2021,7,17,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-17,10,10,"F",42,NA,24,NA,2,"","Private","P3",466032,NA,NA,NA,NA,2021,7,17,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-17,10,11,"F",62,6.6,NA,NA,NA,"","Private","P4",466004,NA,NA,NA,NA,2021,7,17,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-19,11,1,"F",52,4.2,38,38,2,"","Charter","BOLD EAGLE",465932,NA,NA,NA,NA,2021,7,19,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-19,11,2,"F",43,2.7,21,NA,2,"","Charter","BOLD EAGLE",465932,NA,NA,NA,NA,2021,7,19,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-19,11,3,"F",65,6.5,53,NA,2,"","Charter","BOLD EAGLE",465932,NA,NA,NA,NA,2021,7,19,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-19,11,4,"M",47,4.1,23,22,2,"","Charter","BOLD EAGLE",465932,NA,NA,NA,NA,2021,7,19,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-19,11,5,"M",50,NA,23,NA,2,"","Charter","BOLD EAGLE",465932,NA,NA,NA,NA,2021,7,19,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-19,11,6,"M",44,3.7,29,NA,2,"","Charter","BOLD EAGLE",465932,NA,NA,NA,NA,2021,7,19,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-19,11,7,"M",55,4.9,NA,NA,NA,"","Charter","BOLD EAGLE",465932,NA,NA,NA,NA,2021,7,19,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-19,11,8,"F",43,2.5,28,28,2,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,19,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-19,11,9,"M",40,2.3,23,23,2,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,19,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-19,11,10,"M",48,NA,36,35,2,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,19,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-19,11,11,"M",51,NA,38,NA,2,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,19,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-19,11,12,"M",48,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,19,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-19,11,13,"M",46,4.7,35,35,2,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,19,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-25,12,1,"M",83,10.4,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-25,12,2,"",28,NA,8,NA,2,"","Private","P1",476035,NA,NA,NA,NA,2021,7,25,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-29,13,1,"F",55,NA,35,NA,2,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-29,13,2,"F",50,NA,23,NA,2,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-29,13,3,"F",51,NA,35,NA,2,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-29,13,4,"F",55,NA,35,NA,2,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-29,13,5,"F",44,NA,23,NA,2,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-29,13,6,"M",43,NA,23,23,2,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-29,13,7,"M",47,NA,24,NA,2,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-29,13,8,"M",47,NA,23,NA,2,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-29,13,9,"M",61,NA,35,NA,2,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-29,13,10,"M",38,1.7,20,NA,2,"","Private","P1",466033,NA,NA,NA,NA,2021,7,29,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-29,13,11,"M",31,1.4,12,NA,2,"","Private","P1",466033,NA,NA,NA,NA,2021,7,29,NA,"Yelleye","Demersal"
"Valdez",145,2021-07-30,14,1,"F",63,6.6,52,NA,2,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"Yelleye","Demersal"
"Valdez",145,2021-08-01,15,1,"F",48,NA,35,NA,2,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Yelleye","Demersal"
"Valdez",145,2021-08-01,15,2,"F",60,NA,53,54,2,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Yelleye","Demersal"
"Valdez",145,2021-08-01,15,3,"F",60,NA,54,NA,2,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Yelleye","Demersal"
"Valdez",145,2021-08-01,15,4,"F",51,NA,35,NA,2,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Yelleye","Demersal"
"Valdez",145,2021-08-01,15,5,"F",48,NA,35,NA,2,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Yelleye","Demersal"
"Valdez",145,2021-08-01,15,6,"F",52,NA,35,NA,2,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Yelleye","Demersal"
"Valdez",145,2021-08-01,15,7,"M",59,NA,35,35,2,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Yelleye","Demersal"
"Valdez",145,2021-08-01,15,8,"M",41,NA,23,23,2,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Yelleye","Demersal"
"Valdez",145,2021-08-05,16,1,"F",42,NA,16,16,2,"","Private","P2",466004,NA,NA,NA,NA,2021,8,5,NA,"Yelleye","Demersal"
"Valdez",145,2021-08-05,16,2,"F",43,NA,20,NA,2,"","Charter","HOOKED UP",475932,NA,NA,NA,NA,2021,8,5,NA,"Yelleye","Demersal"
"Valdez",146,2021-07-25,1,1,"F",27,1.3,NA,NA,NA,"","Charter","ARCTIC WARRIOR",466004,NA,NA,NA,NA,2021,7,25,NA,"Canary","Demersal"
"Valdez",146,2021-07-25,1,2,"F",34,NA,NA,NA,NA,"","Charter","ARCTIC WARRIOR",466004,NA,NA,NA,NA,2021,7,25,NA,"Canary","Demersal"
"Valdez",147,2021-06-08,1,1,"F",32,NA,NA,NA,NA,"","Private","P1",466032,NA,NA,NA,NA,2021,6,8,NA,"Quill","Demersal"
"Valdez",147,2021-06-08,1,2,"F",35,NA,NA,NA,NA,"","Private","P1",466032,NA,NA,NA,NA,2021,6,8,NA,"Quill","Demersal"
"Valdez",147,2021-06-08,1,3,"M",34,NA,NA,NA,NA,"","Private","P1",466032,NA,NA,NA,NA,2021,6,8,NA,"Quill","Demersal"
"Valdez",147,2021-06-08,1,4,"F",31,NA,NA,NA,NA,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,8,NA,"Quill","Demersal"
"Valdez",147,2021-06-08,1,5,"F",37,NA,NA,NA,NA,"","Charter","ARCTIC WARRIOR",475932,NA,NA,NA,NA,2021,6,8,NA,"Quill","Demersal"
"Valdez",147,2021-06-08,1,6,"M",34,NA,NA,NA,NA,"","Charter","ARCTIC WARRIOR",475932,NA,NA,NA,NA,2021,6,8,NA,"Quill","Demersal"
"Valdez",147,2021-06-27,2,1,"M",32,NA,NA,NA,NA,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,27,NA,"Quill","Demersal"
"Valdez",147,2021-06-27,2,2,"M",35,NA,NA,NA,NA,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,27,NA,"Quill","Demersal"
"Valdez",147,2021-06-27,2,3,"F",41,2.4,NA,NA,NA,"","Private","P1",466032,NA,NA,NA,NA,2021,6,27,NA,"Quill","Demersal"
"Valdez",147,2021-06-29,3,1,"F",36,NA,NA,NA,NA,"","Private","P2",466033,NA,NA,NA,NA,2021,6,29,NA,"Quill","Demersal"
"Valdez",147,2021-06-29,3,2,"F",31,NA,NA,NA,NA,"","Private","P2",466033,NA,NA,NA,NA,2021,6,29,NA,"Quill","Demersal"
"Valdez",147,2021-06-29,3,3,"M",33,NA,NA,NA,NA,"","Private","P2",466033,NA,NA,NA,NA,2021,6,29,NA,"Quill","Demersal"
"Valdez",147,2021-06-29,3,4,"M",31,NA,NA,NA,NA,"","Private","P2",466033,NA,NA,NA,NA,2021,6,29,NA,"Quill","Demersal"
"Valdez",147,2021-06-29,3,5,"M",33,NA,NA,NA,NA,"","Private","P2",466033,NA,NA,NA,NA,2021,6,29,NA,"Quill","Demersal"
"Valdez",147,2021-06-30,4,1,"M",38,NA,NA,NA,NA,"","Private","P1",475932,NA,NA,NA,NA,2021,6,30,NA,"Quill","Demersal"
"Valdez",147,2021-07-01,5,1,"F",33,1.5,NA,NA,NA,"","Private","P2",466033,NA,NA,NA,NA,2021,7,1,NA,"Quill","Demersal"
"Valdez",147,2021-07-01,5,2,"F",29,1.1,NA,NA,NA,"","Private","P3",466033,NA,NA,NA,NA,2021,7,1,NA,"Quill","Demersal"
"Valdez",147,2021-07-01,5,3,"M",23,0.4,NA,NA,NA,"","Private","P3",466033,NA,NA,NA,NA,2021,7,1,NA,"Quill","Demersal"
"Valdez",147,2021-07-01,5,4,"F",33,NA,NA,NA,NA,"","Private","P4",466033,NA,NA,NA,NA,2021,7,1,NA,"Quill","Demersal"
"Valdez",147,2021-07-01,5,5,"M",34,NA,NA,NA,NA,"","Private","P4",466033,NA,NA,NA,NA,2021,7,1,NA,"Quill","Demersal"
"Valdez",147,2021-07-01,5,6,"M",40,NA,NA,NA,NA,"","Charter","BOLD EAGLE",475932,NA,NA,NA,NA,2021,7,1,NA,"Quill","Demersal"
"Valdez",147,2021-07-14,6,1,"F",29,NA,NA,NA,NA,"","Private","P1",466032,NA,NA,NA,NA,2021,7,14,NA,"Quill","Demersal"
"Valdez",147,2021-07-14,6,2,"F",29,NA,NA,NA,NA,"","Private","P1",466032,NA,NA,NA,NA,2021,7,14,NA,"Quill","Demersal"
"Valdez",147,2021-07-14,6,3,"M",36,NA,NA,NA,NA,"","Private","P1",466032,NA,NA,NA,NA,2021,7,14,NA,"Quill","Demersal"
"Valdez",147,2021-07-14,6,4,"M",39,NA,NA,NA,NA,"","Private","P1",466032,NA,NA,NA,NA,2021,7,14,NA,"Quill","Demersal"
"Valdez",147,2021-07-17,7,1,"F",34,1.7,NA,NA,NA,"","Private","P2",466032,NA,NA,NA,NA,2021,7,17,NA,"Quill","Demersal"
"Valdez",147,2021-07-17,7,2,"F",32,NA,NA,NA,NA,"","Private","P3",466032,NA,NA,NA,NA,2021,7,17,NA,"Quill","Demersal"
"Valdez",147,2021-07-24,8,1,"F",35,NA,NA,NA,NA,"","Charter","BOLD EAGLE",475932,NA,NA,NA,NA,2021,7,24,NA,"Quill","Demersal"
"Valdez",147,2021-07-24,8,2,"F",34,NA,NA,NA,NA,"","Charter","BOLD EAGLE",475932,NA,NA,NA,NA,2021,7,24,NA,"Quill","Demersal"
"Valdez",147,2021-07-24,8,3,"M",34,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,7,24,NA,"Quill","Demersal"
"Valdez",147,2021-07-30,9,1,"F",37,NA,NA,NA,NA,"","Private","P2",466033,NA,NA,NA,NA,2021,7,30,NA,"Quill","Demersal"
"Valdez",147,2021-08-04,10,1,"F",36,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,4,NA,"Quill","Demersal"
"Valdez",147,2021-08-04,10,2,"F",37,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,4,NA,"Quill","Demersal"
"Valdez",147,2021-08-04,10,3,"M",38,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,4,NA,"Quill","Demersal"
"Valdez",147,2021-08-04,10,4,"M",40,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,4,NA,"Quill","Demersal"
"Valdez",147,2021-08-04,10,5,"M",31,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,4,NA,"Quill","Demersal"
"Valdez",147,2021-08-05,11,1,"F",42,NA,NA,NA,NA,"","Charter","HOOKED UP",475932,NA,NA,NA,NA,2021,8,5,NA,"Quill","Demersal"
"Valdez",147,2021-08-08,12,1,"M",35,NA,NA,NA,NA,"","Private","P1",466032,NA,NA,NA,NA,2021,8,8,NA,"Quill","Demersal"
"Valdez",147,2021-08-08,12,2,"F",38,NA,NA,NA,NA,"","Private","P2",466033,NA,NA,NA,NA,2021,8,8,NA,"Quill","Demersal"
"Valdez",147,2021-08-08,12,3,"F",39,NA,NA,NA,NA,"","Private","P2",466033,NA,NA,NA,NA,2021,8,8,NA,"Quill","Demersal"
"Valdez",147,2021-08-08,12,4,"M",34,NA,NA,NA,NA,"","Private","P4",466032,NA,NA,NA,NA,2021,8,8,NA,"Quill","Demersal"
"Valdez",147,2021-08-08,12,5,"M",25,NA,NA,NA,NA,"","Private","P5",466033,NA,NA,NA,NA,2021,8,8,NA,"Quill","Demersal"
"Valdez",147,2021-08-12,13,1,"M",38,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,12,NA,"Quill","Demersal"
"Valdez",147,2021-08-12,13,2,"M",36,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,12,NA,"Quill","Demersal"
"Valdez",147,2021-08-12,13,3,"M",34,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,12,NA,"Quill","Demersal"
"Valdez",147,2021-08-17,14,1,"F",36,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,17,NA,"Quill","Demersal"
"Valdez",147,2021-08-17,14,2,"M",33,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,17,NA,"Quill","Demersal"
"Valdez",148,2021-06-29,1,1,"M",38,NA,NA,NA,NA,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,29,NA,"Tiger","Demersal"
"Valdez",148,2021-06-30,2,1,"M",40,2.1,NA,NA,NA,"","Private","P1",475932,NA,NA,NA,NA,2021,6,30,NA,"Tiger","Demersal"
"Valdez",148,2021-07-01,3,1,"M",36,NA,NA,NA,NA,"","Charter","BOLD EAGLE",475932,NA,NA,NA,NA,2021,7,1,NA,"Tiger","Demersal"
"Valdez",149,2021-06-29,1,1,"M",31,NA,NA,NA,NA,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,29,NA,"China","Demersal"
"Valdez",149,2021-07-01,2,1,"M",33,NA,NA,NA,NA,"","Charter","BOLD EAGLE",475932,NA,NA,NA,NA,2021,7,1,NA,"China","Demersal"
"Valdez",149,2021-07-17,3,1,"F",33,NA,NA,NA,NA,"","Private","P3",466032,NA,NA,NA,NA,2021,7,17,NA,"China","Demersal"
"Valdez",149,2021-07-24,4,1,"F",31,NA,NA,NA,NA,"","Charter","BOLD EAGLE",475932,NA,NA,NA,NA,2021,7,24,NA,"China","Demersal"
"Valdez",149,2021-07-24,4,2,"M",35,NA,NA,NA,NA,"","Charter","BOLD EAGLE",475932,NA,NA,NA,NA,2021,7,24,NA,"China","Demersal"
"Valdez",149,2021-07-30,5,1,"F",29,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"China","Demersal"
"Valdez",149,2021-07-30,5,2,"F",29,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"China","Demersal"
"Valdez",149,2021-08-08,6,1,"F",32,NA,NA,NA,NA,"","Private","P4",466032,NA,NA,NA,NA,2021,8,8,NA,"China","Demersal"
"Valdez",152,2021-07-13,1,1,"M",35,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,7,13,NA,"Shortrkr","Slope"
"Valdez",155,2021-06-29,1,1,"M",38,NA,NA,NA,NA,"","Charter","REFLECTION",475932,NA,NA,NA,NA,2021,6,29,NA,"Yelltail","Pelagic"
"Valdez",155,2021-07-14,2,1,"F",30,NA,NA,NA,NA,"","Private","P1",466032,NA,NA,NA,NA,2021,7,14,NA,"Yelltail","Pelagic"
