"SAMPLEID","PORT","SP","DATE","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","OTOLITH_WEIGHT","YEAR","MONTH","DAY","SUBLOC","SPECIES","ASSEMB","COMMENTS","CAS"
"5 080823 1 4","Valdez",173,"2023-08-08",9,4,"F",36,,,,"",,"Private","P1",466033,,2023,8,8,,"Dark","Pelagic","",0
"5 080823 1 5","Valdez",142,"2023-08-08",20,1,"M",45,,9,,"2",,"Private","P1",466033,,2023,8,8,,"Black","Pelagic","",0
"5 080823 1 6","Valdez",142,"2023-08-08",20,2,"F",45,,9,,"2",,"Private","P1",466033,,2023,8,8,,"Black","Pelagic","",0
"5 080823 1 7","Valdez",142,"2023-08-08",20,3,"M",46,,10,,"2",,"Private","P1",466033,,2023,8,8,,"Black","Pelagic","",0
"5 080823 1 8","Valdez",142,"2023-08-08",20,4,"F",43,,9,,"2",,"Private","P1",466033,,2023,8,8,,"Black","Pelagic","",0
"5 080823 1 9","Valdez",142,"2023-08-08",20,5,"M",55,,40,,"2",,"Private","P1",466033,,2023,8,8,,"Black","Pelagic","",0
"5 080823 2 1","Valdez",155,"2023-08-08",8,1,"F",37,1.1,,,"",,"Charter","CHRISTIE LYNNIE",466100,,2023,8,8,,"Yelltail","Pelagic","",0
"5 080823 2 2","Valdez",155,"2023-08-08",8,2,"F",34,1,,,"",,"Charter","CHRISTIE LYNNIE",466100,,2023,8,8,,"Yelltail","Pelagic","",0
"5 080823 2 3","Valdez",155,"2023-08-08",8,3,"F",39,1.3,,,"",,"Charter","CHRISTIE LYNNIE",466100,,2023,8,8,,"Yelltail","Pelagic","",0
"5 080823 2 4","Valdez",155,"2023-08-08",8,4,"M",37,1.2,,,"",,"Charter","CHRISTIE LYNNIE",466100,,2023,8,8,,"Yelltail","Pelagic","",0
"5 080823 2 5","Valdez",155,"2023-08-08",8,5,"M",35,1,,,"",,"Charter","CHRISTIE LYNNIE",466100,,2023,8,8,,"Yelltail","Pelagic","",0
"5 080823 2 6","Valdez",157,"2023-08-08",4,1,"M",36,1.3,,,"",,"Charter","CHRISTIE LYNNIE",466100,,2023,8,8,,"Silvergr","Slope","",0
"5 080823 2 7","Valdez",157,"2023-08-08",4,2,"F",35,1,,,"",,"Charter","CHRISTIE LYNNIE",466100,,2023,8,8,,"Silvergr","Slope","",0
"5 080823 4 1","Valdez",173,"2023-08-08",9,5,"F",37,1.4,,,"",,"Private","P3",466032,,2023,8,8,,"Dark","Pelagic","",0
"5 080823 5 1","Valdez",155,"2023-08-08",8,6,"M",41,,,,"",,"Private","P4",466033,,2023,8,8,,"Yelltail","Pelagic","",0
"5 080823 5 2","Valdez",155,"2023-08-08",8,7,"F",41,,,,"",,"Private","P4",466033,,2023,8,8,,"Yelltail","Pelagic","",0
"5 080823 5 3","Valdez",155,"2023-08-08",8,8,"F",39,1.3,,,"",,"Private","P4",466033,,2023,8,8,,"Yelltail","Pelagic","",0
"5 080823 5 4","Valdez",173,"2023-08-08",9,6,"F",45,1.9,,,"",,"Private","P4",466033,,2023,8,8,,"Dark","Pelagic","",0
"5 080823 5 5","Valdez",142,"2023-08-08",9,7,"F",48,1.4,,,"",,"Private","P4",466033,,2023,8,8,,"Black","Pelagic","",0
"5 080823 5 6","Valdez",147,"2023-08-08",23,1,"F",44,1.8,,,"",,"Private","P4",466033,,2023,8,8,,"Quill","Demersal","",0
"5 080823 5 7","Valdez",147,"2023-08-08",23,2,"F",39,1.5,,,"",,"Private","P4",466033,,2023,8,8,,"Quill","Demersal","",0
"5 080823 5 8","Valdez",147,"2023-08-08",23,3,"",40,,,,"",,"Private","P4",466033,,2023,8,8,,"Quill","Demersal","",0
"5 080823 5 9","Valdez",147,"2023-08-08",23,4,"F",39,,,,"",,"Private","P4",466033,,2023,8,8,,"Quill","Demersal","",0
"5 081123 1 1","Valdez",172,"2023-08-11",5,1,"F",40,1.6,,,"",,"Private","P1",466033,,2023,8,11,,"Dusky","Pelagic","",0
"5 081123 4 1","Valdez",155,"2023-08-11",9,1,"M",39,,,,"",,"Private","P3",466033,,2023,8,11,,"Yelltail","Pelagic","",0
"5 081123 4 10","Valdez",142,"2023-08-11",21,4,"F",51,2.9,10,,"2",,"Private","P3",466033,,2023,8,11,,"Black","Pelagic","",0
"5 081123 4 11","Valdez",142,"2023-08-11",21,5,"M",47,2.2,10,,"2",,"Private","P3",466033,,2023,8,11,,"Black","Pelagic","",0
"5 081123 4 12","Valdez",142,"2023-08-11",21,6,"F",47,2.2,10,,"2",,"Private","P3",466033,,2023,8,11,,"Black","Pelagic","",0
"5 081123 4 13","Valdez",142,"2023-08-11",21,7,"F",50,2.7,9,,"2",,"Private","P3",466033,,2023,8,11,,"Black","Pelagic","",0
"5 081123 4 14","Valdez",142,"2023-08-11",21,8,"M",47,2.2,10,,"2",,"Private","P3",466033,,2023,8,11,,"Black","Pelagic","",0
"5 081123 4 15","Valdez",142,"2023-08-11",21,9,"M",53,2.8,30,,"1",,"Private","P3",466033,,2023,8,11,,"Black","Pelagic","",0
"5 081123 4 2","Valdez",155,"2023-08-11",9,2,"M",39,,,,"",,"Private","P3",466033,,2023,8,11,,"Yelltail","Pelagic","",0
"5 081123 4 3","Valdez",173,"2023-08-11",10,1,"F",40,1.7,,,"",,"Private","P3",466033,,2023,8,11,,"Dark","Pelagic","",0
"5 081123 4 4","Valdez",173,"2023-08-11",10,2,"F",39,1.7,,,"",,"Private","P3",466033,,2023,8,11,,"Dark","Pelagic","",0
"5 081123 4 5","Valdez",173,"2023-08-11",10,3,"F",44,2.6,,,"",,"Private","P3",466033,,2023,8,11,,"Dark","Pelagic","",0
"5 081123 4 6","Valdez",173,"2023-08-11",10,4,"F",43,2,,,"",,"Private","P3",466033,,2023,8,11,,"Dark","Pelagic","",0
"5 081123 4 7","Valdez",142,"2023-08-11",21,1,"F",46,2.3,9,,"2",,"Private","P3",466033,,2023,8,11,,"Black","Pelagic","",0
"5 081123 4 8","Valdez",142,"2023-08-11",21,2,"F",46,2.1,9,,"2",,"Private","P3",466033,,2023,8,11,,"Black","Pelagic","",0
"5 081123 4 9","Valdez",142,"2023-08-11",21,3,"F",41,1.7,9,9,"2",,"Private","P3",466033,,2023,8,11,,"Black","Pelagic","",0
"5 081123 5 1","Valdez",142,"2023-08-11",21,10,"M",50,,21,,"2",,"Charter","HOOKED UP",466003,,2023,8,11,,"Black","Pelagic","",0
"5 081123 5 10","Valdez",142,"2023-08-11",21,19,"F",47,,10,,"2",,"Charter","HOOKED UP",466003,,2023,8,11,,"Black","Pelagic","",0
"5 081123 5 11","Valdez",142,"2023-08-11",21,20,"F",44,,8,,"2",,"Charter","HOOKED UP",466003,,2023,8,11,,"Black","Pelagic","",0
"5 081123 5 12","Valdez",142,"2023-08-11",21,21,"M",47,,9,9,"2",,"Charter","HOOKED UP",466003,,2023,8,11,,"Black","Pelagic","",0
"5 081123 5 13","Valdez",142,"2023-08-11",21,22,"",47,2,9,,"2",,"Charter","HOOKED UP",466003,,2023,8,11,,"Black","Pelagic","",0
"5 081123 5 14","Valdez",142,"2023-08-11",21,23,"",42,,8,,"2",,"Charter","HOOKED UP",466003,,2023,8,11,,"Black","Pelagic","",0
"5 081123 5 15","Valdez",142,"2023-08-11",21,24,"M",47,,9,,"2",,"Charter","HOOKED UP",466003,,2023,8,11,,"Black","Pelagic","",0
"5 081123 5 16","Valdez",142,"2023-08-11",21,25,"M",43,1.8,9,,"2",,"Charter","HOOKED UP",466003,,2023,8,11,,"Black","Pelagic","",0
"5 081123 5 17","Valdez",142,"2023-08-11",21,26,"M",46,1.7,10,,"2",,"Charter","HOOKED UP",466003,,2023,8,11,,"Black","Pelagic","",0
"5 081123 5 18","Valdez",142,"2023-08-11",21,27,"M",40,1.5,8,,"2",,"Charter","HOOKED UP",466003,,2023,8,11,,"Black","Pelagic","",0
"5 081123 5 19","Valdez",142,"2023-08-11",21,28,"F",48,,9,,"2",,"Charter","HOOKED UP",466003,,2023,8,11,,"Black","Pelagic","",0
"5 081123 5 2","Valdez",142,"2023-08-11",21,11,"M",50,,16,,"2",,"Charter","HOOKED UP",466003,,2023,8,11,,"Black","Pelagic","",0
"5 081123 5 3","Valdez",142,"2023-08-11",21,12,"F",40,,7,,"2",,"Charter","HOOKED UP",466003,,2023,8,11,,"Black","Pelagic","ONE OTO",0
"5 081123 5 4","Valdez",142,"2023-08-11",21,13,"M",45,,10,10,"2",,"Charter","HOOKED UP",466003,,2023,8,11,,"Black","Pelagic","",0
"5 081123 5 5","Valdez",142,"2023-08-11",21,14,"F",52,,10,10,"2",,"Charter","HOOKED UP",466003,,2023,8,11,,"Black","Pelagic","",0
"5 081123 5 6","Valdez",142,"2023-08-11",21,15,"F",43,,9,,"2",,"Charter","HOOKED UP",466003,,2023,8,11,,"Black","Pelagic","",0
"5 081123 5 7","Valdez",142,"2023-08-11",21,16,"F",45,2.2,9,,"2",,"Charter","HOOKED UP",466003,,2023,8,11,,"Black","Pelagic","",0
"5 081123 5 8","Valdez",142,"2023-08-11",21,17,"F",43,,9,,"2",,"Charter","HOOKED UP",466003,,2023,8,11,,"Black","Pelagic","",0
"5 081123 5 9","Valdez",142,"2023-08-11",21,18,"M",45,,9,,"2",,"Charter","HOOKED UP",466003,,2023,8,11,,"Black","Pelagic","",0
"5 081923 3 1","Valdez",142,"2023-08-19",22,1,"F",53,2.9,11,11,"2",,"Charter","HOOKED UP",475932,,2023,8,19,,"Black","Pelagic","",0
"5 081923 3 10","Valdez",142,"2023-08-19",22,10,"M",57,,17,,"2",,"Charter","HOOKED UP",475932,,2023,8,19,,"Black","Pelagic","",0
"5 081923 3 11","Valdez",142,"2023-08-19",22,11,"M",51,2.7,18,18,"2",,"Charter","HOOKED UP",475932,,2023,8,19,,"Black","Pelagic","",0
"5 081923 3 12","Valdez",142,"2023-08-19",22,12,"M",45,,9,,"2",,"Charter","HOOKED UP",475932,,2023,8,19,,"Black","Pelagic","",0
"5 081923 3 13","Valdez",142,"2023-08-19",22,13,"",46,2.2,8,,"2",,"Charter","HOOKED UP",475932,,2023,8,19,,"Black","Pelagic","",0
"5 081923 3 14","Valdez",142,"2023-08-19",22,14,"F",54,2.3,16,,"2",,"Charter","HOOKED UP",475932,,2023,8,19,,"Black","Pelagic","",0
"5 081923 3 15","Valdez",142,"2023-08-19",22,15,"M",45,2.4,9,,"2",,"Charter","HOOKED UP",475932,,2023,8,19,,"Black","Pelagic","",0
"5 081923 3 16","Valdez",142,"2023-08-19",22,16,"F",47,2.4,9,9,"2",,"Charter","HOOKED UP",475932,,2023,8,19,,"Black","Pelagic","",0
"5 081923 3 17","Valdez",142,"2023-08-19",22,17,"M",52,2.8,21,,"2",,"Charter","HOOKED UP",475932,,2023,8,19,,"Black","Pelagic","",0
"5 081923 3 18","Valdez",142,"2023-08-19",22,18,"F",53,1.8,9,9,"2",,"Charter","HOOKED UP",475932,,2023,8,19,,"Black","Pelagic","",0
"5 081923 3 2","Valdez",142,"2023-08-19",22,2,"F",49,2.6,10,,"2",,"Charter","HOOKED UP",475932,,2023,8,19,,"Black","Pelagic","",0
"5 081923 3 3","Valdez",142,"2023-08-19",22,3,"F",46,2.1,9,9,"2",,"Charter","HOOKED UP",475932,,2023,8,19,,"Black","Pelagic","",0
"5 081923 3 4","Valdez",142,"2023-08-19",22,4,"M",51,2.8,20,,"2",,"Charter","HOOKED UP",475932,,2023,8,19,,"Black","Pelagic","",0
"5 081923 3 5","Valdez",142,"2023-08-19",22,5,"M",57,3.5,33,,"2",,"Charter","HOOKED UP",475932,,2023,8,19,,"Black","Pelagic","",0
"5 081923 3 6","Valdez",142,"2023-08-19",22,6,"F",47,2.3,9,9,"2",,"Charter","HOOKED UP",475932,,2023,8,19,,"Black","Pelagic","",0
"5 081923 3 7","Valdez",142,"2023-08-19",22,7,"M",49,,16,,"2",,"Charter","HOOKED UP",475932,,2023,8,19,,"Black","Pelagic","",0
"5 081923 3 8","Valdez",142,"2023-08-19",22,8,"M",53,2.8,38,,"1",,"Charter","HOOKED UP",475932,,2023,8,19,,"Black","Pelagic","",0
"5 081923 3 9","Valdez",142,"2023-08-19",22,9,"M",47,2.3,9,9,"2",,"Charter","HOOKED UP",475932,,2023,8,19,,"Black","Pelagic","",0
"5 082023 1 1","Valdez",157,"2023-08-20",5,1,"M",41,1.7,,,"",,"Private","P1",466033,,2023,8,20,,"Silvergr","Slope","",0
"5 082023 1 2","Valdez",138,"2023-08-20",12,1,"F",33,1,,,"",,"Private","P1",466033,,2023,8,20,,"Copper","Demersal","one oto",0
"5 082023 2 1","Valdez",142,"2023-08-20",23,1,"F",45,2,9,9,"2",,"Private","P2",466002,,2023,8,20,,"Black","Pelagic","",0
"5 082023 2 10","Valdez",142,"2023-08-20",23,10,"F",51,2.8,10,,"2",,"Private","P2",466002,,2023,8,20,,"Black","Pelagic","",0
"5 082023 2 11","Valdez",142,"2023-08-20",23,11,"M",45,,9,,"2",,"Private","P2",466002,,2023,8,20,,"Black","Pelagic","",0
"5 082023 2 12","Valdez",142,"2023-08-20",23,12,"F",46,2,9,,"2",,"Private","P2",466002,,2023,8,20,,"Black","Pelagic","",0
"5 082023 2 13","Valdez",142,"2023-08-20",23,13,"F",44,2,9,,"2",,"Private","P2",466002,,2023,8,20,,"Black","Pelagic","",0
"5 082023 2 14","Valdez",142,"2023-08-20",23,14,"M",56,3.3,32,33,"1",,"Private","P2",466002,,2023,8,20,,"Black","Pelagic","",0
"5 082023 2 15","Valdez",142,"2023-08-20",23,15,"F",49,2.8,10,,"2",,"Private","P2",466002,,2023,8,20,,"Black","Pelagic","",0
"5 082023 2 16","Valdez",142,"2023-08-20",23,16,"F",48,2.4,9,,"2",,"Private","P2",466002,,2023,8,20,,"Black","Pelagic","",0
"5 082023 2 17","Valdez",173,"2023-08-20",11,1,"M",38,,,,"",,"Private","P2",466002,,2023,8,20,,"Dark","Pelagic","",0
"5 082023 2 18","Valdez",145,"2023-08-20",14,1,"F",57,3.8,39,,"2",,"Private","P2",466002,,2023,8,20,,"Yelleye","Demersal","",0
"5 082023 2 19","Valdez",145,"2023-08-20",14,2,"M",64,5.3,42,,"2",,"Private","P2",466002,,2023,8,20,,"Yelleye","Demersal","",0
"5 082023 2 2","Valdez",142,"2023-08-20",23,2,"M",54,3.5,30,,"1",,"Private","P2",466002,,2023,8,20,,"Black","Pelagic","",0
"5 082023 2 20","Valdez",145,"2023-08-20",14,3,"F",64,5.3,49,49,"2",,"Private","P2",466002,,2023,8,20,,"Yelleye","Demersal","",0
"5 082023 2 21","Valdez",145,"2023-08-20",14,4,"F",61,4.2,38,,"2",,"Private","P2",466002,,2023,8,20,,"Yelleye","Demersal","",0
"5 082023 2 22","Valdez",145,"2023-08-20",14,5,"M",36,1.3,12,,"2",,"Private","P2",466002,,2023,8,20,,"Yelleye","Demersal","",0
"5 082023 2 3","Valdez",142,"2023-08-20",23,3,"M",46,2,9,,"2",,"Private","P2",466002,,2023,8,20,,"Black","Pelagic","Oneoto",0
"5 082023 2 4","Valdez",142,"2023-08-20",23,4,"M",54,3.1,18,,"2",,"Private","P2",466002,,2023,8,20,,"Black","Pelagic","",0
"5 082023 2 5","Valdez",142,"2023-08-20",23,5,"M",47,,9,,"2",,"Private","P2",466002,,2023,8,20,,"Black","Pelagic","",0
"5 082023 2 6","Valdez",142,"2023-08-20",23,6,"F",50,3.3,10,,"2",,"Private","P2",466002,,2023,8,20,,"Black","Pelagic","",0
"5 082023 2 7","Valdez",142,"2023-08-20",23,7,"F",43,1.7,8,,"2",,"Private","P2",466002,,2023,8,20,,"Black","Pelagic","",0
"5 082023 2 8","Valdez",142,"2023-08-20",23,8,"F",49,3,10,,"2",,"Private","P2",466002,,2023,8,20,,"Black","Pelagic","",0
"5 082023 2 9","Valdez",142,"2023-08-20",23,9,"M",45,,9,,"2",,"Private","P2",466002,,2023,8,20,,"Black","Pelagic","",0
"5 082223 1 1","Valdez",147,"2023-08-22",24,1,"M",39,1.5,,,"",,"Private","P1",466033,,2023,8,22,,"Quill","Demersal","",0
"5 082223 2 1","Valdez",155,"2023-08-22",10,1,"F",35,1.1,,,"",,"Private","P2",466100,,2023,8,22,,"Yelltail","Pelagic","",0
"5 082223 3 10","Valdez",145,"2023-08-22",15,1,"M",65,,55,,"2",,"Charter","HALIBUT GROVE",465932,,2023,8,22,,"Yelleye","Demersal","",0
"5 082223 3 11","Valdez",145,"2023-08-22",15,2,"F",59,,37,36,"2",,"Charter","HALIBUT GROVE",465932,,2023,8,22,,"Yelleye","Demersal","",0
"5 082223 3 12","Valdez",145,"2023-08-22",15,3,"F",48,,20,,"2",,"Charter","HALIBUT GROVE",465932,,2023,8,22,,"Yelleye","Demersal","",0
"5 082223 3 13","Valdez",145,"2023-08-22",15,4,"F",55,,22,,"2",,"Charter","HALIBUT GROVE",465932,,2023,8,22,,"Yelleye","Demersal","",0
"5 082223 3 14","Valdez",145,"2023-08-22",15,5,"F",58,,37,,"2",,"Charter","HALIBUT GROVE",465932,,2023,8,22,,"Yelleye","Demersal","",0
"5 082223 3 15","Valdez",145,"2023-08-22",15,6,"M",59,,37,,"2",,"Charter","HALIBUT GROVE",465932,,2023,8,22,,"Yelleye","Demersal","",0
"5 082223 3 16","Valdez",145,"2023-08-22",15,7,"",56,,30,,"2",,"Charter","HALIBUT GROVE",465932,,2023,8,22,,"Yelleye","Demersal","",0
"5 082323 1 1","Valdez",145,"2023-08-23",16,1,"F",58,,51,,"2",,"Private","P1",466033,,2023,8,23,,"Yelleye","Demersal","",0
"5 082323 1 2","Valdez",145,"2023-08-23",16,2,"M",65,5.1,44,,"2",,"Private","P1",466033,,2023,8,23,,"Yelleye","Demersal","",0
"5 082323 2 10","Valdez",145,"2023-08-23",16,4,"F",37,,12,,"2",,"Private","P2",466033,,2023,8,23,,"Yelleye","Demersal","",0
"5 082323 2 11","Valdez",145,"2023-08-23",16,5,"M",44,1.9,12,,"2",,"Private","P2",466033,,2023,8,23,,"Yelleye","Demersal","",0
"5 082323 2 12","Valdez",145,"2023-08-23",16,6,"F",48,2.5,20,,"2",,"Private","P2",466033,,2023,8,23,,"Yelleye","Demersal","",0
"5 082323 2 3","Valdez",173,"2023-08-23",12,1,"F",43,,,,"",,"Private","P2",466033,,2023,8,23,,"Dark","Pelagic","",0
"5 082323 2 4","Valdez",173,"2023-08-23",12,2,"F",38,,,,"",,"Private","P2",466033,,2023,8,23,,"Dark","Pelagic","",0
"5 082323 2 5","Valdez",147,"2023-08-23",25,1,"M",42,,,,"",,"Private","P2",466033,,2023,8,23,,"Quill","Demersal","",0
"5 082323 2 6","Valdez",147,"2023-08-23",25,2,"M",40,1.5,,,"",,"Private","P2",466033,,2023,8,23,,"Quill","Demersal","",0
"5 082323 2 7","Valdez",147,"2023-08-23",25,3,"F",46,2.6,,,"",,"Private","P2",466033,,2023,8,23,,"Quill","Demersal","",0
"5 082323 2 8","Valdez",147,"2023-08-23",25,4,"",31,,,,"",,"Private","P2",466033,,2023,8,23,,"Quill","Demersal","ONE OTO",0
"5 082323 2 9","Valdez",145,"2023-08-23",16,3,"F",38,,12,,"2",,"Private","P2",466033,,2023,8,23,,"Yelleye","Demersal","",0
"5 082323 3 1","Valdez",155,"2023-08-23",11,1,"M",38,1.3,,,"",,"Private","P3",466100,,2023,8,23,,"Yelltail","Pelagic","",0
"5 082323 3 2","Valdez",155,"2023-08-23",11,2,"M",38,1.3,,,"",,"Private","P3",466100,,2023,8,23,,"Yelltail","Pelagic","",0
"5 083023 1 2","Valdez",173,"2023-08-30",13,1,"M",41,1.1,,,"",,"Private","P1",466033,,2023,8,30,,"Dark","Pelagic","",0
"5 083023 1 3","Valdez",142,"2023-08-30",24,1,"F",40,1.2,8,,"2",,"Private","P1",466033,,2023,8,30,,"Black","Pelagic","",0
"5 083023 1 4","Valdez",142,"2023-08-30",24,2,"M",55,2.5,25,,"2",,"Private","P1",466033,,2023,8,30,,"Black","Pelagic","",0
"6 060523 1 1","Whittier",157,"2023-06-07",1,1,"M",45,,,,"",,"Charter","CRAZY RAY",486033,,2023,6,7,,"Silvergr","Slope","",1
"6 060523 3 1","Whittier",142,"2023-06-05",1,1,"M",48,1.6,10,10,"2",,"Charter","ICRAZY II",486001,,2023,6,5,,"Black","Pelagic","",0
"6 060523 3 10","Whittier",142,"2023-06-05",1,10,"M",45,1.3,9,,"2",,"Charter","ICRAZY II",486001,,2023,6,5,,"Black","Pelagic","1 otolith destroyed",0
"6 060523 3 11","Whittier",142,"2023-06-05",1,11,"M",45,1.2,9,9,"2",,"Charter","ICRAZY II",486001,,2023,6,5,,"Black","Pelagic","",0
"6 060523 3 12","Whittier",142,"2023-06-05",1,12,"M",46,1.4,9,,"2",,"Charter","ICRAZY II",486001,,2023,6,5,,"Black","Pelagic","1 otolith",0
"6 060523 3 13","Whittier",142,"2023-06-05",1,13,"M",43,1,9,,"2",,"Charter","ICRAZY II",486001,,2023,6,5,,"Black","Pelagic","1 otolith",0
"6 060523 3 14","Whittier",142,"2023-06-05",1,14,"M",46,1.4,9,,"2",,"Charter","ICRAZY II",486001,,2023,6,5,,"Black","Pelagic","",0
"6 060523 3 15","Whittier",142,"2023-06-05",1,15,"M",42,0.9,9,,"2",,"Charter","ICRAZY II",486001,,2023,6,5,,"Black","Pelagic","1 otolith",0
"6 060523 3 16","Whittier",142,"2023-06-05",1,16,"M",41,1,7,,"2",,"Charter","ICRAZY II",486001,,2023,6,5,,"Black","Pelagic","1 otolith",0
"6 060523 3 17","Whittier",142,"2023-06-05",1,17,"M",46,1.2,,,"",,"Charter","ICRAZY II",486001,,2023,6,5,,"Black","Pelagic","1 otolith destroyed      No envelope",0
"6 060523 3 18","Whittier",142,"2023-06-05",1,18,"M",45,1.3,9,,"2",,"Charter","ICRAZY II",486001,,2023,6,5,,"Black","Pelagic","",0
"6 060523 3 19","Whittier",142,"2023-06-05",1,19,"M",48,1.5,9,,"2",,"Charter","ICRAZY II",486001,,2023,6,5,,"Black","Pelagic","",0
"6 060523 3 2","Whittier",142,"2023-06-05",1,2,"M",45,1.3,,,"",,"Charter","ICRAZY II",486001,,2023,6,5,,"Black","Pelagic","Otoliths destroyed    No envelope",0
"6 060523 3 3","Whittier",142,"2023-06-05",1,3,"M",50,1.9,,,"",,"Charter","ICRAZY II",486001,,2023,6,5,,"Black","Pelagic","otolith destroyed    No envelope",0
"6 060523 3 4","Whittier",142,"2023-06-05",1,4,"M",47,1.4,9,10,"2",,"Charter","ICRAZY II",486001,,2023,6,5,,"Black","Pelagic","",0
"6 060523 3 5","Whittier",142,"2023-06-05",1,5,"M",50,1.7,,,"",,"Charter","ICRAZY II",486001,,2023,6,5,,"Black","Pelagic","Otoliths destroyed    No envelope",0
"6 060523 3 6","Whittier",142,"2023-06-05",1,6,"M",43,0.9,9,,"2",,"Charter","ICRAZY II",486001,,2023,6,5,,"Black","Pelagic","",0
"6 060523 3 7","Whittier",142,"2023-06-05",1,7,"M",45,1.1,10,10,"2",,"Charter","ICRAZY II",486001,,2023,6,5,,"Black","Pelagic","",0
"6 060523 3 8","Whittier",142,"2023-06-05",1,8,"M",46,1.3,9,,"2",,"Charter","ICRAZY II",486001,,2023,6,5,,"Black","Pelagic","One otolith other snapped from wedge at bad angle",0
"6 060523 3 9","Whittier",142,"2023-06-05",1,9,"M",43,1,9,,"2",,"Charter","ICRAZY II",486001,,2023,6,5,,"Black","Pelagic","",0
"6 060723 1 1","Whittier",152,"2023-06-12",1,1,"M",75,5.4,,,"",,"Charter","ELAINE C",486033,,2023,6,12,,"Shortrkr","Slope","",0
"6 060723 1 2","Whittier",157,"2023-06-07",1,2,"M",46,,,,"",,"Charter","CRAZY RAY",486033,,2023,6,7,,"Silvergr","Slope","1 otolith",1
"6 060723 1 3","Whittier",147,"2023-06-07",1,1,"F",37,,,,"",,"Charter","CRAZY RAY",486033,,2023,6,7,,"Quill","Demersal","",1
"6 061223 1 2","Whittier",157,"2023-06-12",2,1,"M",45,0.9,,,"",,"Charter","ELAINE C",486033,,2023,6,12,,"Silvergr","Slope","1 otolith",0
"6 061223 1 3","Whittier",157,"2023-06-12",2,2,"M",43,1,,,"",,"Charter","ELAINE C",486033,,2023,6,12,,"Silvergr","Slope","",0
"6 061223 1 4","Whittier",157,"2023-06-12",2,3,"M",49,1.3,,,"",,"Charter","ELAINE C",486033,,2023,6,12,,"Silvergr","Slope","",0
"6 061223 1 5","Whittier",152,"2023-06-12",1,2,"M",88,11.5,,,"",,"Charter","ELAINE C",486033,,2023,6,12,,"Shortrkr","Slope","",0
"6 061223 3 1","Whittier",138,"2023-06-12",1,1,"M",44,,,,"",,"Charter","ICRAZY II",476032,,2023,6,12,,"Copper","Demersal","",0
"6 061223 3 2","Whittier",156,"2023-06-12",1,1,"F",38,,,,"",,"Charter","ICRAZY II",476032,,2023,6,12,,"Widow","Pelagic","Widow rockfish",0
"6 061223 3 3","Whittier",155,"2023-06-12",1,1,"M",40,,,,"",,"Charter","ICRAZY II",476032,,2023,6,12,,"Yelltail","Pelagic","",0
"6 061223 3 4","Whittier",142,"2023-06-12",2,1,"M",35,,6,,"2",,"Charter","ICRAZY II",476032,,2023,6,12,,"Black","Pelagic","1 otolith",0
"6 061223 3 5","Whittier",138,"2023-06-12",1,2,"F",32,,,,"",,"Charter","ICRAZY II",476032,,2023,6,12,,"Copper","Demersal","1 otolith",0
"6 061223 3 6","Whittier",155,"2023-06-12",1,2,"M",40,,,,"",,"Charter","ICRAZY II",476032,,2023,6,12,,"Yelltail","Pelagic","",0
"6 061523 2 10","Whittier",142,"2023-06-15",3,5,"M",42,1.5,,,"",,"Charter","CRAZY RAY",486001,,2023,6,15,,"Black","Pelagic","2 envelopes with identical sample ID numbers and page/line numbers  -  probably need to throw out otoliths",0
"6 061523 2 11","Whittier",142,"2023-06-15",3,6,"M",41,0.9,9,,"2",,"Charter","CRAZY RAY",486001,,2023,6,15,,"Black","Pelagic","",0
"6 061523 2 12","Whittier",142,"2023-06-15",3,7,"M",39,1.2,9,,"2",,"Charter","CRAZY RAY",486001,,2023,6,15,,"Black","Pelagic","1 otolith",0
"6 061523 2 13","Whittier",142,"2023-06-15",3,8,"M",40,1.2,9,9,"2",,"Charter","CRAZY RAY",486001,,2023,6,15,,"Black","Pelagic","",0
"6 061523 2 14","Whittier",142,"2023-06-15",3,9,"M",44,1.2,10,,"2",,"Charter","CRAZY RAY",486001,,2023,6,15,,"Black","Pelagic","1 otolith",0
"6 061523 2 15","Whittier",154,"2023-06-15",3,10,"M",37,1,15,,"2",,"Charter","CRAZY RAY",486001,,2023,6,15,,"DuskyDrk","Pelagic","Not black RF",0
"6 061523 2 16","Whittier",142,"2023-06-15",3,11,"M",42,1.2,9,,"2",,"Charter","CRAZY RAY",486001,,2023,6,15,,"Black","Pelagic","",0
"6 061523 2 17","Whittier",142,"2023-06-15",3,12,"M",38,1,8,,"2",,"Charter","CRAZY RAY",486001,,2023,6,15,,"Black","Pelagic","",0
"6 061523 2 4","Whittier",147,"2023-06-15",2,1,"F",42,,,,"",,"Charter","CRAZY RAY",486001,,2023,6,15,,"Quill","Demersal","",0
"6 061523 2 5","Whittier",147,"2023-06-15",2,2,"M",35,,,,"",,"Charter","CRAZY RAY",486001,,2023,6,15,,"Quill","Demersal","",0
"6 061523 2 6","Whittier",142,"2023-06-15",3,1,"M",41,1.2,9,,"2",,"Charter","CRAZY RAY",486001,,2023,6,15,,"Black","Pelagic","",0
"6 061523 2 7","Whittier",142,"2023-06-15",3,2,"M",35,0.7,9,,"2",,"Charter","CRAZY RAY",486001,,2023,6,15,,"Black","Pelagic","",0
