"","year","page","line","port","age","AgeErr","length2","sex2","SEX","LENGTH","NETWT","RNDWT","AGE2","AGECONF","USER","BOATNAME","STATAREA","CAS","MONTH","DAY","SUB","LITHO"
"5847",2007,NA,5,"Yakutat",NA,"",NA,"","",85.5,12.6,16.7,NA,NA,"Charter","",NA,NA,6,29,NA,5897
"5848",2007,NA,5,"Yakutat",NA,"",NA,"","",132,51.4,68.3,NA,NA,"Charter","",NA,NA,6,30,NA,5902
"5849",2007,NA,5,"Yakutat",NA,"",NA,"","",72,7.2,9.6,NA,NA,"Charter","",NA,NA,7,1,NA,5906
"5850",2007,NA,5,"Yakutat",NA,"",NA,"","",149.5,76.9,102.3,NA,NA,"Charter","",NA,NA,7,2,NA,5904
"5851",2007,NA,5,"Yakutat",NA,"",NA,"","",124,42,55.8,NA,NA,"Charter","",NA,NA,7,3,NA,5890
"5852",2007,NA,5,"Yakutat",NA,"",NA,"","",96,18.3,24.4,NA,NA,"Charter","",NA,NA,7,3,NA,5910
"5853",2007,NA,5,"Yakutat",NA,"",NA,"","",117,34.8,46.2,NA,NA,"Charter","",NA,NA,7,4,NA,5931
"5854",2007,NA,5,"Yakutat",NA,"",NA,"","",90,14.9,19.8,NA,NA,"Charter","",NA,NA,7,8,NA,5914
"5855",2007,NA,5,"Yakutat",NA,"",NA,"","",117,34.8,46.2,NA,NA,"Charter","",NA,NA,7,8,NA,5912
"5856",2007,NA,5,"Yakutat",NA,"",NA,"","",152,81.2,107.9,NA,NA,"Charter","",NA,NA,7,11,NA,5933
"5857",2007,NA,5,"Yakutat",NA,"",NA,"","",83,11.4,15.2,NA,NA,"Charter","",NA,NA,7,12,NA,5920
"5858",2007,NA,5,"Yakutat",NA,"",NA,"","",140,62.2,82.7,NA,NA,"Charter","",NA,NA,7,13,NA,5919
"5859",2007,NA,5,"Yakutat",NA,"",NA,"","",67.5,5.8,7.8,NA,NA,"Charter","",NA,NA,7,15,NA,5937
"5860",2007,NA,5,"Yakutat",NA,"",NA,"","",77,9,11.9,NA,NA,"Charter","",NA,NA,7,17,NA,5935
"5861",2007,NA,5,"Yakutat",NA,"",NA,"","",135.5,55.9,74.4,NA,NA,"Charter","",NA,NA,7,18,NA,5917
"5862",2007,NA,5,"Yakutat",NA,"",NA,"","",94,17.1,22.7,NA,NA,"Charter","",NA,NA,7,20,NA,5942
"5863",2007,NA,5,"Yakutat",NA,"",NA,"","",93,16.5,22,NA,NA,"Charter","",NA,NA,7,21,NA,5947
"5864",2007,NA,5,"Yakutat",NA,"",NA,"","",87,13.3,17.7,NA,NA,"Charter","",NA,NA,7,22,NA,5945
"5865",2007,NA,5,"Yakutat",NA,"",NA,"","",81.5,10.8,14.3,NA,NA,"Charter","",NA,NA,7,23,NA,5949
"5866",2007,NA,5,"Yakutat",NA,"",NA,"","",138.5,60,79.9,NA,NA,"Charter","",NA,NA,7,27,NA,5943
"5867",2007,NA,5,"Yakutat",NA,"",NA,"","",78.5,9.5,12.7,NA,NA,"Charter","",NA,NA,7,28,NA,5954
"5868",2007,NA,5,"Yakutat",NA,"",NA,"","",153.5,83.8,111.4,NA,NA,"Charter","",NA,NA,8,7,NA,5966
"5869",2007,NA,5,"Yakutat",NA,"",NA,"","",155,86.5,115,NA,NA,"Charter","",NA,NA,8,11,NA,5962
"5870",2007,NA,5,"Yakutat",NA,"",NA,"","",100,20.9,27.8,NA,NA,"Charter","",NA,NA,8,12,NA,5959
"5871",2007,NA,5,"Yakutat",NA,"",NA,"","",115.5,33.3,44.3,NA,NA,"Charter","",NA,NA,8,16,NA,5973
"5872",2007,NA,5,"Yakutat",NA,"",NA,"","",155.5,87.4,116.2,NA,NA,"Charter","",NA,NA,8,16,NA,5972
"5873",2007,NA,5,"Yakutat",NA,"",NA,"","",135.5,55.9,74.4,NA,NA,"Charter","",NA,NA,8,18,NA,5981
"5874",2007,NA,5,"Yakutat",NA,"",NA,"","",74.5,8.1,10.7,NA,NA,"Charter","",NA,NA,8,19,NA,5969
"5875",2007,NA,5,"Yakutat",NA,"",NA,"","",70.5,6.7,9,NA,NA,"Charter","",NA,NA,8,20,NA,5978
"5876",2007,NA,5,"Yakutat",NA,"",NA,"","",149,76.1,101.2,NA,NA,"Charter","",NA,NA,8,22,NA,5983
"5877",2007,NA,5,"Yakutat",NA,"",NA,"","",69.5,6.4,8.6,NA,NA,"Charter","",NA,NA,8,24,NA,5990
"5878",2007,NA,5,"Yakutat",NA,"",NA,"","",145,69.7,92.7,NA,NA,"Charter","",NA,NA,8,25,NA,5993
"5879",2007,NA,5,"Yakutat",NA,"",NA,"","",62.5,4.6,6.1,NA,NA,"Private","",NA,NA,8,26,NA,5987
"5880",2007,NA,5,"Yakutat",NA,"",NA,"","",127.5,45.9,61.1,NA,NA,"Charter","",NA,NA,8,30,NA,14708
"5881",2007,NA,5,"Yakutat",NA,"",NA,"","",140.5,62.9,83.7,NA,NA,"Charter","",NA,NA,9,2,NA,14694
"5882",2007,NA,5,"Yakutat",NA,"",NA,"","",98.5,19.9,26.5,NA,NA,"Charter","",NA,NA,9,3,NA,14691
"5883",2007,NA,5,"Yakutat",NA,"",NA,"","",158.5,93,123.6,NA,NA,"Charter","",NA,NA,9,4,NA,5992
"5884",2007,NA,5,"Yakutat",NA,"",NA,"","",159,93.9,124.9,NA,NA,"Charter","",NA,NA,9,12,NA,14692
"5885",2007,NA,5,"Yakutat",NA,"",NA,"","",110,28.5,37.9,NA,NA,"Charter","",NA,NA,9,12,NA,14689
"5886",2007,NA,5,"Yakutat",NA,"",NA,"","",129.5,48.3,64.2,NA,NA,"Charter","",NA,NA,9,13,NA,14685
"5887",2007,NA,6,"Yakutat",NA,"",NA,"","",104.5,24.1,32.1,NA,NA,"Charter","",NA,NA,5,2,NA,5782
"5888",2007,NA,6,"Yakutat",NA,"",NA,"","",110,28.5,37.9,NA,NA,"Charter","",NA,NA,5,3,NA,5785
"5889",2007,NA,6,"Yakutat",NA,"",NA,"","",87,13.3,17.7,NA,NA,"Charter","",NA,NA,5,4,NA,5787
"5890",2007,NA,6,"Yakutat",NA,"",NA,"","",149.5,76.9,102.3,NA,NA,"Charter","",NA,NA,5,6,NA,5784
"5891",2007,NA,6,"Yakutat",NA,"",NA,"","",84,11.9,15.8,NA,NA,"Private","",NA,NA,5,11,NA,5790
"5892",2007,NA,6,"Yakutat",NA,"",NA,"","",142,65.1,86.6,NA,NA,"Charter","",NA,NA,5,12,NA,5789
"5893",2007,NA,6,"Yakutat",NA,"",NA,"","",149,76.1,101.2,NA,NA,"Charter","",NA,NA,5,13,NA,5813
"5894",2007,NA,6,"Yakutat",NA,"",NA,"","",93,16.5,22,NA,NA,"Charter","",NA,NA,5,15,NA,5814
"5895",2007,NA,6,"Yakutat",NA,"",NA,"","",55,3,4,NA,NA,"Private","",NA,NA,5,16,NA,5999
"5896",2007,NA,6,"Yakutat",NA,"",NA,"","",84.5,12.1,16.1,NA,NA,"Charter","",NA,NA,5,18,NA,5998
"5897",2007,NA,6,"Yakutat",NA,"",NA,"","",93.5,16.8,22.4,NA,NA,"Private","",NA,NA,5,19,NA,5792
"5898",2007,NA,6,"Yakutat",NA,"",NA,"","",144,68.1,90.6,NA,NA,"Charter","",NA,NA,5,22,NA,5802
"5899",2007,NA,6,"Yakutat",NA,"",NA,"","",135,55.3,73.5,NA,NA,"Charter","",NA,NA,5,26,NA,5819
"5900",2007,NA,6,"Yakutat",NA,"",NA,"","",150,77.8,103.4,NA,NA,"Charter","",NA,NA,5,27,NA,5828
"5901",2007,NA,6,"Yakutat",NA,"",NA,"","",123,40.9,54.4,NA,NA,"Charter","",NA,NA,6,1,NA,5798
"5902",2007,NA,6,"Yakutat",NA,"",NA,"","",81,10.6,14,NA,NA,"Private","",NA,NA,6,2,NA,5824
"5903",2007,NA,6,"Yakutat",NA,"",NA,"","",127,45.3,60.3,NA,NA,"Charter","",NA,NA,6,3,NA,5821
"5904",2007,NA,6,"Yakutat",NA,"",NA,"","",141,63.6,84.6,NA,NA,"Charter","",NA,NA,6,6,NA,5840
"5905",2007,NA,6,"Yakutat",NA,"",NA,"","",94,17.1,22.7,NA,NA,"Charter","",NA,NA,6,8,NA,5844
"5906",2007,NA,6,"Yakutat",NA,"",NA,"","",156,88.3,117.4,NA,NA,"Charter","",NA,NA,6,9,NA,5850
"5907",2007,NA,6,"Yakutat",NA,"",NA,"","",140,62.2,82.7,NA,NA,"Charter","",NA,NA,6,11,NA,5848
"5908",2007,NA,6,"Yakutat",NA,"",NA,"","",162,99.8,132.7,NA,NA,"Charter","",NA,NA,6,12,NA,5858
"5909",2007,NA,6,"Yakutat",NA,"",NA,"","",145,69.7,92.7,NA,NA,"Charter","",NA,NA,6,13,NA,5855
"5910",2007,NA,6,"Yakutat",NA,"",NA,"","",148,74.4,99,NA,NA,"Charter","",NA,NA,6,14,NA,5853
"5911",2007,NA,6,"Yakutat",NA,"",NA,"","",81,10.6,14,NA,NA,"Charter","",NA,NA,6,16,NA,5868
"5912",2007,NA,6,"Yakutat",NA,"",NA,"","",149.5,76.9,102.3,NA,NA,"Charter","",NA,NA,6,19,NA,5871
"5913",2007,NA,6,"Yakutat",NA,"",NA,"","",85,12.3,16.4,NA,NA,"Charter","",NA,NA,6,19,NA,5869
"5914",2007,NA,6,"Yakutat",NA,"",NA,"","",63.5,4.8,6.4,NA,NA,"Private","",NA,NA,6,20,NA,5884
"5915",2007,NA,6,"Yakutat",NA,"",NA,"","",84,11.9,15.8,NA,NA,"Charter","",NA,NA,6,22,NA,5878
"5916",2007,NA,6,"Yakutat",NA,"",NA,"","",120.5,38.2,50.9,NA,NA,"Charter","",NA,NA,6,23,NA,5875
"5917",2007,NA,6,"Yakutat",NA,"",NA,"","",153.5,83.8,111.4,NA,NA,"Charter","",NA,NA,6,27,NA,5886
"5918",2007,NA,6,"Yakutat",NA,"",NA,"","",104,23.7,31.6,NA,NA,"Charter","",NA,NA,6,28,NA,5900
"5919",2007,NA,6,"Yakutat",NA,"",NA,"","",105,24.5,32.6,NA,NA,"Charter","",NA,NA,6,29,NA,5897
"5920",2007,NA,6,"Yakutat",NA,"",NA,"","",94.5,17.4,23.1,NA,NA,"Charter","",NA,NA,6,30,NA,5902
"5921",2007,NA,6,"Yakutat",NA,"",NA,"","",74,7.9,10.5,NA,NA,"Charter","",NA,NA,7,1,NA,5906
"5922",2007,NA,6,"Yakutat",NA,"",NA,"","",84,11.9,15.8,NA,NA,"Charter","",NA,NA,7,2,NA,5904
"5923",2007,NA,6,"Yakutat",NA,"",NA,"","",125,43.1,57.3,NA,NA,"Charter","",NA,NA,7,3,NA,5890
"5924",2007,NA,6,"Yakutat",NA,"",NA,"","",117,34.8,46.2,NA,NA,"Charter","",NA,NA,7,3,NA,5910
"5925",2007,NA,6,"Yakutat",NA,"",NA,"","",150,77.8,103.4,NA,NA,"Charter","",NA,NA,7,4,NA,5931
"5926",2007,NA,6,"Yakutat",NA,"",NA,"","",130,48.9,65,NA,NA,"Charter","",NA,NA,7,8,NA,5914
"5927",2007,NA,6,"Yakutat",NA,"",NA,"","",69,6.3,8.4,NA,NA,"Private","",NA,NA,7,8,NA,5912
"5928",2007,NA,6,"Yakutat",NA,"",NA,"","",137.5,58.7,78,NA,NA,"Charter","",NA,NA,7,11,NA,5933
"5929",2007,NA,6,"Yakutat",NA,"",NA,"","",112,30.2,40.1,NA,NA,"Charter","",NA,NA,7,12,NA,5920
"5930",2007,NA,6,"Yakutat",NA,"",NA,"","",133,52.7,70,NA,NA,"Charter","",NA,NA,7,13,NA,5919
"5931",2007,NA,6,"Yakutat",NA,"",NA,"","",83.5,11.7,15.5,NA,NA,"Charter","",NA,NA,7,17,NA,5935
"5932",2007,NA,6,"Yakutat",NA,"",NA,"","",129.5,48.3,64.2,NA,NA,"Charter","",NA,NA,7,18,NA,5917
"5933",2007,NA,6,"Yakutat",NA,"",NA,"","",160,95.8,127.5,NA,NA,"Charter","",NA,NA,7,20,NA,5942
"5934",2007,NA,6,"Yakutat",NA,"",NA,"","",106,25.2,33.6,NA,NA,"Charter","",NA,NA,7,21,NA,5947
"5935",2007,NA,6,"Yakutat",NA,"",NA,"","",93,16.5,22,NA,NA,"Charter","",NA,NA,7,22,NA,5945
"5936",2007,NA,6,"Yakutat",NA,"",NA,"","",158.5,93,123.6,NA,NA,"Charter","",NA,NA,7,23,NA,5949
"5937",2007,NA,6,"Yakutat",NA,"",NA,"","",147,72.8,96.9,NA,NA,"Charter","",NA,NA,7,27,NA,5943
"5938",2007,NA,6,"Yakutat",NA,"",NA,"","",82,11,14.6,NA,NA,"Charter","",NA,NA,7,28,NA,5954
"5939",2007,NA,6,"Yakutat",NA,"",NA,"","",157.5,91.1,121.1,NA,NA,"Charter","",NA,NA,8,7,NA,5966
"5940",2007,NA,6,"Yakutat",NA,"",NA,"","",117,34.8,46.2,NA,NA,"Charter","",NA,NA,8,11,NA,5962
"5941",2007,NA,6,"Yakutat",NA,"",NA,"","",131.5,50.8,67.5,NA,NA,"Charter","",NA,NA,8,12,NA,5959
"5942",2007,NA,6,"Yakutat",NA,"",NA,"","",89.5,14.6,19.4,NA,NA,"Charter","",NA,NA,8,16,NA,5973
"5943",2007,NA,6,"Yakutat",NA,"",NA,"","",150,77.8,103.4,NA,NA,"Charter","",NA,NA,8,16,NA,5972
"5944",2007,NA,6,"Yakutat",NA,"",NA,"","",112,30.2,40.1,NA,NA,"Charter","",NA,NA,8,18,NA,5981
"5945",2007,NA,6,"Yakutat",NA,"",NA,"","",73.5,7.7,10.3,NA,NA,"Charter","",NA,NA,8,19,NA,5969
"5946",2007,NA,6,"Yakutat",NA,"",NA,"","",98,19.6,26,NA,NA,"Charter","",NA,NA,8,20,NA,5978
"5947",2007,NA,6,"Yakutat",NA,"",NA,"","",147.5,73.6,97.9,NA,NA,"Charter","",NA,NA,8,22,NA,5983
"5948",2007,NA,6,"Yakutat",NA,"",NA,"","",77.5,9.2,12.2,NA,NA,"Charter","",NA,NA,8,25,NA,5993
"5949",2007,NA,6,"Yakutat",NA,"",NA,"","",68,6,8,NA,NA,"Private","",NA,NA,8,26,NA,5987
"5950",2007,NA,6,"Yakutat",NA,"",NA,"","",113,31.1,41.3,NA,NA,"Charter","",NA,NA,8,30,NA,14708
"5951",2007,NA,6,"Yakutat",NA,"",NA,"","",106.5,25.6,34.1,NA,NA,"Charter","",NA,NA,9,2,NA,14694
"5952",2007,NA,6,"Yakutat",NA,"",NA,"","",135,55.3,73.5,NA,NA,"Charter","",NA,NA,9,3,NA,14691
"5953",2007,NA,6,"Yakutat",NA,"",NA,"","",135,55.3,73.5,NA,NA,"Charter","",NA,NA,9,12,NA,14692
"5954",2007,NA,6,"Yakutat",NA,"",NA,"","",107,26,34.6,NA,NA,"Charter","",NA,NA,9,12,NA,14689
"5955",2007,NA,6,"Yakutat",NA,"",NA,"","",154,84.7,112.6,NA,NA,"Charter","",NA,NA,9,13,NA,14685
"5956",2007,NA,7,"Yakutat",NA,"",NA,"","",138,59.3,78.9,NA,NA,"Charter","",NA,NA,5,3,NA,5785
"5957",2007,NA,7,"Yakutat",NA,"",NA,"","",115,32.9,43.7,NA,NA,"Charter","",NA,NA,5,4,NA,5787
"5958",2007,NA,7,"Yakutat",NA,"",NA,"","",146,71.2,94.7,NA,NA,"Charter","",NA,NA,5,6,NA,5784
"5959",2007,NA,7,"Yakutat",NA,"",NA,"","",98,19.6,26,NA,NA,"Private","",NA,NA,5,11,NA,5790
"5960",2007,NA,7,"Yakutat",NA,"",NA,"","",83,11.4,15.2,NA,NA,"Charter","",NA,NA,5,12,NA,5789
"5961",2007,NA,7,"Yakutat",NA,"",NA,"","",127,45.3,60.3,NA,NA,"Charter","",NA,NA,5,13,NA,5813
"5962",2007,NA,7,"Yakutat",NA,"",NA,"","",78,9.3,12.4,NA,NA,"Charter","",NA,NA,5,15,NA,5814
"5963",2007,NA,7,"Yakutat",NA,"",NA,"","",139,60.7,80.8,NA,NA,"Charter","",NA,NA,5,18,NA,5998
"5964",2007,NA,7,"Yakutat",NA,"",NA,"","",141.5,64.4,85.6,NA,NA,"Private","",NA,NA,5,19,NA,5792
"5965",2007,NA,7,"Yakutat",NA,"",NA,"","",117,34.8,46.2,NA,NA,"Charter","",NA,NA,5,22,NA,5802
"5966",2007,NA,7,"Yakutat",NA,"",NA,"","",131.5,50.8,67.5,NA,NA,"Charter","",NA,NA,5,26,NA,5819
"5967",2007,NA,7,"Yakutat",NA,"",NA,"","",134.5,54.6,72.6,NA,NA,"Charter","",NA,NA,5,27,NA,5828
"5968",2007,NA,7,"Yakutat",NA,"",NA,"","",157,90.1,119.9,NA,NA,"Charter","",NA,NA,6,1,NA,5798
"5969",2007,NA,7,"Yakutat",NA,"",NA,"","",139,60.7,80.8,NA,NA,"Charter","",NA,NA,6,2,NA,5824
"5970",2007,NA,7,"Yakutat",NA,"",NA,"","",150,77.8,103.4,NA,NA,"Charter","",NA,NA,6,3,NA,5821
"5971",2007,NA,7,"Yakutat",NA,"",NA,"","",160,95.8,127.5,NA,NA,"Charter","",NA,NA,6,6,NA,5840
"5972",2007,NA,7,"Yakutat",NA,"",NA,"","",119.5,37.2,49.5,NA,NA,"Charter","",NA,NA,6,9,NA,5850
"5973",2007,NA,7,"Yakutat",NA,"",NA,"","",124.5,42.5,56.5,NA,NA,"Charter","",NA,NA,6,11,NA,5848
"5974",2007,NA,7,"Yakutat",NA,"",NA,"","",139.5,61.5,81.7,NA,NA,"Charter","",NA,NA,6,12,NA,5858
"5975",2007,NA,7,"Yakutat",NA,"",NA,"","",143.5,67.4,89.6,NA,NA,"Charter","",NA,NA,6,13,NA,5855
"5976",2007,NA,7,"Yakutat",NA,"",NA,"","",111,29.3,39,NA,NA,"Charter","",NA,NA,6,14,NA,5853
"5977",2007,NA,7,"Yakutat",NA,"",NA,"","",76.5,8.8,11.7,NA,NA,"Charter","",NA,NA,6,16,NA,5868
"5978",2007,NA,7,"Yakutat",NA,"",NA,"","",117.5,35.2,46.9,NA,NA,"Charter","",NA,NA,6,19,NA,5871
"5979",2007,NA,7,"Yakutat",NA,"",NA,"","",95,17.7,23.5,NA,NA,"Charter","",NA,NA,6,19,NA,5869
"5980",2007,NA,7,"Yakutat",NA,"",NA,"","",68,6,8,NA,NA,"Private","",NA,NA,6,20,NA,5884
"5981",2007,NA,7,"Yakutat",NA,"",NA,"","",108,26.8,35.7,NA,NA,"Charter","",NA,NA,6,22,NA,5878
"5982",2007,NA,7,"Yakutat",NA,"",NA,"","",137.5,58.7,78,NA,NA,"Charter","",NA,NA,6,23,NA,5875
"5983",2007,NA,7,"Yakutat",NA,"",NA,"","",157.5,91.1,121.1,NA,NA,"Charter","",NA,NA,6,27,NA,5886
"5984",2007,NA,7,"Yakutat",NA,"",NA,"","",86,12.8,17.1,NA,NA,"Charter","",NA,NA,6,28,NA,5900
"5985",2007,NA,7,"Yakutat",NA,"",NA,"","",124,42,55.8,NA,NA,"Charter","",NA,NA,6,29,NA,5897
"5986",2007,NA,7,"Yakutat",NA,"",NA,"","",144.5,68.9,91.6,NA,NA,"Charter","",NA,NA,6,30,NA,5902
"5987",2007,NA,7,"Yakutat",NA,"",NA,"","",73.5,7.7,10.3,NA,NA,"Charter","",NA,NA,7,1,NA,5906
"5988",2007,NA,7,"Yakutat",NA,"",NA,"","",82,11,14.6,NA,NA,"Charter","",NA,NA,7,2,NA,5904
"5989",2007,NA,7,"Yakutat",NA,"",NA,"","",156,88.3,117.4,NA,NA,"Charter","",NA,NA,7,3,NA,5890
"5990",2007,NA,7,"Yakutat",NA,"",NA,"","",77.5,9.2,12.2,NA,NA,"Charter","",NA,NA,7,3,NA,5910
"5991",2007,NA,7,"Yakutat",NA,"",NA,"","",79,9.7,13,NA,NA,"Charter","",NA,NA,7,4,NA,5931
"5992",2007,NA,7,"Yakutat",NA,"",NA,"","",84.5,12.1,16.1,NA,NA,"Charter","",NA,NA,7,8,NA,5914
"5993",2007,NA,7,"Yakutat",NA,"",NA,"","",156.5,89.2,118.6,NA,NA,"Charter","",NA,NA,7,11,NA,5933
"5994",2007,NA,7,"Yakutat",NA,"",NA,"","",89.5,14.6,19.4,NA,NA,"Charter","",NA,NA,7,12,NA,5920
"5995",2007,NA,7,"Yakutat",NA,"",NA,"","",151,79.4,105.7,NA,NA,"Charter","",NA,NA,7,13,NA,5919
"5996",2007,NA,7,"Yakutat",NA,"",NA,"","",75.5,8.4,11.2,NA,NA,"Charter","",NA,NA,7,17,NA,5935
"5997",2007,NA,7,"Yakutat",NA,"",NA,"","",134,53.9,71.8,NA,NA,"Charter","",NA,NA,7,18,NA,5917
"5998",2007,NA,7,"Yakutat",NA,"",NA,"","",120,37.7,50.2,NA,NA,"Charter","",NA,NA,7,20,NA,5942
"5999",2007,NA,7,"Yakutat",NA,"",NA,"","",136.5,57.3,76.2,NA,NA,"Charter","",NA,NA,7,21,NA,5947
"6000",2007,NA,7,"Yakutat",NA,"",NA,"","",107,26,34.6,NA,NA,"Charter","",NA,NA,7,22,NA,5945
"6001",2007,NA,7,"Yakutat",NA,"",NA,"","",92,16,21.2,NA,NA,"Charter","",NA,NA,7,23,NA,5949
"6002",2007,NA,7,"Yakutat",NA,"",NA,"","",94.5,17.4,23.1,NA,NA,"Charter","",NA,NA,7,27,NA,5943
"6003",2007,NA,7,"Yakutat",NA,"",NA,"","",76.5,8.8,11.7,NA,NA,"Charter","",NA,NA,7,28,NA,5954
"6004",2007,NA,7,"Yakutat",NA,"",NA,"","",136,56.6,75.3,NA,NA,"Charter","",NA,NA,8,7,NA,5966
"6005",2007,NA,7,"Yakutat",NA,"",NA,"","",84,11.9,15.8,NA,NA,"Charter","",NA,NA,8,11,NA,5962
"6006",2007,NA,7,"Yakutat",NA,"",NA,"","",128,46.5,61.9,NA,NA,"Charter","",NA,NA,8,12,NA,5959
"6007",2007,NA,7,"Yakutat",NA,"",NA,"","",158.5,93,123.6,NA,NA,"Charter","",NA,NA,8,16,NA,5973
"6008",2007,NA,7,"Yakutat",NA,"",NA,"","",102.5,22.6,30.1,NA,NA,"Charter","",NA,NA,8,18,NA,5981
"6009",2007,NA,7,"Yakutat",NA,"",NA,"","",150,77.8,103.4,NA,NA,"Charter","",NA,NA,8,19,NA,5969
"6010",2007,NA,7,"Yakutat",NA,"",NA,"","",90.5,15.1,20.1,NA,NA,"Charter","",NA,NA,8,20,NA,5978
"6011",2007,NA,7,"Yakutat",NA,"",NA,"","",146,71.2,94.7,NA,NA,"Charter","",NA,NA,8,22,NA,5983
"6012",2007,NA,7,"Yakutat",NA,"",NA,"","",146,71.2,94.7,NA,NA,"Charter","",NA,NA,8,25,NA,5993
"6013",2007,NA,7,"Yakutat",NA,"",NA,"","",107,26,34.6,NA,NA,"Charter","",NA,NA,8,30,NA,14708
"6014",2007,NA,7,"Yakutat",NA,"",NA,"","",101.5,21.9,29.2,NA,NA,"Charter","",NA,NA,9,2,NA,14694
"6015",2007,NA,7,"Yakutat",NA,"",NA,"","",148.5,75.3,100.1,NA,NA,"Charter","",NA,NA,9,3,NA,14691
"6016",2007,NA,7,"Yakutat",NA,"",NA,"","",124,42,55.8,NA,NA,"Charter","",NA,NA,9,12,NA,14692
"6017",2007,NA,7,"Yakutat",NA,"",NA,"","",144,68.1,90.6,NA,NA,"Charter","",NA,NA,9,12,NA,14689
"6018",2007,NA,7,"Yakutat",NA,"",NA,"","",130,48.9,65,NA,NA,"Charter","",NA,NA,9,13,NA,14685
"6019",2007,NA,8,"Yakutat",NA,"",NA,"","",142,65.1,86.6,NA,NA,"Charter","",NA,NA,5,3,NA,5785
"6020",2007,NA,8,"Yakutat",NA,"",NA,"","",151,79.4,105.7,NA,NA,"Charter","",NA,NA,5,4,NA,5787
"6021",2007,NA,8,"Yakutat",NA,"",NA,"","",131,50.1,66.7,NA,NA,"Charter","",NA,NA,5,6,NA,5784
"6022",2007,NA,8,"Yakutat",NA,"",NA,"","",110,28.5,37.9,NA,NA,"Charter","",NA,NA,5,12,NA,5789
"6023",2007,NA,8,"Yakutat",NA,"",NA,"","",132,51.4,68.3,NA,NA,"Charter","",NA,NA,5,13,NA,5813
"6024",2007,NA,8,"Yakutat",NA,"",NA,"","",151,79.4,105.7,NA,NA,"Charter","",NA,NA,5,15,NA,5814
"6025",2007,NA,8,"Yakutat",NA,"",NA,"","",134,53.9,71.8,NA,NA,"Charter","",NA,NA,5,18,NA,5998
"6026",2007,NA,8,"Yakutat",NA,"",NA,"","",130,48.9,65,NA,NA,"Private","",NA,NA,5,19,NA,5792
"6027",2007,NA,8,"Yakutat",NA,"",NA,"","",134,53.9,71.8,NA,NA,"Charter","",NA,NA,5,26,NA,5819
"6028",2007,NA,8,"Yakutat",NA,"",NA,"","",108,26.8,35.7,NA,NA,"Charter","",NA,NA,5,27,NA,5828
"6029",2007,NA,8,"Yakutat",NA,"",NA,"","",97.5,19.3,25.6,NA,NA,"Charter","",NA,NA,6,1,NA,5798
"6030",2007,NA,8,"Yakutat",NA,"",NA,"","",84.5,12.1,16.1,NA,NA,"Charter","",NA,NA,6,2,NA,5824
"6031",2007,NA,8,"Yakutat",NA,"",NA,"","",139,60.7,80.8,NA,NA,"Charter","",NA,NA,6,3,NA,5821
"6032",2007,NA,8,"Yakutat",NA,"",NA,"","",136,56.6,75.3,NA,NA,"Charter","",NA,NA,6,6,NA,5840
"6033",2007,NA,8,"Yakutat",NA,"",NA,"","",96.5,18.6,24.8,NA,NA,"Charter","",NA,NA,6,9,NA,5850
"6034",2007,NA,8,"Yakutat",NA,"",NA,"","",127.5,45.9,61.1,NA,NA,"Charter","",NA,NA,6,11,NA,5848
"6035",2007,NA,8,"Yakutat",NA,"",NA,"","",160,95.8,127.5,NA,NA,"Charter","",NA,NA,6,12,NA,5858
"6036",2007,NA,8,"Yakutat",NA,"",NA,"","",127,45.3,60.3,NA,NA,"Charter","",NA,NA,6,13,NA,5855
"6037",2007,NA,8,"Yakutat",NA,"",NA,"","",97.5,19.3,25.6,NA,NA,"Charter","",NA,NA,6,14,NA,5853
"6038",2007,NA,8,"Yakutat",NA,"",NA,"","",91,15.4,20.5,NA,NA,"Charter","",NA,NA,6,16,NA,5868
"6039",2007,NA,8,"Yakutat",NA,"",NA,"","",119.5,37.2,49.5,NA,NA,"Charter","",NA,NA,6,19,NA,5871
"6040",2007,NA,8,"Yakutat",NA,"",NA,"","",107.5,26.4,35.1,NA,NA,"Charter","",NA,NA,6,19,NA,5869
"6041",2007,NA,8,"Yakutat",NA,"",NA,"","",156.5,89.2,118.6,NA,NA,"Charter","",NA,NA,6,20,NA,5884
"6042",2007,NA,8,"Yakutat",NA,"",NA,"","",109,27.6,36.8,NA,NA,"Charter","",NA,NA,6,22,NA,5878
"6043",2007,NA,8,"Yakutat",NA,"",NA,"","",89,14.3,19.1,NA,NA,"Charter","",NA,NA,6,23,NA,5875
"6044",2007,NA,8,"Yakutat",NA,"",NA,"","",122,39.8,52.9,NA,NA,"Charter","",NA,NA,6,27,NA,5886
"6045",2007,NA,8,"Yakutat",NA,"",NA,"","",88.5,14.1,18.7,NA,NA,"Charter","",NA,NA,6,28,NA,5900
"6046",2007,NA,8,"Yakutat",NA,"",NA,"","",126,44.2,58.8,NA,NA,"Charter","",NA,NA,6,29,NA,5897
"6047",2007,NA,8,"Yakutat",NA,"",NA,"","",111,29.3,39,NA,NA,"Charter","",NA,NA,6,30,NA,5902
"6048",2007,NA,8,"Yakutat",NA,"",NA,"","",78,9.3,12.4,NA,NA,"Charter","",NA,NA,7,1,NA,5906
"6049",2007,NA,8,"Yakutat",NA,"",NA,"","",83,11.4,15.2,NA,NA,"Charter","",NA,NA,7,2,NA,5904
