"","AREA","SITE","SUB","YEAR","MONTH","DAY","PAGE","LINE","AGECONF","AGE","AGEERR","SEX","LENGTH","OBSWT","FINCLIP","STATAREA","USER","PORT","CAS","NETWT","RNDWT"
"4016",10,1,NA,2001,7,19,25,13,NA,NA,"","F",109,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,27.6,36.8
"4017",10,1,NA,2001,7,19,25,14,NA,11,"","F",122,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,39.8,52.9
"4018",10,1,NA,2001,7,19,25,15,NA,NA,"I","F",134,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,53.9,71.8
"4019",10,1,NA,2001,7,19,25,16,NA,21,"","F",133,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,52.7,70
"4020",10,1,NA,2001,7,19,25,17,NA,11,"","F",113,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,31.1,41.3
"4021",10,1,NA,2001,7,19,25,18,NA,8,"","F",85,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,12.3,16.4
"4022",10,1,NA,2001,7,19,25,19,NA,NA,"","F",83,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,11.4,15.2
"4023",10,1,NA,2001,7,19,25,20,NA,NA,"","F",74,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,7.9,10.5
"4024",10,1,NA,2001,7,19,25,21,NA,12,"","F",88,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,13.8,18.4
"4025",10,1,NA,2001,7,19,25,22,NA,NA,"","F",86,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,12.8,17.1
"4026",10,1,NA,2001,7,19,25,23,NA,16,"","M",85,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,12.3,16.4
"4027",10,1,NA,2001,7,19,25,24,NA,12,"","F",90,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,14.9,19.8
"4028",10,1,NA,2001,7,19,25,25,NA,12,"","M",88,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,13.8,18.4
"4029",10,1,NA,2001,7,19,25,26,NA,16,"","F",120,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,37.7,50.2
"4030",10,1,NA,2001,7,19,25,27,NA,NA,"","F",128,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,46.5,61.9
"4031",10,1,NA,2001,7,19,25,28,NA,6,"","F",79,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,9.7,13
"4032",10,1,NA,2001,7,19,25,29,NA,NA,"","F",135,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,55.3,73.5
"4033",10,1,NA,2001,7,19,25,30,NA,6,"","F",71,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,6.9,9.2
"4034",10,1,NA,2001,7,19,26,1,NA,NA,"","M",63,NA,"  ,  ,D ,  ,  ,",466100,"Private","Valdez",0,4.7,6.2
"4035",10,1,NA,2001,7,19,26,2,NA,NA,"","F",97,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,18.9,25.2
"4036",10,1,NA,2001,7,19,26,3,NA,7,"","F",88,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,13.8,18.4
"4037",10,1,NA,2001,7,19,26,4,NA,7,"","F",89,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,14.3,19.1
"4038",10,1,NA,2001,7,19,26,5,NA,12,"","M",85,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,12.3,16.4
"4039",10,1,NA,2001,7,19,26,6,NA,NA,"","F",78,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,9.3,12.4
"4040",10,1,NA,2001,7,19,26,7,NA,NA,"","F",94,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,17.1,22.7
"4041",10,1,NA,2001,7,19,26,8,NA,NA,"","F",91,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,15.4,20.5
"4042",10,1,NA,2001,7,19,26,9,NA,NA,"","F",77,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,9,11.9
"4043",10,1,NA,2001,7,19,26,10,NA,8,"","F",83,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,11.4,15.2
"4044",10,1,NA,2001,7,19,26,11,NA,NA,"","F",72,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,7.2,9.6
"4045",10,1,NA,2001,7,24,27,1,NA,10,"","F",139,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,60.7,80.8
"4046",10,1,NA,2001,7,24,27,2,NA,5,"","F",82,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,11,14.6
"4047",10,1,NA,2001,7,24,27,3,NA,13,"","M",86,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,12.8,17.1
"4048",10,1,NA,2001,7,24,27,4,NA,NA,"","F",136,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,56.6,75.3
"4049",10,1,NA,2001,7,24,27,5,NA,NA,"I","F",122,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,39.8,52.9
"4050",10,1,NA,2001,7,24,27,6,NA,14,"","F",130,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,48.9,65
"4051",10,1,NA,2001,7,24,27,7,NA,7,"","F",97,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,18.9,25.2
"4052",10,1,NA,2001,7,24,27,8,NA,11,"","F",115,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,32.9,43.7
"4053",10,1,NA,2001,7,24,27,9,NA,NA,"","F",119,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,36.7,48.8
"4054",10,1,NA,2001,7,24,27,10,NA,12,"","F",132,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,51.4,68.3
"4055",10,1,NA,2001,7,24,27,11,NA,NA,"I","F",132,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,51.4,68.3
"4056",10,1,NA,2001,7,24,27,12,NA,NA,"","F",111,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,29.3,39
"4057",10,1,NA,2001,7,24,27,13,NA,12,"","F",124,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,42,55.8
"4058",10,1,NA,2001,7,24,27,14,NA,NA,"","M",85,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,12.3,16.4
"4059",10,1,NA,2001,7,24,27,15,NA,NA,"","F",102,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,22.3,29.6
"4060",10,1,NA,2001,7,24,27,16,NA,NA,"","F",84,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,11.9,15.8
"4061",10,1,NA,2001,7,24,27,17,NA,NA,"","F",82,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,11,14.6
"4062",10,1,NA,2001,7,24,27,18,NA,NA,"","F",78,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,9.3,12.4
"4063",10,1,NA,2001,7,24,27,19,NA,NA,"","F",84,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,11.9,15.8
"4064",10,1,NA,2001,7,24,27,20,NA,11,"","F",112,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,30.2,40.1
"4065",10,1,NA,2001,7,24,27,21,NA,NA,"","F",80,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,10.1,13.5
"4066",10,1,NA,2001,7,24,27,22,NA,11,"","F",113,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,31.1,41.3
"4067",10,1,NA,2001,7,24,27,23,NA,NA,"I","F",97,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,18.9,25.2
"4068",10,1,NA,2001,7,24,27,24,NA,9,"","F",77,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,9,11.9
"4069",10,1,NA,2001,7,24,27,25,NA,NA,"","F",75,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,8.2,10.9
"4070",10,1,NA,2001,7,24,27,26,NA,NA,"","F",98,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,19.6,26
"4071",10,1,NA,2001,7,24,27,27,NA,17,"","M",91,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,15.4,20.5
"4072",10,1,NA,2001,7,24,27,28,NA,NA,"","F",91,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,15.4,20.5
"4073",10,1,NA,2001,7,24,27,29,NA,5,"","F",90,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,14.9,19.8
"4074",10,1,NA,2001,7,24,27,30,NA,NA,"","F",88,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,13.8,18.4
"4075",10,1,NA,2001,7,24,28,1,NA,NA,"","F",75,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,8.2,10.9
"4076",10,1,NA,2001,7,24,28,2,NA,NA,"","F",87,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,13.3,17.7
"4077",10,1,NA,2001,7,24,28,3,NA,12,"","F",114,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,32,42.5
"4078",10,1,NA,2001,7,24,28,4,NA,13,"","F",96,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,18.3,24.4
"4079",10,1,NA,2001,7,24,28,5,NA,9,"","F",90,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,14.9,19.8
"4080",10,1,NA,2001,7,24,28,6,NA,NA,"","F",85,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,12.3,16.4
"4081",10,1,NA,2001,7,24,28,7,NA,7,"","F",86,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,12.8,17.1
"4082",10,1,NA,2001,7,24,28,8,NA,11,"","F",84,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,11.9,15.8
"4083",10,1,NA,2001,7,24,28,9,NA,12,"","F",123,NA,"  ,C ,  ,  ,  ,",476003,"Charter","Valdez",0,40.9,54.4
"4084",10,1,NA,2001,7,24,28,10,NA,NA,"","F",128,NA,"  ,C ,  ,  ,  ,",476003,"Charter","Valdez",0,46.5,61.9
"4085",10,1,NA,2001,7,25,29,1,NA,13,"","F",140,NA,"  ,  ,D ,  ,  ,",466100,"Private","Valdez",0,62.2,82.7
"4086",10,1,NA,2001,7,25,29,2,NA,11,"","F",133,NA,"  ,  ,D ,  ,  ,",466032,"Private","Valdez",0,52.7,70
"4087",10,1,NA,2001,7,25,29,3,NA,8,"","F",93,NA,"  ,  ,D ,  ,  ,",466032,"Private","Valdez",0,16.5,22
"4088",10,1,NA,2001,7,25,29,4,NA,5,"","F",68,NA,"  ,  ,D ,  ,  ,",466032,"Private","Valdez",0,6,8
"4089",10,1,NA,2001,7,25,29,5,NA,NA,"","F",69,NA,"  ,  ,D ,  ,  ,",466032,"Private","Valdez",0,6.3,8.4
"4090",10,1,NA,2001,7,25,29,6,NA,NA,"","F",174,NA,"  ,C ,  ,  ,  ,",466031,"Charter","Valdez",0,125.8,167.3
"4091",10,1,NA,2001,7,25,29,7,NA,5,"","F",75,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,8.2,10.9
"4092",10,1,NA,2001,7,25,29,8,NA,7,"","F",73,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,7.5,10
"4093",10,1,NA,2001,7,25,29,9,NA,8,"","F",82,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,11,14.6
"4094",10,1,NA,2001,7,25,29,10,NA,11,"","F",119,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,36.7,48.8
"4095",10,1,NA,2001,7,25,29,11,NA,NA,"","M",85,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,12.3,16.4
"4096",10,1,NA,2001,7,25,29,12,NA,6,"","F",76,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,8.6,11.4
"4097",10,1,NA,2001,7,25,29,13,NA,7,"","F",84,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,11.9,15.8
"4098",10,1,NA,2001,7,25,29,14,NA,NA,"","F",107,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,26,34.6
"4099",10,1,NA,2001,7,25,29,15,NA,NA,"","F",148,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,74.4,99
"4100",10,1,NA,2001,7,25,29,16,NA,9,"","F",107,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,26,34.6
"4101",10,1,NA,2001,7,25,29,17,NA,6,"","F",73,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,7.5,10
"4102",10,1,NA,2001,7,25,29,18,NA,NA,"","F",143,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,66.6,88.6
"4103",10,1,NA,2001,7,25,29,19,NA,NA,"","F",179,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,137.9,183.3
"4104",10,1,NA,2001,7,25,29,20,NA,11,"","F",153,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,82.9,110.3
"4105",10,1,NA,2001,7,25,29,21,NA,NA,"","F",121,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,38.8,51.6
"4106",10,1,NA,2001,7,25,29,22,NA,NA,"","F",154,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,84.7,112.6
"4107",10,1,NA,2001,7,25,29,23,NA,9,"","F",116,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,33.8,45
"4108",10,1,NA,2001,7,25,29,24,NA,15,"","F",128,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,46.5,61.9
"4109",10,1,NA,2001,7,25,29,25,NA,NA,"","F",138,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,59.3,78.9
"4110",10,1,NA,2001,7,25,29,26,NA,NA,"","F",145,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,69.7,92.7
"4111",10,1,NA,2001,7,25,29,27,NA,NA,"","F",144,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,68.1,90.6
"4112",10,1,NA,2001,7,25,29,28,NA,15,"","F",119,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,36.7,48.8
"4113",10,1,NA,2001,7,30,30,1,NA,NA,"","F",154,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,84.7,112.6
"4114",10,1,NA,2001,7,30,30,2,NA,5,"","F",73,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,7.5,10
"4115",10,1,NA,2001,7,30,30,3,NA,NA,"","F",99,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,20.2,26.9
"4116",10,1,NA,2001,7,30,30,4,NA,NA,"","F",78,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,9.3,12.4
"4117",10,1,NA,2001,7,30,30,5,NA,7,"","F",76,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,8.6,11.4
"4118",10,1,NA,2001,7,30,30,6,NA,NA,"","F",85,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,12.3,16.4
"4119",10,1,NA,2001,7,30,30,7,NA,6,"","F",71,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,6.9,9.2
"4120",10,1,NA,2001,7,30,30,8,NA,7,"","F",82,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,11,14.6
"4121",10,1,NA,2001,7,30,30,9,NA,8,"","F",78,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,9.3,12.4
"4122",10,1,NA,2001,7,30,30,10,NA,8,"","F",73,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,7.5,10
"4123",10,1,NA,2001,7,30,30,11,NA,NA,"","F",89,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,14.3,19.1
"4124",10,1,NA,2001,7,30,30,12,NA,7,"","F",77,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,9,11.9
"4125",10,1,NA,2001,8,4,31,1,NA,5,"","F",64,NA,"  ,  ,D ,  ,  ,",466031,"Private","Valdez",0,4.9,6.5
"4126",10,1,NA,2001,8,4,31,2,NA,5,"","F",76,NA,"  ,  ,D ,  ,  ,",466031,"Private","Valdez",0,8.6,11.4
"4127",10,1,NA,2001,8,4,31,3,NA,6,"","F",75,NA,"  ,  ,D ,  ,  ,",466031,"Private","Valdez",0,8.2,10.9
"4128",10,1,NA,2001,8,4,31,4,NA,6,"","F",80,NA,"  ,  ,D ,  ,  ,",466031,"Private","Valdez",0,10.1,13.5
"4129",10,1,NA,2001,8,4,31,5,NA,NA,"","F",122,NA,"  ,  ,D ,  ,  ,",466031,"Private","Valdez",0,39.8,52.9
"4130",10,1,NA,2001,8,4,31,6,NA,9,"","M",90,NA,"  ,  ,D ,  ,  ,",466031,"Private","Valdez",0,14.9,19.8
"4131",10,1,NA,2001,8,4,31,7,NA,9,"","F",145,NA,"  ,  ,D ,  ,  ,",466031,"Private","Valdez",0,69.7,92.7
"4132",10,1,NA,2001,8,7,32,1,NA,12,"","F",145,NA,"  ,  ,D ,  ,  ,",465932,"Private","Valdez",0,69.7,92.7
"4133",10,1,NA,2001,8,7,32,2,NA,14,"","F",168,NA,"  ,  ,D ,  ,  ,",465932,"Private","Valdez",0,112.2,149.3
"4134",10,1,NA,2001,8,7,32,3,NA,16,"","F",138,NA,"  ,  ,D ,  ,  ,",465932,"Private","Valdez",0,59.3,78.9
"4135",10,1,NA,2001,8,7,32,4,NA,13,"","F",134,NA,"  ,  ,D ,  ,  ,",465932,"Private","Valdez",0,53.9,71.8
"4136",10,1,NA,2001,8,7,32,5,NA,17,"","F",170,NA,"  ,  ,D ,  ,  ,",465932,"Private","Valdez",0,116.6,155.1
"4137",10,1,NA,2001,8,8,33,1,NA,17,"","F",179,NA,"  ,C ,  ,  ,  ,",465931,"Charter","Valdez",0,137.9,183.3
"4138",10,1,NA,2001,8,8,33,2,NA,NA,"","M",96,NA,"  ,C ,  ,  ,  ,",465931,"Charter","Valdez",0,18.3,24.4
"4139",10,1,NA,2001,8,8,33,3,NA,11,"","M",95,NA,"  ,C ,  ,  ,  ,",465931,"Charter","Valdez",0,17.7,23.5
"4140",10,1,NA,2001,8,8,33,4,NA,NA,"","F",143,NA,"  ,C ,  ,  ,  ,",465931,"Charter","Valdez",0,66.6,88.6
"4141",10,1,NA,2001,8,8,33,5,NA,NA,"","F",149,NA,"  ,C ,  ,  ,  ,",465931,"Charter","Valdez",0,76.1,101.2
"4142",10,1,NA,2001,8,8,33,6,NA,NA,"","F",188,NA,"  ,C ,  ,  ,  ,",465931,"Charter","Valdez",0,161.6,214.9
"4143",10,1,NA,2001,8,8,33,7,NA,17,"","F",184,NA,"  ,C ,  ,  ,  ,",465931,"Charter","Valdez",0,150.7,200.5
"4144",10,1,NA,2001,8,8,33,8,NA,8,"","F",87,NA,"  ,  ,D ,  ,  ,",466100,"Private","Valdez",0,13.3,17.7
"4145",10,1,NA,2001,8,8,33,9,NA,NA,"","F",132,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,51.4,68.3
"4146",10,1,NA,2001,8,8,33,10,NA,NA,"","F",79,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,9.7,13
"4147",10,1,NA,2001,8,8,33,11,NA,8,"","M",61,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,4.2,5.6
"4148",10,1,NA,2001,8,8,33,12,NA,6,"","F",72,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,7.2,9.6
"4149",10,1,NA,2001,8,9,34,1,NA,6,"","F",96,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,18.3,24.4
"4150",10,1,NA,2001,8,9,34,2,NA,NA,"","F",104,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,23.7,31.6
"4151",10,1,NA,2001,8,9,34,3,NA,14,"","F",101,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,21.6,28.7
"4152",10,1,NA,2001,8,9,34,4,NA,NA,"","M",95,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,17.7,23.5
"4153",10,1,NA,2001,8,9,34,5,NA,NA,"","F",89,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,14.3,19.1
"4154",10,1,NA,2001,8,9,34,6,NA,15,"","F",105,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,24.5,32.6
"4155",10,1,NA,2001,8,13,35,1,NA,8,"","",80,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,10.1,13.5
"4156",10,1,NA,2001,8,13,35,2,NA,8,"","M",69,NA,"  ,  ,D ,  ,  ,",466100,"Private","Valdez",0,6.3,8.4
"4157",10,1,NA,2001,8,13,35,3,NA,5,"","F",61,NA,"  ,  ,D ,  ,  ,",466100,"Private","Valdez",0,4.2,5.6
"4158",10,1,NA,2001,8,13,35,4,NA,NA,"","M",83,NA,"  ,  ,D ,  ,  ,",466100,"Private","Valdez",0,11.4,15.2
"4159",10,1,NA,2001,8,13,35,5,NA,NA,"","F",68,NA,"  ,  ,D ,  ,  ,",466100,"Private","Valdez",0,6,8
"4160",10,1,NA,2001,8,13,35,6,NA,NA,"I","F",70,NA,"  ,  ,D ,  ,  ,",466100,"Private","Valdez",0,6.6,8.8
"4161",10,1,NA,2001,8,13,35,7,NA,10,"","F",79,NA,"  ,  ,D ,  ,  ,",466004,"Private","Valdez",0,9.7,13
"4162",10,1,NA,2001,8,13,35,8,NA,NA,"","M",78,NA,"  ,  ,D ,  ,  ,",466004,"Private","Valdez",0,9.3,12.4
"4163",10,1,NA,2001,8,13,35,9,NA,NA,"","M",88,NA,"  ,  ,D ,  ,  ,",466004,"Private","Valdez",0,13.8,18.4
"4164",10,1,NA,2001,8,13,35,10,NA,9,"","F",96,NA,"  ,  ,D ,  ,  ,",466004,"Private","Valdez",0,18.3,24.4
"4165",10,1,NA,2001,8,13,35,11,NA,NA,"","F",108,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,26.8,35.7
"4166",10,1,NA,2001,8,13,35,12,NA,NA,"","F",134,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,53.9,71.8
"4167",10,1,NA,2001,8,13,35,13,NA,NA,"","F",164,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,103.8,138.1
"4168",10,1,NA,2001,8,13,35,14,NA,NA,"","F",178,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,135.4,180
"4169",10,1,NA,2001,8,13,35,15,NA,17,"","F",182,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,145.5,193.5
"4170",10,1,NA,2001,8,13,35,16,NA,7,"","F",118,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,35.7,47.5
"4171",10,1,NA,2001,8,13,35,17,NA,NA,"","F",112,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,30.2,40.1
"4172",10,1,NA,2001,8,13,35,18,NA,10,"","F",122,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,39.8,52.9
"4173",10,1,NA,2001,8,13,35,19,NA,NA,"I","F",124,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,42,55.8
"4174",10,1,NA,2001,8,13,35,20,NA,12,"","F",103,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,23,30.6
"4175",10,1,NA,2001,8,13,35,21,NA,10,"","F",107,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,26,34.6
"4176",10,1,NA,2001,8,13,35,22,NA,15,"","F",105,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,24.5,32.6
"4177",10,1,NA,2001,8,13,35,23,NA,NA,"","F",117,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,34.8,46.2
"4178",10,1,NA,2001,8,13,35,24,NA,NA,"","F",113,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,31.1,41.3
"4179",10,1,NA,2001,8,20,36,1,NA,5,"","F",78,NA,"  ,C ,  ,  ,  ,",466033,"Charter","Valdez",0,9.3,12.4
"4180",10,1,NA,2001,8,22,37,1,NA,NA,"","F",118,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,35.7,47.5
"4181",10,1,NA,2001,8,22,37,2,NA,NA,"","F",109,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,27.6,36.8
"4182",10,1,NA,2001,8,22,37,3,NA,18,"","M",95,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,17.7,23.5
"4183",10,1,NA,2001,8,22,37,4,NA,NA,"","F",97,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,18.9,25.2
"4184",10,1,NA,2001,8,22,37,5,NA,NA,"","F",127,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,45.3,60.3
"4185",10,1,NA,2001,8,22,37,6,NA,7,"","F",79,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,9.7,13
"4186",10,1,NA,2001,8,22,37,7,NA,9,"","F",93,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,16.5,22
"4187",10,1,NA,2001,8,22,37,8,NA,NA,"","M",94,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,17.1,22.7
"4188",10,1,NA,2001,8,22,37,9,NA,14,"","F",106,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,25.2,33.6
"4189",10,1,NA,2001,8,22,37,10,NA,14,"","F",126,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,44.2,58.8
"4190",10,1,NA,2001,8,22,37,11,NA,NA,"","F",130,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,48.9,65
"4191",10,1,NA,2001,8,22,37,12,NA,18,"","F",121,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,38.8,51.6
"4192",10,1,NA,2001,8,22,37,13,NA,NA,"","F",122,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,39.8,52.9
"4193",10,1,NA,2001,8,22,37,14,NA,12,"","F",110,NA,"  ,C ,  ,  ,  ,",466003,"Charter","Valdez",0,28.5,37.9
"4194",10,1,NA,2001,8,22,37,15,NA,NA,"","M",78,NA,"  ,C ,  ,  ,  ,",466003,"Charter","Valdez",0,9.3,12.4
"4195",10,1,NA,2001,8,22,37,16,NA,10,"","F",89,NA,"  ,C ,  ,  ,  ,",466003,"Charter","Valdez",0,14.3,19.1
"4196",10,1,NA,2001,8,22,37,17,NA,NA,"","F",76,NA,"  ,C ,  ,  ,  ,",466003,"Charter","Valdez",0,8.6,11.4
"4197",10,1,NA,2001,8,22,37,18,NA,NA,"","M",77,NA,"  ,C ,  ,  ,  ,",466003,"Charter","Valdez",0,9,11.9
"4198",10,1,NA,2001,8,22,37,19,NA,NA,"","M",72,NA,"  ,C ,  ,  ,  ,",466003,"Charter","Valdez",0,7.2,9.6
