SortNum,PORT,PAGE,LINE,SAMPLEID,SEX,LENGTH,NETWT,RNDWT,AGE,AGE2,AGECONF,AGEERR,USER,BOATNAME,STATAREA,CAS,GAF,REMARKS,YEAR,MONTH,DAY,SUB
4750,Valdez,29,3,,F,92,14.90009935,19.86212679,,,,,Charter,HOOKED UP,475932,0,0,,2022,7,28,
4751,Valdez,29,4,,F,120,34.22713633,45.62544889,,,,,Charter,HOOKED UP,475932,0,0,,2022,7,28,
4752,Valdez,29,5,,F,120,34.22713633,45.62544889,,,,,Charter,HOOKED UP,475932,0,0,,2022,7,28,
4753,Valdez,29,6,,F,87,12.50917088,16.67497191,,,,,Charter,HOOKED UP,475932,0,0,,2022,7,28,
4754,Valdez,29,7,,M,60,3.909729203,5.211746266,,,,,Charter,HOOKED UP,475932,0,0,,2022,7,28,
4755,Valdez,29,8,,M,65,5.022871535,6.695586986,,,,,Charter,HOOKED UP,475932,0,0,,2022,7,28,
4756,Valdez,29,9,,M,58,3.51611349,4.687048744,,,,,Charter,HOOKED UP,475932,0,0,,2022,7,28,
4757,Valdez,29,10,,M,69,6.055233829,8.071746318,,,,,Charter,HOOKED UP,475932,0,0,,2022,7,28,
4758,Valdez,29,11,,U,51,2.350866221,3.133751115,,,,,Charter,HOOKED UP,475932,0,0,,2022,7,28,
4759,Valdez,30,1,,F,132,46.12428736,61.48458626,,,,,Charter,THE REFLECTION,475932,0,0,,2022,8,1,
4760,Valdez,30,2,,F,111,26.8160118,35.7462735,,,,,Charter,THE REFLECTION,475932,0,0,,2022,8,1,
4761,Valdez,30,3,,F,121,35.12784224,46.82610766,,,,,Charter,THE REFLECTION,475932,0,0,,2022,8,1,
4762,Valdez,30,4,,F,118,32.47311476,43.2873035,,,,,Charter,THE REFLECTION,475932,0,0,,2022,8,1,
4763,Valdez,30,5,,M,67,5.522648429,7.361799458,,,,,Charter,THE REFLECTION,475932,0,0,,2022,8,1,
4764,Valdez,30,6,,M,70,6.334176049,8.443581807,,,,,Charter,THE REFLECTION,475932,0,0,,2022,8,1,
4765,Valdez,30,7,,M,68,5.784770866,7.711213845,,,,,Charter,THE REFLECTION,475932,0,0,BROKEN OTOLITH,2022,8,1,
4766,Valdez,30,8,,M,68,5.784770866,7.711213845,,,,,Charter,THE REFLECTION,475932,0,0,,2022,8,1,
4767,Valdez,30,9,,M,,,,,,,,Charter,THE REFLECTION,475932,0,0,NO WEIGHT; NO LENGTH,2022,8,1,
4768,Valdez,30,10,,M,68,5.784770866,7.711213845,,,,,Charter,THE REFLECTION,475932,0,0,,2022,8,1,
4769,Valdez,30,11,,M,83,10.7956226,14.39077819,,,,,Charter,THE REFLECTION,475932,0,0,,2022,8,1,
4770,Valdez,30,12,,F,99,18.74439483,24.98664861,,,,,Charter,THE REFLECTION,475932,0,0,,2022,8,1,
4771,Valdez,31,1,,F,93,15.41291891,20.54572539,,,,,Private,P2,466033,0,0,,2022,8,4,
4772,Valdez,31,2,,F,56,3.150371639,4.199507631,,,,,Private,P2,466033,0,0,,2022,8,4,
4773,Valdez,31,3,,F,77,8.535898344,11.37852112,,,,,Private,P3,476034,0,0,,2022,8,4,
4774,Valdez,31,4,,F,65,5.022871535,6.695586986,,,,,Private,P3,476034,0,0,,2022,8,4,
4775,Valdez,31,5,,M,56,3.150371639,4.199507631,,,,,Private,P3,476034,0,0,,2022,8,4,
4776,Valdez,31,6,,M,63,4.554798661,6.071636597,,,,,Private,P3,476034,0,0,,2022,8,4,
4777,Valdez,31,7,,F,91,14.39901627,19.19417315,,,,,Charter,HOOKED UP,465931,0,0,,2022,8,4,
4778,Valdez,31,8,,F,93,15.41291891,20.54572539,,,,,Charter,HOOKED UP,465931,0,0,,2022,8,4,
4779,Valdez,31,9,,F,103,21.21845597,28.28462099,,,,,Charter,HOOKED UP,465931,0,0,,2022,8,4,
4780,Valdez,31,10,,M,71,6.621736519,8.826905594,,,,,Charter,HOOKED UP,465931,0,0,,2022,8,4,
4781,Valdez,31,11,,M,70,6.334176049,8.443581807,,,,,Charter,HOOKED UP,465931,0,0,,2022,8,4,
4782,Valdez,31,12,,F,117,31.61950099,42.14941948,,,,,Charter,CHRISTIE LYNNIE,465932,0,0,,2022,8,4,
4783,Valdez,31,13,,F,130,43.97197347,58.61550932,,,,,Charter,CHRISTIE LYNNIE,465932,0,0,,2022,8,4,
4784,Valdez,31,14,,F,103,21.21845597,28.28462099,,,,,Charter,CHRISTIE LYNNIE,465932,0,0,,2022,8,4,
4785,Valdez,31,15,,F,112,27.57945473,36.76395799,,,,,Charter,CHRISTIE LYNNIE,465932,0,0,,2022,8,4,
4786,Valdez,31,16,,F,86,12.0646136,16.08236826,,,,,Charter,CHRISTIE LYNNIE,465932,0,0,,2022,8,4,
4787,Valdez,32,1,,F,121,35.12784224,46.82610766,,,,,Private,P1,466033,0,0,,2022,8,7,
4788,Valdez,32,2,,F,58,3.51611349,4.687048744,,,,,Private,P1,466033,0,0,,2022,8,7,
4789,Valdez,32,3,,M,60,3.909729203,5.211746266,,,,,Private,P2,466100,0,0,,2022,8,7,
4790,Valdez,32,4,,M,47,1.82053721,2.426812066,,,,,Private,P2,466100,0,0,,2022,8,7,
4791,Valdez,32,5,,F,50,2.209578208,2.945411403,,,,,Private,P3,476035,0,0,,2022,8,7,
4792,Valdez,32,6,,F,56,3.150371639,4.199507631,,,,,Private,P3,476035,0,0,,2022,8,7,
4793,Valdez,32,7,,M,50,2.209578208,2.945411403,,,,,Private,P3,476035,0,0,,2022,8,7,
4794,Valdez,32,8,,M,50,2.209578208,2.945411403,,,,,Private,P3,476035,0,0,,2022,8,7,
4795,Valdez,32,9,,F,67,5.522648429,7.361799458,,,,,Private,P4,466100,0,0,,2022,8,7,
4796,Valdez,32,10,,F,53,2.651653278,3.534706204,,,,,Private,P4,466100,0,0,,2022,8,7,
4797,Valdez,32,11,,U,52,2.498180017,3.330123315,,,,,Private,P4,466100,0,0,,2022,8,7,
4798,Valdez,32,12,,M,95,16.47434472,21.96062696,,,,,Private,P6,466033,0,0,,2022,8,7,
4799,Valdez,32,13,,F,59,3.709369195,4.944662417,,,,,Private,P7,466033,0,0,,2022,8,7,
4800,Valdez,32,14,,M,66,5.268728051,7.023318578,,,,,Private,P7,466033,0,0,,2022,8,7,
4801,Valdez,32,15,,M,65,5.022871535,6.695586986,,,,,Private,P7,466033,0,0,,2022,8,7,
4802,Valdez,32,16,,M,62,4.332307282,5.775051193,,,,,Private,P7,466033,0,0,,2022,8,7,
4803,Valdez,32,17,,M,74,7.537521211,10.04766468,,,,,Private,P7,466033,0,0,,2022,8,7,
4804,Valdez,32,18,,M,63,4.554798661,6.071636597,,,,,Private,P7,466033,0,0,,2022,8,7,
4805,Valdez,32,19,,M,56,3.150371639,4.199507631,,,,,Charter,CHRISTIE LYNNIE,476035,0,0,,2022,8,7,
4806,Valdez,32,20,,F,58,3.51611349,4.687048744,,,,,Charter,CHRISTIE LYNNIE,476035,0,0,,2022,8,7,
4807,Valdez,33,1,,F,82,10.39371065,13.85502163,,,,,Charter,HOOKED UP,476002,0,0,,2022,8,11,
4808,Valdez,33,2,,F,76,8.193695274,10.92235767,,,,,Charter,HOOKED UP,476002,0,0,,2022,8,11,
4809,Valdez,33,3,,F,81,10.00210418,13.33300246,,,,,Charter,HOOKED UP,476002,0,0,,2022,8,11,
4810,Valdez,33,4,,F,69,6.055233829,8.071746318,,,,,Charter,HOOKED UP,476002,0,0,,2022,8,11,
4811,Valdez,33,5,,F,89,13.43148357,17.90443295,,,,,Charter,HOOKED UP,476002,0,0,,2022,8,11,
4812,Valdez,33,6,,F,66,5.268728051,7.023318578,,,,,Charter,HOOKED UP,476002,0,0,,2022,8,11,
4813,Valdez,33,7,,F,113,28.35755562,37.80118186,,,,,Charter,HOOKED UP,476002,0,0,,2022,8,11,
4814,Valdez,33,8,,M,64,4.784940955,6.378420822,,,,,Charter,HOOKED UP,476002,0,0,,2022,8,11,
4815,Valdez,33,9,,M,67,5.522648429,7.361799458,,,,,Charter,HOOKED UP,476002,0,0,,2022,8,11,
4816,Valdez,33,10,,M,63,4.554798661,6.071636597,,,,,Charter,HOOKED UP,476002,0,0,,2022,8,11,
4817,Valdez,33,11,,M,82,10.39371065,13.85502163,,,,,Charter,HOOKED UP,476002,0,0,,2022,8,11,
4818,Valdez,33,12,,F,50,2.209578208,2.945411403,,,,,Private,P1,476035,0,0,,2022,8,11,
4819,Valdez,34,1,,F,56,3.150371639,4.199507631,,,,,Private,P2,466100,0,0,,2022,8,12,
4820,Valdez,35,1,,F,155,76.25555386,101.6501598,,,,,Private,P1,466100,0,0,,2022,8,16,
4821,Valdez,36,1,,M,54,2.811420018,3.747678425,,,,,Charter,CHUGACH GIRL,466004,0,0,BROKEN OTOLITH,2022,8,18,
4822,Valdez,36,2,,M,54,2.811420018,3.747678425,,,,,Charter,CHUGACH GIRL,466004,0,0,,2022,8,18,
4823,Valdez,36,3,,M,58,3.51611349,4.687048744,,,,,Charter,CHUGACH GIRL,466004,0,0,,2022,8,18,
4824,Valdez,36,4,,M,75,7.860949729,10.47880128,,,,,Charter,CHUGACH GIRL,466004,0,0,,2022,8,18,
4825,Valdez,36,5,,M,55,2.977614582,3.969219062,,,,,Charter,CHUGACH GIRL,466004,0,0,,2022,8,18,
4826,Valdez,36,6,,F,169,99.95825133,133.2463237,,,,,Private,P1,466033,0,0,,2022,8,18,
4827,Valdez,36,7,,F,136,50.64190658,67.50666192,,,,,Private,P1,466033,0,0,,2022,8,18,
4828,Valdez,37,1,,F,89,13.43148357,17.90443295,,,,,Private,P1,476035,0,0,,2022,8,28,
4829,Valdez,37,2,,F,60,3.909729203,5.211746266,,,,,Private,P1,476035,0,0,,2022,8,28,
4830,Valdez,37,3,,F,50,2.209578208,2.945411403,,,,,Private,P1,476035,0,0,,2022,8,28,
4831,Valdez,37,4,,F,62,4.332307282,5.775051193,,,,,Private,P1,476035,0,0,,2022,8,28,
4832,Whittier,1,1,,F,111,26.8160118,35.7462735,,,,,Private,P1,476007,0,0,,2022,6,8,
4833,Whittier,1,2,,M,93,15.41291891,20.54572539,,,,,Private,P1,476007,0,0,Huge male!,2022,6,8,
4834,Whittier,1,3,,F,87,12.50917088,16.67497191,,,,,Private,P1,476007,0,0,,2022,6,8,
4835,Whittier,1,4,,M,61,4.117329729,5.488481869,,,,,Private,P1,476007,0,0,,2022,6,8,
4836,Whittier,2,1,,F,130,43.97197347,58.61550932,,,,,Private,P1,476031,0,0,,2022,6,9,
4837,Whittier,2,2,,F,135,49.48549968,65.96514868,,,,,Private,P1,476031,0,0,,2022,6,9,
4838,Whittier,2,3,,F,94,15.93761921,21.24516126,,,,,Private,P1,476031,0,0,,2022,6,9,
4839,Whittier,2,4,,F,115,29.95832341,39.93503695,,,,,Charter,CRAZY RAY,475934,0,0,,2022,6,9,
4840,Whittier,3,1,,F,88,12.96474647,17.28226317,,,,,Charter,SWEE' PEA,476031,0,0,,2022,6,13,
4841,Whittier,3,2,,F,133,47.22684145,62.95431264,,,,,Charter,SWEE' PEA,476031,0,0,,2022,6,13,
4842,Whittier,3,3,,F,120,34.22713633,45.62544889,,,,,Charter,SWEE' PEA,476031,0,0,,2022,6,13,
4843,Whittier,3,4,,F,87,12.50917088,16.67497191,,,,,Charter,SWEE' PEA,476031,0,0,,2022,6,13,
4844,Whittier,3,5,,F,109,25.33250885,33.76873475,,,,,Charter,SWEE' PEA,476031,0,0,,2022,6,13,
4845,Whittier,4,1,,M,61,4.117329729,5.488481869,,,,,Private,P1,486034,0,0,,2022,6,14,
4846,Whittier,4,2,,M,87,12.50917088,16.67497191,,,,,Private,P1,486034,0,0,,2022,6,14,
4847,Whittier,4,3,,F,63,4.554798661,6.071636597,,,,,Private,P2,466003,0,0,,2022,6,14,
4848,Whittier,4,4,,M,78,8.887699676,11.84747925,,,,,Private,P2,466003,0,0,,2022,6,14,
4849,Whittier,4,5,,M,57,3.329826174,4.438724072,,,,,Private,P2,466003,0,0,,2022,6,14,
4850,Whittier,4,6,,M,64,4.784940955,6.378420822,,,,,Private,P2,466003,0,0,,2022,6,14,
4851,Whittier,4,7,,M,58,3.51611349,4.687048744,,,,,Private,P2,466003,0,0,,2022,6,14,
4852,Whittier,4,8,,F,63,4.554798661,6.071636597,,,,,Private,P2,466003,0,0,,2022,6,14,
4853,Whittier,4,9,,F,146,63.23502624,84.29353922,,,,,Private,P3,476032,0,0,,2022,6,14,
4854,Whittier,4,10,,F,109,25.33250885,33.76873475,,,,,Private,P3,476032,0,0,,2022,6,14,
4855,Whittier,4,11,,F,109,25.33250885,33.76873475,,,,,Private,P3,476032,0,0,,2022,6,14,
4856,Whittier,4,12,,F,118,32.47311476,43.2873035,,,,,Private,P3,476032,0,0,,2022,6,14,
4857,Whittier,4,13,,F,92,14.90009935,19.86212679,,,,,Private,P3,476032,0,0,,2022,6,14,
4858,Whittier,4,14,,F,63,4.554798661,6.071636597,,,,,Private,P4,476032,0,0,,2022,6,14,
4859,Whittier,4,15,,F,64,4.784940955,6.378420822,,,,,Private,P4,476032,0,0,,2022,6,14,
4860,Whittier,5,1,,U,55,2.977614582,3.969219062,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,16,
4861,Whittier,5,2,,M,71,6.621736519,8.826905594,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,16,
4862,Whittier,5,3,,M,68,5.784770866,7.711213845,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,16,
4863,Whittier,5,4,,M,68,5.784770866,7.711213845,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,16,
4864,Whittier,5,5,,M,67,5.522648429,7.361799458,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,16,
4865,Whittier,5,6,,M,67,5.522648429,7.361799458,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,16,
4866,Whittier,5,7,,M,66,5.268728051,7.023318578,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,16,
4867,Whittier,5,8,,M,70,6.334176049,8.443581807,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,16,
4868,Whittier,5,9,,F,53,2.651653278,3.534706204,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,16,
4869,Whittier,5,10,,M,81,10.00210418,13.33300246,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,16,
4870,Whittier,5,11,,M,66,5.268728051,7.023318578,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,16,
4871,Whittier,5,12,,F,69,6.055233829,8.071746318,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,16,
4872,Whittier,5,13,,F,64,4.784940955,6.378420822,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,16,
4873,Whittier,5,14,,M,58,3.51611349,4.687048744,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,16,
4874,Whittier,5,15,,M,69,6.055233829,8.071746318,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,16,
4875,Whittier,5,16,,M,70,6.334176049,8.443581807,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,16,
4876,Whittier,5,17,,U,57,3.329826174,4.438724072,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,16,
4877,Whittier,5,18,,M,70,6.334176049,8.443581807,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,16,
4878,Whittier,5,19,,M,76,8.193695274,10.92235767,,,,,Private,P2,476032,0,0,,2022,6,16,
4879,Whittier,5,20,,F,127,40.87322548,54.48481704,,,,,Private,P2,476032,0,0,,2022,6,16,
4880,Whittier,6,1,,M,71,6.621736519,8.826905594,,,,,Private,P1,485932,0,0,,2022,6,22,
4881,Whittier,7,1,,F,95,16.47434472,21.96062696,,,,,Charter,CRAZY RAY,476031,0,0,,2022,6,23,
4882,Whittier,7,2,,M,73,7.223269467,9.628760898,,,,,Charter,CRAZY RAY,476031,0,0,,2022,6,23,
4883,Whittier,7,3,,M,105,22.53490703,30.03947625,,,,,Charter,CRAZY RAY,476031,0,0,,2022,6,23,
4884,Whittier,7,4,,F,101,19.9553415,26.60086445,,,,,Charter,CRAZY RAY,476031,0,0,,2022,6,23,
4885,Whittier,7,5,,F,80,9.620661265,12.82453153,,,,,Charter,CRAZY RAY,476031,0,0,,2022,6,23,
4886,Whittier,7,6,,F,84,11.20798213,14.9404616,,,,,Charter,CRAZY RAY,476031,0,0,,2022,6,23,
4887,Whittier,7,7,,F,68,5.784770866,7.711213845,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,23,
4888,Whittier,7,8,,F,101,19.9553415,26.60086445,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,23,
4889,Whittier,7,9,,F,72,6.918054489,9.221903303,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,23,
4890,Whittier,7,10,,M,77,8.535898344,11.37852112,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,23,
4891,Whittier,7,11,,M,77,8.535898344,11.37852112,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,23,
4892,Whittier,7,12,,M,77,8.535898344,11.37852112,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,23,
4893,Whittier,7,13,,F,77,8.535898344,11.37852112,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,23,
4894,Whittier,7,14,,M,76,8.193695274,10.92235767,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,23,
4895,Whittier,7,15,,M,67,5.522648429,7.361799458,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,23,
4896,Whittier,7,16,,M,73,7.223269467,9.628760898,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,23,
4897,Whittier,7,17,,F,80,9.620661265,12.82453153,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,23,
4898,Whittier,7,18,,M,72,6.918054489,9.221903303,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,23,
4899,Whittier,7,19,,M,72,6.918054489,9.221903303,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,23,
4900,Whittier,7,20,,M,70,6.334176049,8.443581807,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,23,
4901,Whittier,7,21,,M,70,6.334176049,8.443581807,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,23,
4902,Whittier,7,22,,M,74,7.537521211,10.04766468,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,23,
4903,Whittier,7,23,,M,70,6.334176049,8.443581807,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,23,
4904,Whittier,7,24,,M,71,6.621736519,8.826905594,,,,,Charter,FOOL'S GOLD,476009,1,0,,2022,6,23,
4905,Whittier,7,25,,F,101,19.9553415,26.60086445,,,,,Charter,I CRAZY II,476031,0,0,,2022,6,23,
4906,Whittier,7,26,,F,90,13.90952563,18.54167245,,,,,Charter,I CRAZY II,476031,0,0,,2022,6,23,
4907,Whittier,7,27,,F,97,17.58445015,23.44041943,,,,,Charter,I CRAZY II,476031,0,0,,2022,6,23,
4908,Whittier,7,28,,M,87,12.50917088,16.67497191,,,,,Charter,I CRAZY II,476031,0,0,,2022,6,23,
4909,Whittier,7,29,,M,81,10.00210418,13.33300246,,,,,Charter,I CRAZY II,476031,0,0,,2022,6,23,
4910,Whittier,7,30,,F,96,17.02324007,22.69231532,,,,,Charter,I CRAZY II,476031,0,0,,2022,6,23,
4911,Whittier,8,1,,F,146,63.23502624,84.29353922,,,,,Charter,MEAGAN ANNE,466003,1,0,,2022,6,26,
4912,Whittier,8,2,,F,128,41.88904599,55.83892584,,,,,Charter,MEAGAN ANNE,466003,1,0,,2022,6,26,
4913,Whittier,8,3,,F,106,23.21349984,30.94405387,,,,,Charter,MEAGAN ANNE,466003,1,0,,2022,6,26,
4914,Whittier,8,4,,F,111,26.8160118,35.7462735,,,,,Private,P1,476006,0,0,,2022,6,26,
4915,Whittier,8,5,,M,87,12.50917088,16.67497191,,,,,Charter,I CRAZY II,476031,0,0,,2022,6,26,
4916,Whittier,8,6,,F,96,17.02324007,22.69231532,,,,,Charter,I CRAZY II,476031,0,0,,2022,6,26,
4917,Whittier,8,7,,M,90,13.90952563,18.54167245,,,,,Charter,I CRAZY II,476031,0,0,,2022,6,26,
4918,Whittier,8,8,,F,91,14.39901627,19.19417315,,,,,Charter,I CRAZY II,476031,0,0,,2022,6,26,
4919,Whittier,8,9,,F,60,3.909729203,5.211746266,,,,,Private,P2,476033,0,0,,2022,6,26,
4920,Whittier,8,10,,F,67,5.522648429,7.361799458,,,,,Private,P2,476033,0,0,,2022,6,26,
4921,Whittier,8,11,,F,62,4.332307282,5.775051193,,,,,Private,P2,476033,0,0,,2022,6,26,
4922,Whittier,8,12,,F,74,7.537521211,10.04766468,,,,,Private,P2,476033,0,0,,2022,6,26,
4923,Whittier,8,13,,F,74,7.537521211,10.04766468,,,,,Private,P3,486031,0,0,,2022,6,26,
4924,Whittier,8,14,,F,71,6.621736519,8.826905594,,,,,Private,P3,486031,0,0,,2022,6,26,
4925,Whittier,8,15,,M,59,3.709369195,4.944662417,,,,,Private,P3,486031,0,0,,2022,6,26,
4926,Whittier,8,16,,F,67,5.522648429,7.361799458,,,,,Private,P3,486031,0,0,,2022,6,26,
4927,Whittier,8,17,,F,76,8.193695274,10.92235767,,,,,Private,P3,486031,0,0,,2022,6,26,
4928,Whittier,8,18,,M,56,3.150371639,4.199507631,,,,,Private,P3,486031,0,0,,2022,6,26,
4929,Whittier,8,19,,F,90,13.90952563,18.54167245,,,,,Private,P4,486033,0,0,,2022,6,26,
4930,Whittier,8,20,,F,101,19.9553415,26.60086445,,,,,Private,P4,486033,0,0,,2022,6,26,
4931,Whittier,8,21,,F,123,36.97739081,49.29159245,,,,,Private,P4,486033,0,0,,2022,6,26,
4932,Whittier,8,22,,F,129,42.9219118,57.21575637,,,,,Private,P4,486033,0,0,,2022,6,26,
4933,Whittier,8,23,,F,135,49.48549968,65.96514868,,,,,Private,P4,486033,0,0,,2022,6,26,
4934,Whittier,8,24,,F,139,54.22125797,72.27800804,,,,,Private,P5,476031,0,0,,2022,6,26,
4935,Whittier,8,25,,F,137,51.81656741,69.07250801,,,,,Private,P5,476031,0,0,,2022,6,26,
4936,Whittier,9,1,,F,89,13.43148357,17.90443295,,,,,Charter,I CRAZY II,476031,0,0,,2022,6,27,
4937,Whittier,9,2,,M,86,12.0646136,16.08236826,,,,,Charter,I CRAZY II,476031,0,0,,2022,6,27,
4938,Whittier,9,3,,F,92,14.90009935,19.86212679,,,,,Charter,I CRAZY II,476031,0,0,,2022,6,27,
4939,Whittier,9,4,,F,95,16.47434472,21.96062696,,,,,Charter,I CRAZY II,476031,0,0,,2022,6,27,
4940,Whittier,9,5,,M,84,11.20798213,14.9404616,,,,,Charter,I CRAZY II,476031,0,0,,2022,6,27,
4941,Whittier,9,6,,M,87,12.50917088,16.67497191,,,,,Charter,I CRAZY II,476031,0,0,,2022,6,27,
4942,Whittier,9,7,,M,79,9.249240246,12.32941997,,,,,Charter,I CRAZY II,476031,0,0,,2022,6,27,
4943,Whittier,9,8,,F,95,16.47434472,21.96062696,,,,,Private,P1,486031,0,0,,2022,6,27,
4944,Whittier,10,1,,F,131,45.0393817,60.03838558,,,,,Private,P1,476102,0,0,,2022,6,30,
4945,Whittier,10,2,,F,102,20.58030478,27.43395285,,,,,Private,P1,476102,0,0,,2022,6,30,
4946,Whittier,10,3,,F,75,7.860949729,10.47880128,,,,,Private,P1,476102,0,0,,2022,6,30,
4947,Whittier,10,4,,M,82,10.39371065,13.85502163,,,,,Charter,CRAZY RAY,476008,0,0,,2022,6,30,
4948,Whittier,10,5,,F,96,17.02324007,22.69231532,,,,,Charter,CRAZY RAY,476008,0,0,,2022,6,30,
4949,Whittier,10,6,,F,102,20.58030478,27.43395285,,,,,Charter,CRAZY RAY,476008,0,0,,2022,6,30,
4950,Whittier,10,7,,F,102,20.58030478,27.43395285,,,,,Charter,CRAZY RAY,476008,0,0,,2022,6,30,
4951,Whittier,10,8,,F,137,51.81656741,69.07250801,,,,,Charter,CRAZY RAY,476008,0,0,,2022,6,30,
4952,Whittier,11,1,,F,161,85.88123014,114.4813764,,,,,Private,P2,486002,0,0,,2022,7,1,
4953,Whittier,11,2,,M,85,11.63093161,15.50426161,,,,,Private,P2,486002,0,0,,2022,7,1,
4954,Whittier,11,3,,F,57,3.329826174,4.438724072,,,,,Private,P2,486002,0,0,,2022,7,1,
4955,Whittier,11,4,,F,118,32.47311476,43.2873035,,,,,Charter,MEAGAN ANNE,476008,0,0,,2022,7,1,
4956,Whittier,11,5,,F,91,14.39901627,19.19417315,,,,,Charter,MEAGAN ANNE,476008,0,0,,2022,7,1,
4957,Whittier,11,6,,F,95,16.47434472,21.96062696,,,,,Charter,MEAGAN ANNE,476008,0,0,,2022,7,1,
4958,Whittier,11,7,,M,90,13.90952563,18.54167245,,,,,Charter,MEAGAN ANNE,476008,0,0,,2022,7,1,
4959,Whittier,11,8,,F,112,27.57945473,36.76395799,,,,,Charter,MEAGAN ANNE,476008,0,0,,2022,7,1,
4960,Whittier,11,9,,F,58,3.51611349,4.687048744,,,,,Charter,CRAZY RAY,466002,0,0,,2022,7,1,
4961,Whittier,11,10,,F,90,13.90952563,18.54167245,,,,,Charter,CRAZY RAY,466002,0,0,,2022,7,1,
4962,Whittier,11,11,,F,97,17.58445015,23.44041943,,,,,Charter,CRAZY RAY,466002,0,0,,2022,7,1,
4963,Whittier,11,12,,F,88,12.96474647,17.28226317,,,,,Charter,CRAZY RAY,466002,0,0,,2022,7,1,
4964,Whittier,11,13,,M,93,15.41291891,20.54572539,,,,,Charter,CRAZY RAY,466002,0,0,,2022,7,1,
4965,Whittier,11,14,,F,64,4.784940955,6.378420822,,,,,Private,P1,476006,0,0,,2022,7,1,
4966,Whittier,11,15,,M,72,6.918054489,9.221903303,,,,,Charter,SWEE' PEA,476031,1,0,,2022,7,1,
4967,Whittier,11,16,,F,77,8.535898344,11.37852112,,,,,Charter,SWEE' PEA,476031,1,0,,2022,7,1,
4968,Whittier,11,17,,F,58,3.51611349,4.687048744,,,,,Charter,SWEE' PEA,476031,1,0,,2022,7,1,
4969,Whittier,11,18,,F,82,10.39371065,13.85502163,,,,,Charter,SWEE' PEA,476031,1,0,,2022,7,1,
4970,Whittier,11,19,,M,79,9.249240246,12.32941997,,,,,Charter,SWEE' PEA,476031,1,0,,2022,7,1,
4971,Whittier,11,20,,M,83,10.7956226,14.39077819,,,,,Charter,SWEE' PEA,476031,1,0,,2022,7,1,
4972,Whittier,11,21,,F,62,4.332307282,5.775051193,,,,,Charter,SWEE' PEA,476031,1,0,,2022,7,1,
4973,Whittier,11,22,,F,72,6.918054489,9.221903303,,,,,Private,P3,466003,0,0,,2022,7,1,
4974,Whittier,11,23,,M,68,5.784770866,7.711213845,,,,,Private,P3,466003,0,0,,2022,7,1,
4975,Whittier,11,24,,F,92,14.90009935,19.86212679,,,,,Private,P3,466003,0,0,,2022,7,1,
4976,Whittier,11,25,,F,79,9.249240246,12.32941997,,,,,Private,P3,466003,0,0,,2022,7,1,
4977,Whittier,11,26,,F,66,5.268728051,7.023318578,,,,,Private,P3,466003,0,0,,2022,7,1,
4978,Whittier,11,27,,F,74,7.537521211,10.04766468,,,,,Private,P3,466003,0,0,,2022,7,1,
4979,Whittier,12,1,,F,89,13.43148357,17.90443295,,,,,Charter,FOOL'S GOLD,476031,1,0,,2022,7,2,
4980,Whittier,12,2,,F,55,2.977614582,3.969219062,,,,,Charter,FOOL'S GOLD,476031,1,0,,2022,7,2,
4981,Whittier,12,3,,M,68,5.784770866,7.711213845,,,,,Charter,FOOL'S GOLD,476031,1,0,,2022,7,2,
