"","MB_MR","SITE","SPECCODE","SURVAREA","SHSITE","YEAR","DATE","DAY_TYPE","SHIFT","BIWEEK","WEEK","STATWEEK","HARBOR","SUBHARBOR","HEADVAR2","SAMPTYPE","LITHCODE","LINENO","LENGTH","LENGTH_TYPE","LEN_VER","AREA","SUBAREA","CLASS","CLASSN","GAF","INTVNUMB","PHOTO_NUM","IPHC_AREA","LOGBOOK_AREA","STAT_AREA","DISTRICT","SUB_DIST","Stat_Area_label","NOTES2","SAMP_TYPE","R_SLOT","MONTH","LENCM","GROSSWT","NETWT","ROUNDWT","TAGNUM","GF_area","LC_area"
"8146","Marine Boat","PETERSBURG","200","C",82,2014,2014-05-29,1,NA,11,7,22,4,3,6,"A","00118056","03",780,"STF","",4,NA,1,"Private","SF",2,"","2C",108600,"10860","108","60","108-60","","Creel Sampler","N_A",5,78,10.8347201758416,9.34448480063655,12.4281647848466,NA,"SSEI","SSEIW"
"8147","Marine Boat","PETERSBURG","200","C",82,2014,2014-05-29,1,NA,11,7,22,4,3,6,"A","00118056","04",865,"STF","",4,NA,1,"Private","SF",2,"","2C",108600,"10860","108","60","108-60","","Creel Sampler","N_A",5,86.5,15.1482817758779,13.0647480057745,17.3761148476801,NA,"SSEI","SSEIW"
"8148","Marine Boat","PETERSBURG","200","C",82,2014,2014-05-30,1,NA,11,7,22,4,3,6,"C","00118054","01",1280,"STF","",25,NA,1,"Private","SF",2,"","2C",108410,"10841","108","41","108-41","","Creel Sampler","N_A",5,128,53.9251657147883,46.5081592524384,61.8558518057431,NA,"SSEI","SSEIW"
"8149","Marine Boat","PETERSBURG","200","C",82,2014,2014-05-30,1,NA,11,7,22,4,3,6,"C","00118054","02",1135,"STF","",25,NA,1,"Private","SF",3,"","2C",108410,"10841","108","41","108-41","","Creel Sampler","N_A",5,113.5,36.5273173736545,31.5032558724693,41.8993303103842,NA,"SSEI","SSEIW"
"8150","Marine Boat","PETERSBURG","200","C",82,2014,2014-05-31,1,NA,11,7,22,4,3,6,"C","00118052","01",790,"STF","",25,NA,1,"Private","SF",10,"","2C",108410,"10841","108","41","108-41","","Creel Sampler","N_A",5,79,11.2912744200948,9.7382433958611,12.9518637164953,NA,"SSEI","SSEIW"
"8151","Marine Boat","PETERSBURG","200","C",82,2014,2014-05-31,1,NA,11,7,22,4,3,6,"C","00118052","02",815,"STF","",25,NA,1,"Private","SF",10,"","2C",108410,"10841","108","41","108-41","","Creel Sampler","N_A",5,81.5,12.4905579619162,10.7725743842323,14.327523931029,NA,"SSEI","SSEIW"
"8152","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-01,1,NA,11,7,23,4,3,6,"A","00118051","01",1075,"STF","",7,NA,2,"Charter","SF",6,"","2C",108300,"10830","108","30","108-30","","Creel Sampler","LEGAL",6,107.5,30.6333583196463,26.4199671578647,35.1385563199601,NA,"SSEI","SSEIW"
"8153","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-06,1,NA,11,8,23,4,3,6,"C","00118067","01",1120,"STF","",8,NA,1,"Private","SF",1,"","2C",110160,"11016","110","16","110-16","","Creel Sampler","N_A",6,112,34.9862649065803,30.174163738861,40.1316377726851,NA,"NSEI","NSEI"
"8154","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-06,1,NA,11,8,23,4,3,6,"C","00118067","02",1005,"STF","",8,NA,1,"Private","SF",1,"","2C",110160,"11016","110","16","110-16","","Creel Sampler","N_A",6,100.5,24.6291388319375,21.2415835141706,28.251306073847,NA,"NSEI","NSEI"
"8155","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-06,1,NA,11,8,23,4,3,6,"C","00118067","03",1015,"STF","",8,NA,1,"Private","SF",1,"","2C",110160,"11016","110","16","110-16","","Creel Sampler","N_A",6,101.5,25.4320379879116,21.9340498481118,29.1722862979887,NA,"NSEI","NSEI"
"8156","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-06,1,NA,11,8,23,4,3,6,"C","00118067","04",1220,"STF","",8,NA,1,"Private","SF",1,"","2C",110160,"11016","110","16","110-16","","Creel Sampler","N_A",6,122,46.1569430614005,39.8083979910079,52.9451693280405,NA,"NSEI","NSEI"
"8157","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-06,1,NA,11,8,23,4,3,6,"C","00118067","05",965,"STF","",8,NA,1,"Private","SF",3,"","2C",110160,"11016","110","16","110-16","","Creel Sampler","N_A",6,96.5,21.592338598755,18.6224726224267,24.7678885878275,NA,"NSEI","NSEI"
"8158","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-08,1,NA,11,8,24,4,3,6,"C","00118047","01",1095,"STF","",24,NA,1,"Private","SF",1,"","2C",106420,"10642","106","42","106-42","","Creel Sampler","N_A",6,109.5,32.5186818331691,28.0459784096992,37.3011512849,NA,"SSEI","SSEIW"
"8159","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-08,1,NA,11,8,24,4,3,6,"C","00118047","02",890,"STF","",24,NA,1,"Private","SF",1,"","2C",106420,"10642","106","42","106-42","","Creel Sampler","N_A",6,89,16.6132579480539,14.3282275744224,19.0565426739818,NA,"SSEI","SSEIW"
"8160","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-09,1,NA,12,9,24,4,3,6,"C","00111721","01",740,"STF","",25,NA,2,"Charter","SF",5,"","2C",108410,"10841","108","41","108-41","","Creel Sampler","LEGAL",6,74,9.13570271299549,7.87915458445051,10.4792755973192,NA,"SSEI","SSEIW"
"8161","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-09,1,NA,12,9,24,4,3,6,"C","00111721","02",840,"STF","",25,NA,2,"Charter","SF",5,"","2C",108410,"10841","108","41","108-41","","Creel Sampler","LEGAL",6,84,13.7751416551806,11.8804731210747,15.8010292510293,NA,"SSEI","SSEIW"
"8162","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-10,1,NA,12,9,24,4,3,6,"A","00111712","01",1240,"STF","",8,NA,1,"Private","SF",1,"","2C",110160,"11016","110","16","110-16","","Creel Sampler","N_A",6,124,48.6538763022908,41.9618965898669,55.809322464523,NA,"NSEI","NSEI"
"8163","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-10,1,NA,12,9,24,4,3,6,"A","00111712","02",1215,"STF","",8,NA,1,"Private","SF",1,"","2C",110160,"11016","110","16","110-16","","Creel Sampler","N_A",6,121.5,45.5468479549882,39.2822169400635,52.2453485302845,NA,"NSEI","NSEI"
"8164","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-10,1,NA,12,9,24,4,3,6,"A","00111712","03",1005,"STF","",8,NA,1,"Private","SF",1,"","2C",110160,"11016","110","16","110-16","","Creel Sampler","N_A",6,100.5,24.6291388319375,21.2415835141706,28.251306073847,NA,"NSEI","NSEI"
"8165","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-10,1,NA,12,9,24,4,3,6,"A","00111712","04",1850,"STF","",8,NA,1,"Private","SF",1,"","2C",110160,"11016","110","16","110-16","","Creel Sampler","N_A",6,185,177.855617497106,153.392896857205,204.012552820082,NA,"NSEI","NSEI"
"8166","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-10,1,NA,12,9,24,4,3,6,"A","00111712","05",995,"STF","",25,NA,2,"Charter","SF",2,"","2C",108410,"10841","108","41","108-41","","Creel Sampler","LEGAL",6,99.5,23.8439371465098,20.5643804950032,27.3506260583543,NA,"SSEI","SSEIW"
"8167","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-10,1,NA,12,9,24,4,3,6,"A","00111712","06",950,"STF","",7,NA,2,"Charter","SF",3,"","2C",108300,"10830","108","30","108-30","","Creel Sampler","LEGAL",6,95,20.5237004736467,17.7008177429845,23.5420875981694,NA,"SSEI","SSEIW"
"8168","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-10,1,NA,12,9,24,4,3,6,"A","00111712","07",985,"STF","",7,NA,2,"Charter","SF",3,"","2C",108300,"10830","108","30","108-30","","Creel Sampler","LEGAL",6,98.5,23.0762148370295,19.9022526933047,26.4699960820953,NA,"SSEI","SSEIW"
"8169","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-10,1,NA,12,9,24,4,3,6,"A","00111712","08",1080,"STF","",7,NA,2,"Charter","SF",3,"","2C",108300,"10830","108","30","108-30","","Creel Sampler","LEGAL",6,108,31.0974053397255,26.8201879531908,35.6708499777437,NA,"SSEI","SSEIW"
"8170","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-10,1,NA,12,9,24,4,3,6,"A","00111712","09",1085,"STF","",7,NA,2,"Charter","SF",3,"","2C",108300,"10830","108","30","108-30","","Creel Sampler","LEGAL",6,108.5,31.5662897365399,27.2245807799716,36.2086924373623,NA,"SSEI","SSEIW"
"8171","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-10,1,NA,12,9,24,4,3,6,"A","00111712","10",980,"STF","",7,NA,2,"Charter","SF",3,"","2C",108300,"10830","108","30","108-30","","Creel Sampler","LEGAL",6,98,22.6988404372717,19.5767833424166,26.037121845414,NA,"SSEI","SSEIW"
"8172","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-11,1,NA,12,9,24,4,3,6,"C","00111720","01",945,"STF","",8,NA,1,"Private","SF",5,"","2C",110160,"11016","110","16","110-16","","Creel Sampler","N_A",6,94.5,20.175775942485,17.4007476497616,23.1429943741829,NA,"NSEI","NSEI"
"8173","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-11,1,NA,12,9,24,4,3,6,"C","00111720","02",1040,"STF","",7,NA,2,"Charter","SF",6,"","2C",108300,"10830","108","30","108-30","","Creel Sampler","LEGAL",6,104,27.51814825208,23.7332311227181,31.5651973932151,NA,"SSEI","SSEIW"
"8174","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-11,1,NA,12,9,24,4,3,6,"C","00111720","03",1205,"STF","",7,NA,2,"Charter","SF",6,"","2C",108300,"10830","108","30","108-30","As written","Creel Sampler","INSIDE",6,120.5,44.3434234257419,38.2443145263649,50.8649383200653,NA,"SSEI","SSEIW"
"8175","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-11,1,NA,12,9,24,4,3,6,"C","00111720","04",1100,"STF","",7,NA,2,"Charter","SF",6,"","2C",108300,"10830","108","30","108-30","","Creel Sampler","LEGAL",6,110,33.0022451961432,28.4630312197507,37.8558315222684,NA,"SSEI","SSEIW"
"8176","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-11,1,NA,12,9,24,4,3,6,"C","00111720","05",1090,"STF","",7,NA,2,"Charter","SF",6,"","2C",108300,"10830","108","30","108-30","","Creel Sampler","LEGAL",6,109,32.0400392956013,27.633169602028,36.7521155706973,NA,"SSEI","SSEIW"
"8177","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-11,1,NA,12,9,24,4,3,6,"C","00111720","06",1085,"STF","",7,NA,2,"Charter","SF",6,"","2C",108300,"10830","108","30","108-30","","Creel Sampler","LEGAL",6,108.5,31.5662897365399,27.2245807799716,36.2086924373623,NA,"SSEI","SSEIW"
"8178","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-14,1,NA,12,9,24,4,3,6,"A","00111775","01",840,"STF","",23,NA,1,"Private","SF",6,"","2C",106411,"10641","106","41","106-41","","Creel Sampler","N_A",6,84,13.7751416551806,11.8804731210747,15.8010292510293,NA,"SSEI","SSEIW"
"8179","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-14,1,NA,12,9,24,4,3,6,"A","00111775","02",875,"STF","",23,NA,1,"Private","SF",6,"","2C",106411,"10641","106","41","106-41","","Creel Sampler","N_A",6,87.5,15.7230674870545,13.5604762068303,18.0354333550842,NA,"SSEI","SSEIW"
"8180","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-14,1,NA,12,9,24,4,3,6,"A","00111775","03",1070,"STF","",23,NA,1,"Private","SF",6,"","2C",106411,"10641","106","41","106-41","","Creel Sampler","N_A",6,107,30.1741209216465,26.0238944567846,34.6117796275235,NA,"SSEI","SSEIW"
"8181","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-14,1,NA,12,9,24,4,3,6,"A","00111775","04",1320,"STF","",23,NA,1,"Private","SF",6,"","2C",106411,"10641","106","41","106-41","","Creel Sampler","N_A",6,132,59.5786589959682,51.384056477203,68.34079511468,NA,"SSEI","SSEIW"
"8182","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-14,1,NA,12,9,24,4,3,6,"A","00111775","05",1155,"STF","",23,NA,1,"Private","SF",6,"","2C",106411,"10641","106","41","106-41","","Creel Sampler","N_A",6,115.5,38.6542112348137,33.3376112628821,44.3390229796331,NA,"SSEI","SSEIW"
"8183","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-14,1,NA,12,9,24,4,3,6,"A","00111775","06",955,"STF","",23,NA,1,"Private","SF",6,"","2C",106411,"10641","106","41","106-41","","Creel Sampler","N_A",6,95.5,20.8757511242235,18.0044464385095,23.9459137632177,NA,"SSEI","SSEIW"
"8184","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-14,1,NA,12,9,24,4,3,6,"A","00111775","07",835,"STF","",23,NA,1,"Private","SF",6,"","2C",106411,"10641","106","41","106-41","","Creel Sampler","N_A",6,83.5,13.5112449427298,11.6528734435183,15.4983216798794,NA,"SSEI","SSEIW"
"8185","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-20,1,NA,12,10,25,4,3,14,"C","00111768","01",930,"STF","",25,NA,2,"Charter","SF",5,"","2C",108410,"10841","108","41","108-41","","Creel Sampler","LEGAL",6,93,19.1564901234037,16.5216570328072,21.9738038536336,NA,"SSEI","SSEIW"
"8186","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-20,1,NA,12,10,25,4,3,14,"C","00111768","02",940,"STF","",25,NA,2,"Charter","SF",5,"","2C",108410,"10841","108","41","108-41","","Creel Sampler","LEGAL",6,94,19.8319506194401,17.1042129489918,22.7486032221592,NA,"SSEI","SSEIW"
"8187","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-21,1,NA,12,10,25,4,2,14,"C","00111772","01",990,"STF","",23,NA,1,"Private","SF",1,"","2C",106411,"10641","106","41","106-41","","Creel Sampler","N_A",6,99,23.4579046802108,20.2314439303907,26.9078204274196,NA,"SSEI","SSEIW"
"8188","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-21,1,NA,12,10,25,4,2,14,"C","00111772","02",960,"STF","",23,NA,1,"Private","SF",1,"","2C",106411,"10641","106","41","106-41","","Creel Sampler","N_A",6,96,21.2319548395287,18.3116569755219,24.3545037774442,NA,"SSEI","SSEIW"
"8189","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-21,1,NA,12,10,25,4,2,14,"C","00111772","03",680,"STF","",23,NA,1,"Private","SF",1,"","2C",106411,"10641","106","41","106-41","","Creel Sampler","N_A",6,68,6.94640441261685,5.99097802244174,7.96800076984751,NA,"SSEI","SSEIW"
"8190","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-21,1,NA,12,10,25,4,2,14,"C","00111772","04",1700,"STF","",23,NA,1,"Private","SF",1,"","2C",106411,"10641","106","41","106-41","","Creel Sampler","N_A",6,170,135.233937115003,116.633512392786,155.122571482405,NA,"SSEI","SSEIW"
"8191","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-21,1,NA,12,10,25,4,2,14,"C","00111772","05",740,"STF","",4,NA,1,"Private","SF",8,"","2C",108600,"10860","108","60","108-60","","Creel Sampler","N_A",6,74,9.13570271299549,7.87915458445051,10.4792755973192,NA,"SSEI","SSEIW"
"8192","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-21,1,NA,12,10,25,4,2,14,"C","00111772","06",640,"STF","",4,NA,1,"Private","SF",8,"","2C",108600,"10860","108","60","108-60","","Creel Sampler","N_A",6,64,5.70761016092118,4.92257072920152,6.54701906983802,NA,"SSEI","SSEIW"
"8193","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-21,1,NA,12,10,25,4,2,14,"C","00111772","07",610,"STF","",4,NA,1,"Private","SF",8,"","2C",108600,"10860","108","60","108-60","","Creel Sampler","N_A",6,61,4.88539689627812,4.21344679894347,5.60388424259482,NA,"SSEI","SSEIW"
"8194","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-24,1,NA,13,11,26,4,3,1,"C","00111734","01",1050,"STF","",22,NA,2,"Charter","SF",4,"","2C",106301,"10630","106","30","106-30","","Creel Sampler","LEGAL",6,105,28.3847135434072,24.4806067874466,32.559207027304,NA,"SSEI","SSEIW"
"8195","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-24,1,NA,13,11,26,4,3,1,"C","00111734","02",1060,"STF","",22,NA,2,"Charter","SF",4,"","2C",106301,"10630","106","30","106-30","","Creel Sampler","LEGAL",6,106,29.2699641281956,25.2440977221506,33.5746499704604,NA,"SSEI","SSEIW"
"8196","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-25,1,NA,13,11,26,4,3,1,"A","00111735","01",880,"STF","",26,NA,1,"Private","SF",1,"","2C",110110,"11011","110","11","110-11","","Creel Sampler","N_A",6,88,16.0160363013939,13.8131493343522,18.3714886146885,NA,"NSEI","NSEI"
"8197","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-25,1,NA,13,11,26,4,3,1,"A","00111735","02",790,"STF","",26,NA,1,"Private","SF",1,"","2C",110110,"11011","110","11","110-11","","Creel Sampler","N_A",6,79,11.2912744200948,9.7382433958611,12.9518637164953,NA,"NSEI","NSEI"
"8198","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-25,1,NA,13,11,26,4,3,1,"A","00111735","03",910,"STF","",26,NA,1,"Private","SF",1,"","2C",110110,"11011","110","11","110-11","","Creel Sampler","N_A",6,91,17.8535793395215,15.3979519606891,20.4792761077166,NA,"NSEI","NSEI"
"8199","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-25,1,NA,13,11,26,4,3,1,"A","00111735","04",795,"STF","",26,NA,1,"Private","SF",1,"","2C",110110,"11011","110","11","110-11","","Creel Sampler","N_A",6,79.5,11.5244626193897,9.93935828841346,13.2193465235899,NA,"NSEI","NSEI"
"8200","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-25,1,NA,13,11,26,4,3,1,"A","00111735","05",880,"STF","",26,NA,2,"Charter","SF",4,"","2C",110110,"11011","110","11","110-11","","Creel Sampler","LEGAL",6,88,16.0160363013939,13.8131493343522,18.3714886146885,NA,"NSEI","NSEI"
"8201","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-25,1,NA,13,11,26,4,3,1,"A","00111735","06",905,"STF","",5,NA,2,"Charter","SF",4,"","2C",110130,"11013","110","13","110-13","","Creel Sampler","LEGAL",6,90.5,17.5376978432305,15.1255176206242,20.1169384354302,NA,"NSEI","NSEI"
"8202","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-25,1,NA,13,11,26,4,3,1,"A","00111735","07",890,"STF","",5,NA,1,"Private","SF",6,"","2C",110130,"11013","110","13","110-13","","Creel Sampler","N_A",6,89,16.6132579480539,14.3282275744224,19.0565426739818,NA,"NSEI","NSEI"
"8203","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-28,1,NA,13,11,26,4,3,1,"C","00111738","01",1030,"STF","",4,NA,1,"Private","SF",6,"","2C",108600,"10860","108","60","108-60","","Creel Sampler","N_A",6,103,26.6700478433973,23.0017806330211,30.5923682419181,NA,"SSEI","SSEIW"
"8204","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-28,1,NA,13,11,26,4,3,1,"C","00111738","02",1080,"STF","",4,NA,1,"Private","SF",6,"","2C",108600,"10860","108","60","108-60","","Creel Sampler","N_A",6,108,31.0974053397255,26.8201879531908,35.6708499777437,NA,"SSEI","SSEIW"
"8205","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-28,1,NA,13,11,26,4,3,1,"C","00111738","03",790,"STF","",4,NA,1,"Private","SF",6,"","2C",108600,"10860","108","60","108-60","","Creel Sampler","N_A",6,79,11.2912744200948,9.7382433958611,12.9518637164953,NA,"SSEI","SSEIW"
"8206","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-28,1,NA,13,11,26,4,3,1,"C","00111738","04",1010,"STF","",4,NA,1,"Private","SF",6,"","2C",108600,"10860","108","60","108-60","","Creel Sampler","N_A",6,101,25.0283625747782,21.5858969931053,28.7092430008301,NA,"SSEI","SSEIW"
"8207","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-28,1,NA,13,11,26,4,3,1,"C","00111738","05",990,"STF","",4,NA,1,"Private","SF",6,"","2C",108600,"10860","108","60","108-60","","Creel Sampler","N_A",6,99,23.4579046802108,20.2314439303907,26.9078204274196,NA,"SSEI","SSEIW"
"8208","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-28,1,NA,13,11,26,4,3,1,"C","00111738","06",900,"STF","",4,NA,1,"Private","SF",6,"","2C",108600,"10860","108","60","108-60","","Creel Sampler","N_A",6,90,17.2257015058852,14.8564340647168,19.7590573060733,NA,"SSEI","SSEIW"
"8209","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-28,1,NA,13,11,26,4,3,1,"C","00111738","07",1520,"STF","",4,NA,1,"Private","SF",6,"","2C",108600,"10860","108","60","108-60","","Creel Sampler","N_A",6,152,94.1032042707858,81.1600066940588,107.942808903098,NA,"SSEI","SSEIW"
"8210","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-28,1,NA,13,11,26,4,3,1,"C","00111738","08",980,"STF","",4,NA,1,"Private","SF",6,"","2C",108600,"10860","108","60","108-60","","Creel Sampler","N_A",6,98,22.6988404372717,19.5767833424166,26.037121845414,NA,"SSEI","SSEIW"
"8211","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-28,1,NA,13,11,26,4,3,1,"C","00111738","09",995,"STF","",3,NA,1,"Private","SF",9,"","2C",108500,"10850","108","50","108-50","","Creel Sampler","N_A",6,99.5,23.8439371465098,20.5643804950032,27.3506260583543,NA,"SSEI","SSEIW"
"8212","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-28,1,NA,13,11,26,4,3,1,"C","00111738","10",830,"STF","",3,NA,1,"Private","SF",9,"","2C",108500,"10850","108","50","108-50","","Creel Sampler","N_A",6,83,13.2508642867348,11.4283062149386,15.1996472658684,NA,"SSEI","SSEIW"
"8213","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-28,1,NA,13,11,26,4,3,1,"C","00111738","11",1005,"STF","",3,NA,1,"Private","SF",9,"","2C",108500,"10850","108","50","108-50","","Creel Sampler","N_A",6,100.5,24.6291388319375,21.2415835141706,28.251306073847,NA,"SSEI","SSEIW"
"8214","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-28,1,NA,13,11,26,4,3,1,"C","00111738","12",980,"STF","",3,NA,1,"Private","SF",9,"","2C",108500,"10850","108","50","108-50","","Creel Sampler","N_A",6,98,22.6988404372717,19.5767833424166,26.037121845414,NA,"SSEI","SSEIW"
"8215","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-29,1,NA,13,11,27,4,3,4,"C","00111739","01",1000,"STF","",99,NA,1,"Private","SF",5,"","2C",999999,"","","","","","Creel Sampler","N_A",6,100,24.2343394485858,20.9010858569024,27.7984441896802,NA,"",""
"8216","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-29,1,NA,13,11,27,4,3,4,"C","00111739","02",920,"STF","",99,NA,1,"Private","SF",5,"","2C",999999,"","","","","","Creel Sampler","N_A",6,92,18.497104380677,15.9529649068762,21.2174433261454,NA,"",""
"8217","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-29,1,NA,13,11,27,4,3,4,"C","00111739","03",970,"STF","",99,NA,1,"Private","SF",5,"","2C",999999,"","","","","","Creel Sampler","N_A",6,97,21.9569294148405,18.9369166767327,25.1860991800545,NA,"",""
"8218","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-29,1,NA,13,11,27,4,3,4,"C","00111739","04",990,"STF","",99,NA,1,"Private","SF",5,"","2C",999999,"","","","","","Creel Sampler","N_A",6,99,23.4579046802108,20.2314439303907,26.9078204274196,NA,"",""
"8219","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-29,1,NA,13,11,27,4,3,4,"C","00111739","05",850,"STF","",99,NA,1,"Private","SF",5,"","2C",999999,"","","","","","Creel Sampler","N_A",6,85,14.3135877905572,12.344859985371,16.4186637805435,NA,"",""
"8220","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-29,1,NA,13,11,27,4,3,4,"C","00111739","06",800,"STF","",99,NA,1,"Private","SF",5,"","2C",999999,"","","","","","Creel Sampler","N_A",6,80,11.7609592329861,10.1433265474259,13.4906243080765,NA,"",""
"8221","Marine Boat","PETERSBURG","200","C",82,2014,2014-06-29,1,NA,13,11,27,4,3,4,"C","00111739","07",870,"STF","",99,NA,1,"Private","SF",5,"","2C",999999,"","","","","","Creel Sampler","N_A",6,87,15.4338247731885,13.3110166823064,17.7036521874675,NA,"",""
