"","SUB","YEAR","MONTH","DAY","PAGE","AGECONF","LINE","AGE","AGEERR","SEX","LENGTH","OBSWT","STATAREA","USER","PORT","CAS","NETWT","RNDWT"
"5091",NA,2000,5,12,NA,NA,NA,NA,"","",104,NA,NA,"Charter","Yakutat",0,23.7,31.6
"5092",NA,2000,5,12,NA,NA,NA,NA,"","",132,NA,NA,"Charter","Yakutat",0,51.4,68.3
"5093",NA,2000,5,12,NA,NA,NA,NA,"","",132,NA,NA,"Charter","Yakutat",0,51.4,68.3
"5094",NA,2000,5,12,NA,NA,NA,NA,"","",104,NA,NA,"Charter","Yakutat",0,23.7,31.6
"5095",NA,2000,5,12,NA,NA,NA,NA,"","",149,NA,NA,"Charter","Yakutat",0,76.1,101.2
"5096",NA,2000,5,12,NA,NA,NA,NA,"","",133,NA,NA,"Charter","Yakutat",0,52.7,70
"5097",NA,2000,5,12,NA,NA,NA,NA,"","",123,NA,NA,"Charter","Yakutat",0,40.9,54.4
"5098",NA,2000,5,12,NA,NA,NA,NA,"","",90,NA,NA,"Charter","Yakutat",0,14.9,19.8
"5099",NA,2000,5,12,NA,NA,NA,NA,"","",89,NA,NA,"Charter","Yakutat",0,14.3,19.1
"5100",NA,2000,5,12,NA,NA,NA,NA,"","",91,NA,NA,"Charter","Yakutat",0,15.4,20.5
"5101",NA,2000,5,12,NA,NA,NA,NA,"","",94,NA,NA,"Charter","Yakutat",0,17.1,22.7
"5102",NA,2000,5,12,NA,NA,NA,NA,"","",100,NA,NA,"Charter","Yakutat",0,20.9,27.8
"5103",NA,2000,5,12,NA,NA,NA,NA,"","",100,NA,NA,"Charter","Yakutat",0,20.9,27.8
"5104",NA,2000,5,13,NA,NA,NA,NA,"","",100,NA,NA,"Charter","Yakutat",0,20.9,27.8
"5105",NA,2000,5,13,NA,NA,NA,NA,"","",127,NA,NA,"Charter","Yakutat",0,45.3,60.3
"5106",NA,2000,5,13,NA,NA,NA,NA,"","",163,NA,NA,"Charter","Yakutat",0,101.8,135.4
"5107",NA,2000,5,14,NA,NA,NA,NA,"","",144,NA,NA,"Charter","Yakutat",0,68.1,90.6
"5108",NA,2000,5,14,NA,NA,NA,NA,"","",103,NA,NA,"Charter","Yakutat",0,23,30.6
"5109",NA,2000,5,14,NA,NA,NA,NA,"","",142,NA,NA,"Charter","Yakutat",0,65.1,86.6
"5110",NA,2000,5,14,NA,NA,NA,NA,"","",101,NA,NA,"Charter","Yakutat",0,21.6,28.7
"5111",NA,2000,5,14,NA,NA,NA,NA,"","",98,NA,NA,"Charter","Yakutat",0,19.6,26
"5112",NA,2000,5,14,NA,NA,NA,NA,"","",140,NA,NA,"Charter","Yakutat",0,62.2,82.7
"5113",NA,2000,5,17,NA,NA,NA,NA,"","",105,NA,NA,"Charter","Yakutat",0,24.5,32.6
"5114",NA,2000,5,17,NA,NA,NA,NA,"","",105,NA,NA,"Charter","Yakutat",0,24.5,32.6
"5115",NA,2000,5,17,NA,NA,NA,NA,"","",120,NA,NA,"Charter","Yakutat",0,37.7,50.2
"5116",NA,2000,5,17,NA,NA,NA,NA,"","",122,NA,NA,"Charter","Yakutat",0,39.8,52.9
"5117",NA,2000,5,17,NA,NA,NA,NA,"","",110,NA,NA,"Charter","Yakutat",0,28.5,37.9
"5118",NA,2000,5,17,NA,NA,NA,NA,"","",107,NA,NA,"Charter","Yakutat",0,26,34.6
"5119",NA,2000,5,17,NA,NA,NA,NA,"","",99,NA,NA,"Charter","Yakutat",0,20.2,26.9
"5120",NA,2000,5,17,NA,NA,NA,NA,"","",103,NA,NA,"Charter","Yakutat",0,23,30.6
"5121",NA,2000,5,17,NA,NA,NA,NA,"","",105,NA,NA,"Charter","Yakutat",0,24.5,32.6
"5122",NA,2000,5,17,NA,NA,NA,NA,"","",98,NA,NA,"Charter","Yakutat",0,19.6,26
"5123",NA,2000,5,17,NA,NA,NA,NA,"","",152,NA,NA,"Charter","Yakutat",0,81.2,107.9
"5124",NA,2000,5,17,NA,NA,NA,NA,"","",164,NA,NA,"Charter","Yakutat",0,103.8,138.1
"5125",NA,2000,5,17,NA,NA,NA,NA,"","",93,NA,NA,"Charter","Yakutat",0,16.5,22
"5126",NA,2000,5,17,NA,NA,NA,NA,"","",100,NA,NA,"Charter","Yakutat",0,20.9,27.8
"5127",NA,2000,5,17,NA,NA,NA,NA,"","",122,NA,NA,"Charter","Yakutat",0,39.8,52.9
"5128",NA,2000,5,17,NA,NA,NA,NA,"","",114,NA,NA,"Charter","Yakutat",0,32,42.5
"5129",NA,2000,5,17,NA,NA,NA,NA,"","",131,NA,NA,"Charter","Yakutat",0,50.1,66.7
"5130",NA,2000,5,17,NA,NA,NA,NA,"","",125,NA,NA,"Charter","Yakutat",0,43.1,57.3
"5131",NA,2000,5,17,NA,NA,NA,NA,"","",119,NA,NA,"Charter","Yakutat",0,36.7,48.8
"5132",NA,2000,5,17,NA,NA,NA,NA,"","",113,NA,NA,"Charter","Yakutat",0,31.1,41.3
"5133",NA,2000,5,17,NA,NA,NA,NA,"","",98,NA,NA,"Charter","Yakutat",0,19.6,26
"5134",NA,2000,5,17,NA,NA,NA,NA,"","",98,NA,NA,"Charter","Yakutat",0,19.6,26
"5135",NA,2000,5,17,NA,NA,NA,NA,"","",88,NA,NA,"Charter","Yakutat",0,13.8,18.4
"5136",NA,2000,5,17,NA,NA,NA,NA,"","",89,NA,NA,"Charter","Yakutat",0,14.3,19.1
"5137",NA,2000,5,18,NA,NA,NA,NA,"","",149,NA,NA,"Charter","Yakutat",0,76.1,101.2
"5138",NA,2000,5,18,NA,NA,NA,NA,"","",119,NA,NA,"Charter","Yakutat",0,36.7,48.8
"5139",NA,2000,5,18,NA,NA,NA,NA,"","",132,NA,NA,"Charter","Yakutat",0,51.4,68.3
"5140",NA,2000,5,18,NA,NA,NA,NA,"","",113,NA,NA,"Charter","Yakutat",0,31.1,41.3
"5141",NA,2000,5,18,NA,NA,NA,NA,"","",128,NA,NA,"Charter","Yakutat",0,46.5,61.9
"5142",NA,2000,5,18,NA,NA,NA,NA,"","",115,NA,NA,"Charter","Yakutat",0,32.9,43.7
"5143",NA,2000,5,18,NA,NA,NA,NA,"","",134,NA,NA,"Charter","Yakutat",0,53.9,71.8
"5144",NA,2000,5,18,NA,NA,NA,NA,"","",97,NA,NA,"Charter","Yakutat",0,18.9,25.2
"5145",NA,2000,5,18,NA,NA,NA,NA,"","",96,NA,NA,"Charter","Yakutat",0,18.3,24.4
"5146",NA,2000,5,20,NA,NA,NA,NA,"","",83,NA,NA,"Charter","Yakutat",0,11.4,15.2
"5147",NA,2000,5,20,NA,NA,NA,NA,"","",104,NA,NA,"Charter","Yakutat",0,23.7,31.6
"5148",NA,2000,5,20,NA,NA,NA,NA,"","",95,NA,NA,"Charter","Yakutat",0,17.7,23.5
"5149",NA,2000,5,20,NA,NA,NA,NA,"","",107,NA,NA,"Charter","Yakutat",0,26,34.6
"5150",NA,2000,5,20,NA,NA,NA,NA,"","",103,NA,NA,"Charter","Yakutat",0,23,30.6
"5151",NA,2000,5,24,NA,NA,NA,NA,"","",85,NA,NA,"Charter","Yakutat",0,12.3,16.4
"5152",NA,2000,5,24,NA,NA,NA,NA,"","",87,NA,NA,"Charter","Yakutat",0,13.3,17.7
"5153",NA,2000,5,24,NA,NA,NA,NA,"","",102,NA,NA,"Charter","Yakutat",0,22.3,29.6
"5154",NA,2000,5,24,NA,NA,NA,NA,"","",97,NA,NA,"Charter","Yakutat",0,18.9,25.2
"5155",NA,2000,5,24,NA,NA,NA,NA,"","",84,NA,NA,"Charter","Yakutat",0,11.9,15.8
"5156",NA,2000,5,24,NA,NA,NA,NA,"","",80,NA,NA,"Charter","Yakutat",0,10.1,13.5
"5157",NA,2000,5,24,NA,NA,NA,NA,"","",80,NA,NA,"Charter","Yakutat",0,10.1,13.5
"5158",NA,2000,5,25,NA,NA,NA,NA,"","",122,NA,NA,"Private","Yakutat",0,39.8,52.9
"5159",NA,2000,5,25,NA,NA,NA,NA,"","",135,NA,NA,"Charter","Yakutat",0,55.3,73.5
"5160",NA,2000,5,25,NA,NA,NA,NA,"","",100,NA,NA,"Charter","Yakutat",0,20.9,27.8
"5161",NA,2000,5,25,NA,NA,NA,NA,"","",114,NA,NA,"Charter","Yakutat",0,32,42.5
"5162",NA,2000,5,25,NA,NA,NA,NA,"","",139,NA,NA,"Private","Yakutat",0,60.7,80.8
"5163",NA,2000,5,25,NA,NA,NA,NA,"","",103,NA,NA,"Private","Yakutat",0,23,30.6
"5164",NA,2000,5,26,NA,NA,NA,NA,"","",102,NA,NA,"Charter","Yakutat",0,22.3,29.6
"5165",NA,2000,5,26,NA,NA,NA,NA,"","",101,NA,NA,"Charter","Yakutat",0,21.6,28.7
"5166",NA,2000,5,26,NA,NA,NA,NA,"","",109,NA,NA,"Charter","Yakutat",0,27.6,36.8
"5167",NA,2000,5,26,NA,NA,NA,NA,"","",98,NA,NA,"Charter","Yakutat",0,19.6,26
"5168",NA,2000,5,26,NA,NA,NA,NA,"","",162,NA,NA,"Charter","Yakutat",0,99.8,132.7
"5169",NA,2000,5,26,NA,NA,NA,NA,"","",122,NA,NA,"Charter","Yakutat",0,39.8,52.9
"5170",NA,2000,5,27,NA,NA,NA,NA,"","",109,NA,NA,"Charter","Yakutat",0,27.6,36.8
"5171",NA,2000,5,27,NA,NA,NA,NA,"","",99,NA,NA,"Charter","Yakutat",0,20.2,26.9
"5172",NA,2000,5,27,NA,NA,NA,NA,"","",135,NA,NA,"Charter","Yakutat",0,55.3,73.5
"5173",NA,2000,5,27,NA,NA,NA,NA,"","",84,NA,NA,"Charter","Yakutat",0,11.9,15.8
"5174",NA,2000,5,27,NA,NA,NA,NA,"","",82,NA,NA,"Charter","Yakutat",0,11,14.6
"5175",NA,2000,5,27,NA,NA,NA,NA,"","",128,NA,NA,"Charter","Yakutat",0,46.5,61.9
"5176",NA,2000,5,27,NA,NA,NA,NA,"","",193,NA,NA,"Charter","Yakutat",0,175.9,234
"5177",NA,2000,5,27,NA,NA,NA,NA,"","",141,NA,NA,"Charter","Yakutat",0,63.6,84.6
"5178",NA,2000,5,27,NA,NA,NA,NA,"","",102,NA,NA,"Charter","Yakutat",0,22.3,29.6
"5179",NA,2000,5,27,NA,NA,NA,NA,"","",101,NA,NA,"Charter","Yakutat",0,21.6,28.7
"5180",NA,2000,5,27,NA,NA,NA,NA,"","",83,NA,NA,"Charter","Yakutat",0,11.4,15.2
"5181",NA,2000,5,27,NA,NA,NA,NA,"","",100,NA,NA,"Charter","Yakutat",0,20.9,27.8
"5182",NA,2000,5,27,NA,NA,NA,NA,"","",95,NA,NA,"Charter","Yakutat",0,17.7,23.5
"5183",NA,2000,5,27,NA,NA,NA,NA,"","",106,NA,NA,"Charter","Yakutat",0,25.2,33.6
"5184",NA,2000,5,27,NA,NA,NA,NA,"","",95,NA,NA,"Charter","Yakutat",0,17.7,23.5
"5185",NA,2000,5,27,NA,NA,NA,NA,"","",82,NA,NA,"Charter","Yakutat",0,11,14.6
"5186",NA,2000,5,27,NA,NA,NA,NA,"","",89,NA,NA,"Charter","Yakutat",0,14.3,19.1
"5187",NA,2000,5,27,NA,NA,NA,NA,"","",98,NA,NA,"Charter","Yakutat",0,19.6,26
"5188",NA,2000,5,27,NA,NA,NA,NA,"","",88,NA,NA,"Charter","Yakutat",0,13.8,18.4
"5189",NA,2000,5,27,NA,NA,NA,NA,"","",131,NA,NA,"Charter","Yakutat",0,50.1,66.7
"5190",NA,2000,5,27,NA,NA,NA,NA,"","",125,NA,NA,"Charter","Yakutat",0,43.1,57.3
"5191",NA,2000,5,27,NA,NA,NA,NA,"","",88,NA,NA,"Charter","Yakutat",0,13.8,18.4
"5192",NA,2000,5,27,NA,NA,NA,NA,"","",97,NA,NA,"Charter","Yakutat",0,18.9,25.2
"5193",NA,2000,5,27,NA,NA,NA,NA,"","",95,NA,NA,"Charter","Yakutat",0,17.7,23.5
"5194",NA,2000,5,27,NA,NA,NA,NA,"","",100,NA,NA,"Charter","Yakutat",0,20.9,27.8
"5195",NA,2000,5,27,NA,NA,NA,NA,"","",93,NA,NA,"Charter","Yakutat",0,16.5,22
"5196",NA,2000,5,27,NA,NA,NA,NA,"","",94,NA,NA,"Charter","Yakutat",0,17.1,22.7
"5197",NA,2000,6,2,NA,NA,NA,NA,"","",81,NA,NA,"Charter","Yakutat",0,10.6,14
"5198",NA,2000,5,28,NA,NA,NA,NA,"","",93,NA,NA,"Private","Yakutat",0,16.5,22
"5199",NA,2000,5,28,NA,NA,NA,NA,"","",90,NA,NA,"Private","Yakutat",0,14.9,19.8
"5200",NA,2000,5,28,NA,NA,NA,NA,"","",132,NA,NA,"Private","Yakutat",0,51.4,68.3
"5201",NA,2000,5,28,NA,NA,NA,NA,"","",82,NA,NA,"Charter","Yakutat",0,11,14.6
"5202",NA,2000,5,28,NA,NA,NA,NA,"","",103,NA,NA,"Charter","Yakutat",0,23,30.6
"5203",NA,2000,5,28,NA,NA,NA,NA,"","",80,NA,NA,"Charter","Yakutat",0,10.1,13.5
"5204",NA,2000,5,28,NA,NA,NA,NA,"","",79,NA,NA,"Private","Yakutat",0,9.7,13
"5205",NA,2000,5,28,NA,NA,NA,NA,"","",76,NA,NA,"Charter","Yakutat",0,8.6,11.4
"5206",NA,2000,5,28,NA,NA,NA,NA,"","",89,NA,NA,"Private","Yakutat",0,14.3,19.1
"5207",NA,2000,5,29,NA,NA,NA,NA,"","",78,NA,NA,"Private","Yakutat",0,9.3,12.4
"5208",NA,2000,5,29,NA,NA,NA,NA,"","",78,NA,NA,"Private","Yakutat",0,9.3,12.4
"5209",NA,2000,5,29,NA,NA,NA,NA,"","",81,NA,NA,"Private","Yakutat",0,10.6,14
"5210",NA,2000,5,29,NA,NA,NA,NA,"","",79,NA,NA,"Private","Yakutat",0,9.7,13
"5211",NA,2000,5,29,NA,NA,NA,NA,"","",95,NA,NA,"Charter","Yakutat",0,17.7,23.5
"5212",NA,2000,5,29,NA,NA,NA,NA,"","",98,NA,NA,"Charter","Yakutat",0,19.6,26
"5213",NA,2000,5,29,NA,NA,NA,NA,"","",110,NA,NA,"Charter","Yakutat",0,28.5,37.9
"5214",NA,2000,5,29,NA,NA,NA,NA,"","",70,NA,NA,"Charter","Yakutat",0,6.6,8.8
"5215",NA,2000,5,29,NA,NA,NA,NA,"","",97,NA,NA,"Charter","Yakutat",0,18.9,25.2
"5216",NA,2000,5,29,NA,NA,NA,NA,"","",100,NA,NA,"Charter","Yakutat",0,20.9,27.8
"5217",NA,2000,5,29,NA,NA,NA,NA,"","",104,NA,NA,"Charter","Yakutat",0,23.7,31.6
"5218",NA,2000,5,29,NA,NA,NA,NA,"","",78,NA,NA,"Private","Yakutat",0,9.3,12.4
"5219",NA,2000,5,29,NA,NA,NA,NA,"","",68,NA,NA,"Private","Yakutat",0,6,8
"5220",NA,2000,5,29,NA,NA,NA,NA,"","",87,NA,NA,"Private","Yakutat",0,13.3,17.7
"5221",NA,2000,5,29,NA,NA,NA,NA,"","",72,NA,NA,"Private","Yakutat",0,7.2,9.6
"5222",NA,2000,5,29,NA,NA,NA,NA,"","",77,NA,NA,"Private","Yakutat",0,9,11.9
"5223",NA,2000,6,1,NA,NA,NA,NA,"","",93,NA,NA,"Charter","Yakutat",0,16.5,22
"5224",NA,2000,6,1,NA,NA,NA,NA,"","",103,NA,NA,"Charter","Yakutat",0,23,30.6
"5225",NA,2000,6,1,NA,NA,NA,NA,"","",111,NA,NA,"Charter","Yakutat",0,29.3,39
"5226",NA,2000,6,2,NA,NA,NA,NA,"","",90,NA,NA,"Private","Yakutat",0,14.9,19.8
"5227",NA,2000,6,2,NA,NA,NA,NA,"","",122,NA,NA,"Private","Yakutat",0,39.8,52.9
"5228",NA,2000,6,2,NA,NA,NA,NA,"","",137,NA,NA,"Charter","Yakutat",0,58,77.1
"5229",NA,2000,6,2,NA,NA,NA,NA,"","",115,NA,NA,"Charter","Yakutat",0,32.9,43.7
"5230",NA,2000,6,2,NA,NA,NA,NA,"","",104,NA,NA,"Charter","Yakutat",0,23.7,31.6
"5231",NA,2000,6,3,NA,NA,NA,NA,"","",92,NA,NA,"Private","Yakutat",0,16,21.2
"5232",NA,2000,6,3,NA,NA,NA,NA,"","",129,NA,NA,"Charter","Yakutat",0,47.7,63.4
"5233",NA,2000,6,3,NA,NA,NA,NA,"","",161,NA,NA,"Charter","Yakutat",0,97.8,130.1
"5234",NA,2000,6,3,NA,NA,NA,NA,"","",94,NA,NA,"Charter","Yakutat",0,17.1,22.7
"5235",NA,2000,6,3,NA,NA,NA,NA,"","",137,NA,NA,"Charter","Yakutat",0,58,77.1
"5236",NA,2000,6,4,NA,NA,NA,NA,"","",128,NA,NA,"Private","Yakutat",0,46.5,61.9
"5237",NA,2000,6,4,NA,NA,NA,NA,"","",97,NA,NA,"Private","Yakutat",0,18.9,25.2
"5238",NA,2000,6,4,NA,NA,NA,NA,"","",81,NA,NA,"Charter","Yakutat",0,10.6,14
"5239",NA,2000,6,4,NA,NA,NA,NA,"","",94,NA,NA,"Charter","Yakutat",0,17.1,22.7
"5240",NA,2000,6,7,NA,NA,NA,NA,"","",145,NA,NA,"Charter","Yakutat",0,69.7,92.7
"5241",NA,2000,6,7,NA,NA,NA,NA,"","",96,NA,NA,"Charter","Yakutat",0,18.3,24.4
"5242",NA,2000,6,7,NA,NA,NA,NA,"","",169,NA,NA,"Charter","Yakutat",0,114.4,152.2
"5243",NA,2000,6,7,NA,NA,NA,NA,"","",145,NA,NA,"Charter","Yakutat",0,69.7,92.7
"5244",NA,2000,6,7,NA,NA,NA,NA,"","",139,NA,NA,"Charter","Yakutat",0,60.7,80.8
"5245",NA,2000,6,7,NA,NA,NA,NA,"","",105,NA,NA,"Charter","Yakutat",0,24.5,32.6
"5246",NA,2000,6,7,NA,NA,NA,NA,"","",105,NA,NA,"Charter","Yakutat",0,24.5,32.6
"5247",NA,2000,6,7,NA,NA,NA,NA,"","",91,NA,NA,"Charter","Yakutat",0,15.4,20.5
"5248",NA,2000,6,7,NA,NA,NA,NA,"","",119,NA,NA,"Charter","Yakutat",0,36.7,48.8
"5249",NA,2000,6,7,NA,NA,NA,NA,"","",109,NA,NA,"Charter","Yakutat",0,27.6,36.8
"5250",NA,2000,6,7,NA,NA,NA,NA,"","",96,NA,NA,"Charter","Yakutat",0,18.3,24.4
"5251",NA,2000,6,7,NA,NA,NA,NA,"","",100,NA,NA,"Charter","Yakutat",0,20.9,27.8
"5252",NA,2000,6,7,NA,NA,NA,NA,"","",101,NA,NA,"Charter","Yakutat",0,21.6,28.7
"5253",NA,2000,6,7,NA,NA,NA,NA,"","",115,NA,NA,"Charter","Yakutat",0,32.9,43.7
"5254",NA,2000,6,7,NA,NA,NA,NA,"","",120,NA,NA,"Charter","Yakutat",0,37.7,50.2
"5255",NA,2000,6,7,NA,NA,NA,NA,"","",129,NA,NA,"Charter","Yakutat",0,47.7,63.4
"5256",NA,2000,6,8,NA,NA,NA,NA,"","",112,NA,NA,"Charter","Yakutat",0,30.2,40.1
"5257",NA,2000,6,8,NA,NA,NA,NA,"","",146,NA,NA,"Charter","Yakutat",0,71.2,94.7
"5258",NA,2000,6,8,NA,NA,NA,NA,"","",95,NA,NA,"Charter","Yakutat",0,17.7,23.5
"5259",NA,2000,6,8,NA,NA,NA,NA,"","",155,NA,NA,"Charter","Yakutat",0,86.5,115
"5260",NA,2000,6,8,NA,NA,NA,NA,"","",81,NA,NA,"Charter","Yakutat",0,10.6,14
"5261",NA,2000,6,8,NA,NA,NA,NA,"","",97,NA,NA,"Charter","Yakutat",0,18.9,25.2
"5262",NA,2000,6,9,NA,NA,NA,NA,"","",168,NA,NA,"Charter","Yakutat",0,112.2,149.3
"5263",NA,2000,6,9,NA,NA,NA,NA,"","",102,NA,NA,"Charter","Yakutat",0,22.3,29.6
"5264",NA,2000,6,9,NA,NA,NA,NA,"","",145,NA,NA,"Charter","Yakutat",0,69.7,92.7
"5265",NA,2000,6,9,NA,NA,NA,NA,"","",68,NA,NA,"Private","Yakutat",0,6,8
"5266",NA,2000,6,9,NA,NA,NA,NA,"","",81,NA,NA,"Private","Yakutat",0,10.6,14
"5267",NA,2000,6,9,NA,NA,NA,NA,"","",165,NA,NA,"Charter","Yakutat",0,105.9,140.8
"5268",NA,2000,6,9,NA,NA,NA,NA,"","",97,NA,NA,"Charter","Yakutat",0,18.9,25.2
"5269",NA,2000,6,9,NA,NA,NA,NA,"","",168,NA,NA,"Charter","Yakutat",0,112.2,149.3
"5270",NA,2000,6,9,NA,NA,NA,NA,"","",146,NA,NA,"Charter","Yakutat",0,71.2,94.7
"5271",NA,2000,6,9,NA,NA,NA,NA,"","",95,NA,NA,"Private","Yakutat",0,17.7,23.5
"5272",NA,2000,6,9,NA,NA,NA,NA,"","",68,NA,NA,"Private","Yakutat",0,6,8
"5273",NA,2000,6,9,NA,NA,NA,NA,"","",107,NA,NA,"Private","Yakutat",0,26,34.6
"5274",NA,2000,6,9,NA,NA,NA,NA,"","",114,NA,NA,"Private","Yakutat",0,32,42.5
"5275",NA,2000,6,9,NA,NA,NA,NA,"","",92,NA,NA,"Private","Yakutat",0,16,21.2
"5276",NA,2000,6,9,NA,NA,NA,NA,"","",109,NA,NA,"Private","Yakutat",0,27.6,36.8
"5277",NA,2000,6,10,NA,NA,NA,NA,"","",143,NA,NA,"Charter","Yakutat",0,66.6,88.6
"5278",NA,2000,6,10,NA,NA,NA,NA,"","",122,NA,NA,"Charter","Yakutat",0,39.8,52.9
"5279",NA,2000,6,10,NA,NA,NA,NA,"","",92,NA,NA,"Charter","Yakutat",0,16,21.2
"5280",NA,2000,6,10,NA,NA,NA,NA,"","",150,NA,NA,"Charter","Yakutat",0,77.8,103.4
"5281",NA,2000,6,10,NA,NA,NA,NA,"","",99,NA,NA,"Charter","Yakutat",0,20.2,26.9
"5282",NA,2000,6,10,NA,NA,NA,NA,"","",88,NA,NA,"Charter","Yakutat",0,13.8,18.4
"5283",NA,2000,6,10,NA,NA,NA,NA,"","",82,NA,NA,"Charter","Yakutat",0,11,14.6
"5284",NA,2000,6,10,NA,NA,NA,NA,"","",95,NA,NA,"Charter","Yakutat",0,17.7,23.5
"5285",NA,2000,6,10,NA,NA,NA,NA,"","",140,NA,NA,"Charter","Yakutat",0,62.2,82.7
"5286",NA,2000,6,10,NA,NA,NA,NA,"","",117,NA,NA,"Charter","Yakutat",0,34.8,46.2
"5287",NA,2000,6,10,NA,NA,NA,NA,"","",112,NA,NA,"Charter","Yakutat",0,30.2,40.1
"5288",NA,2000,6,10,NA,NA,NA,NA,"","",173,NA,NA,"Charter","Yakutat",0,123.4,164.2
"5289",NA,2000,6,10,NA,NA,NA,NA,"","",91,NA,NA,"Private","Yakutat",0,15.4,20.5
"5290",NA,2000,6,10,NA,NA,NA,NA,"","",82,NA,NA,"Private","Yakutat",0,11,14.6
"5291",NA,2000,6,10,NA,NA,NA,NA,"","",88,NA,NA,"Private","Yakutat",0,13.8,18.4
"5292",NA,2000,6,11,NA,NA,NA,NA,"","",108,NA,NA,"Charter","Yakutat",0,26.8,35.7
"5293",NA,2000,6,11,NA,NA,NA,NA,"","",146,NA,NA,"Charter","Yakutat",0,71.2,94.7
"5294",NA,2000,6,11,NA,NA,NA,NA,"","",140,NA,NA,"Charter","Yakutat",0,62.2,82.7
"5295",NA,2000,6,11,NA,NA,NA,NA,"","",158,NA,NA,"Charter","Yakutat",0,92,122.4
"5296",NA,2000,6,11,NA,NA,NA,NA,"","",129,NA,NA,"Charter","Yakutat",0,47.7,63.4
"5297",NA,2000,6,11,NA,NA,NA,NA,"","",105,NA,NA,"Charter","Yakutat",0,24.5,32.6
"5298",NA,2000,6,11,NA,NA,NA,NA,"","",114,NA,NA,"Charter","Yakutat",0,32,42.5
"5299",NA,2000,6,11,NA,NA,NA,NA,"","",116,NA,NA,"Charter","Yakutat",0,33.8,45
"5300",NA,2000,6,11,NA,NA,NA,NA,"","",110,NA,NA,"Charter","Yakutat",0,28.5,37.9
"5301",NA,2000,6,11,NA,NA,NA,NA,"","",138,NA,NA,"Charter","Yakutat",0,59.3,78.9
"5302",NA,2000,6,11,NA,NA,NA,NA,"","",141,NA,NA,"Charter","Yakutat",0,63.6,84.6
"5303",NA,2000,6,11,NA,NA,NA,NA,"","",112,NA,NA,"Charter","Yakutat",0,30.2,40.1
"5304",NA,2000,6,11,NA,NA,NA,NA,"","",120,NA,NA,"Charter","Yakutat",0,37.7,50.2
"5305",NA,2000,6,11,NA,NA,NA,NA,"","",96,NA,NA,"Charter","Yakutat",0,18.3,24.4
"5306",NA,2000,6,11,NA,NA,NA,NA,"","",113,NA,NA,"Charter","Yakutat",0,31.1,41.3
"5307",NA,2000,6,11,NA,NA,NA,NA,"","",121,NA,NA,"Charter","Yakutat",0,38.8,51.6
"5308",NA,2000,6,11,NA,NA,NA,NA,"","",114,NA,NA,"Charter","Yakutat",0,32,42.5
"5309",NA,2000,6,11,NA,NA,NA,NA,"","",136,NA,NA,"Charter","Yakutat",0,56.6,75.3
"5310",NA,2000,6,11,NA,NA,NA,NA,"","",83,NA,NA,"Charter","Yakutat",0,11.4,15.2
"5311",NA,2000,6,11,NA,NA,NA,NA,"","",93,NA,NA,"Charter","Yakutat",0,16.5,22
"5312",NA,2000,6,11,NA,NA,NA,NA,"","",104,NA,NA,"Charter","Yakutat",0,23.7,31.6
"5313",NA,2000,6,11,NA,NA,NA,NA,"","",121,NA,NA,"Charter","Yakutat",0,38.8,51.6
"5314",NA,2000,6,11,NA,NA,NA,NA,"","",85,NA,NA,"Charter","Yakutat",0,12.3,16.4
"5315",NA,2000,6,11,NA,NA,NA,NA,"","",80,NA,NA,"Charter","Yakutat",0,10.1,13.5
"5316",NA,2000,6,11,NA,NA,NA,NA,"","",96,NA,NA,"Charter","Yakutat",0,18.3,24.4
"5317",NA,2000,6,11,NA,NA,NA,NA,"","",134,NA,NA,"Charter","Yakutat",0,53.9,71.8
"5318",NA,2000,6,11,NA,NA,NA,NA,"","",116,NA,NA,"Charter","Yakutat",0,33.8,45
"5319",NA,2000,6,11,NA,NA,NA,NA,"","",168,NA,NA,"Charter","Yakutat",0,112.2,149.3
"5320",NA,2000,6,11,NA,NA,NA,NA,"","",96,NA,NA,"Charter","Yakutat",0,18.3,24.4
"5321",NA,2000,6,11,NA,NA,NA,NA,"","",140,NA,NA,"Charter","Yakutat",0,62.2,82.7
"5322",NA,2000,6,11,NA,NA,NA,NA,"","",106,NA,NA,"Charter","Yakutat",0,25.2,33.6
"5323",NA,2000,6,11,NA,NA,NA,NA,"","",98,NA,NA,"Charter","Yakutat",0,19.6,26
"5324",NA,2000,6,11,NA,NA,NA,NA,"","",115,NA,NA,"Charter","Yakutat",0,32.9,43.7
"5325",NA,2000,6,11,NA,NA,NA,NA,"","",142,NA,NA,"Charter","Yakutat",0,65.1,86.6
"5326",NA,2000,6,11,NA,NA,NA,NA,"","",86,NA,NA,"Charter","Yakutat",0,12.8,17.1
"5327",NA,2000,6,11,NA,NA,NA,NA,"","",128,NA,NA,"Charter","Yakutat",0,46.5,61.9
"5328",NA,2000,6,11,NA,NA,NA,NA,"","",71,NA,NA,"Charter","Yakutat",0,6.9,9.2
"5329",NA,2000,6,14,NA,NA,NA,NA,"","",76,NA,NA,"Charter","Yakutat",0,8.6,11.4
"5330",NA,2000,6,14,NA,NA,NA,NA,"","",159,NA,NA,"Charter","Yakutat",0,93.9,124.9
"5331",NA,2000,6,14,NA,NA,NA,NA,"","",102,NA,NA,"Charter","Yakutat",0,22.3,29.6
"5332",NA,2000,6,14,NA,NA,NA,NA,"","",77,NA,NA,"Private","Yakutat",0,9,11.9
