"","Area_name","DATE","WK","WD","Site","snum","Area","SPECIES","ID","day_type","LITHCODE","LINE","LENGTH","CATAREA","CHAR_NON","CAS"
"9874","Ketchikan",2006-06-11,24,1,"A",81,"A 81",200,3,"C",9984,6,840,12,1,0
"9875","Ketchikan",2006-06-11,24,1,"A",81,"A 81",200,3,"C",9984,7,700,12,1,0
"9876","Ketchikan",2006-06-11,24,1,"A",81,"A 81",200,3,"C",9984,8,665,12,1,0
"9877","Ketchikan",2006-06-11,24,1,"A",81,"A 81",200,3,"C",9984,9,670,12,1,0
"9878","Ketchikan",2006-06-13,24,2,"A",81,"A 81",200,3,"A",11280,1,1610,NA,2,0
"9879","Ketchikan",2006-06-13,24,2,"A",81,"A 81",200,3,"A",11280,2,1035,NA,2,0
"9880","Ketchikan",2006-06-13,24,2,"A",81,"A 81",200,3,"A",11280,3,855,1,1,0
"9881","Ketchikan",2006-06-13,24,2,"A",81,"A 81",200,2,"A",9713,1,1275,1,1,0
"9882","Ketchikan",2006-06-13,24,2,"A",81,"A 81",200,2,"A",9713,2,820,4,1,0
"9883","Ketchikan",2006-06-13,24,2,"A",81,"A 81",200,2,"A",9713,3,870,4,1,0
"9884","Ketchikan",2006-06-13,24,2,"A",81,"A 81",200,2,"A",9713,4,924,4,1,0
"9885","Ketchikan",2006-06-13,24,2,"A",81,"A 81",200,2,"A",9713,5,755,4,1,0
"9886","Ketchikan",2006-06-13,24,2,"A",81,"A 81",200,2,"A",9713,6,810,4,1,0
"9887","Ketchikan",2006-06-13,24,2,"A",81,"A 81",200,2,"A",9713,7,760,4,1,0
"9888","Ketchikan",2006-06-13,24,2,"A",81,"A 81",200,2,"A",9713,8,804,4,1,0
"9889","Ketchikan",2006-06-13,24,2,"A",81,"A 81",200,2,"A",9713,9,785,4,1,0
"9890","Ketchikan",2006-06-13,24,2,"A",81,"A 81",200,2,"A",9713,10,853,4,1,0
"9891","Ketchikan",2006-06-13,24,2,"A",81,"A 81",200,2,"A",9713,11,793,4,1,0
"9892","Ketchikan",2006-06-14,24,2,"A",81,"A 81",200,1,"D",8873,1,910,7,1,0
"9893","Ketchikan",2006-06-14,24,2,"A",81,"A 81",200,1,"D",8873,2,890,5,1,0
"9894","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,2,"A",9647,1,1410,6,1,0
"9895","Ketchikan",2006-06-14,24,2,"A",81,"A 81",200,5,"D",9902,1,1425,6,2,0
"9896","Ketchikan",2006-06-14,24,2,"A",81,"A 81",200,5,"D",9902,2,780,6,2,0
"9897","Ketchikan",2006-06-14,24,2,"A",81,"A 81",200,5,"D",9902,3,780,6,2,0
"9898","Ketchikan",2006-06-14,24,2,"A",81,"A 81",200,5,"D",9902,4,765,6,2,0
"9899","Ketchikan",2006-06-14,24,2,"A",81,"A 81",200,5,"D",9902,5,790,12,2,0
"9900","Ketchikan",2006-06-14,24,2,"A",81,"A 81",200,5,"D",9902,6,1150,12,2,0
"9901","Ketchikan",2006-06-14,24,2,"A",81,"A 81",200,5,"D",9902,7,810,12,2,0
"9902","Ketchikan",2006-06-15,24,2,"A",81,"A 81",200,5,"D",9897,1,885,12,2,0
"9903","Ketchikan",2006-06-15,24,2,"A",81,"A 81",200,5,"D",9897,2,920,12,2,0
"9904","Ketchikan",2006-06-15,24,2,"A",81,"A 81",200,5,"D",9897,3,1127,1,2,0
"9905","Ketchikan",2006-06-15,24,2,"A",81,"A 81",200,5,"D",9897,4,700,1,2,0
"9906","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,5,"D",9899,1,780,23,2,0
"9907","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,5,"D",9899,2,820,23,2,0
"9908","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,5,"D",9899,3,740,23,2,0
"9909","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,5,"D",9899,4,790,23,2,0
"9910","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8870,1,960,7,1,0
"9911","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8870,2,920,7,1,0
"9912","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8870,3,900,7,1,0
"9913","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8870,4,840,7,1,0
"9914","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8870,5,690,7,1,0
"9915","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8870,6,830,7,1,0
"9916","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8870,7,680,7,1,0
"9917","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8870,8,740,7,1,0
"9918","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8870,9,780,13,1,0
"9919","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8870,10,760,13,1,0
"9920","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8870,11,740,13,1,0
"9921","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8870,12,840,13,1,0
"9922","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8870,13,720,13,1,0
"9923","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8870,14,700,13,1,0
"9924","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8870,15,620,7,1,0
"9925","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8870,16,820,7,1,0
"9926","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8870,17,810,7,1,0
"9927","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8870,18,660,12,1,0
"9928","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8870,19,690,12,1,0
"9929","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8870,20,770,12,1,0
"9930","Ketchikan",2006-06-18,25,1,"A",81,"A 81",200,1,"D",8885,1,750,12,1,0
"9931","Ketchikan",2006-06-19,25,2,"A",81,"A 81",200,2,"A",9649,1,800,3,2,0
"9932","Ketchikan",2006-06-19,25,2,"A",81,"A 81",200,2,"A",9649,2,840,3,2,0
"9933","Ketchikan",2006-06-19,25,2,"A",81,"A 81",200,2,"A",9649,3,710,3,2,0
"9934","Ketchikan",2006-06-19,25,2,"A",81,"A 81",200,2,"A",9649,4,720,1,2,0
"9935","Ketchikan",2006-06-19,25,2,"A",81,"A 81",200,2,"A",9649,5,685,1,2,0
"9936","Ketchikan",2006-06-19,25,2,"A",81,"A 81",200,5,"D",9879,1,710,1,1,0
"9937","Ketchikan",2006-06-19,25,2,"A",81,"A 81",200,5,"D",9879,2,1132,1,1,0
"9938","Ketchikan",2006-06-19,25,2,"A",81,"A 81",200,5,"D",9879,3,1000,5,1,0
"9939","Ketchikan",2006-06-19,25,2,"A",81,"A 81",200,5,"D",9879,4,700,25,2,0
"9940","Ketchikan",2006-06-19,25,2,"A",81,"A 81",200,5,"D",9879,5,910,25,2,0
"9941","Ketchikan",2006-06-19,25,2,"A",81,"A 81",200,5,"D",9879,6,780,25,2,0
"9942","Ketchikan",2006-06-19,25,2,"A",81,"A 81",200,5,"D",9879,7,770,25,2,0
"9943","Ketchikan",2006-06-19,25,2,"A",81,"A 81",200,5,"D",9879,8,1780,1,1,0
"9944","Ketchikan",2006-06-19,25,2,"A",81,"A 81",200,1,"D",8867,1,890,5,1,0
"9945","Ketchikan",2006-06-19,25,2,"A",81,"A 81",200,1,"D",8867,2,860,5,1,0
"9946","Ketchikan",2006-06-21,25,2,"A",81,"A 81",200,4,"C",9807,1,710,6,1,0
"9947","Ketchikan",2006-06-21,25,2,"A",81,"A 81",200,4,"C",9797,1,840,3,1,0
"9948","Ketchikan",2006-06-22,25,2,"A",81,"A 81",200,5,"D",9880,1,860,1,1,1
"9949","Ketchikan",2006-06-23,25,2,"A",81,"A 81",200,1,"D",8872,1,710,5,1,0
"9950","Ketchikan",2006-06-23,25,2,"A",81,"A 81",200,1,"D",8872,2,690,5,1,0
"9951","Ketchikan",2006-06-23,25,2,"A",81,"A 81",200,1,"D",8872,3,770,12,1,0
"9952","Ketchikan",2006-06-23,25,2,"A",81,"A 81",200,1,"D",8872,4,710,12,1,0
"9953","Ketchikan",2006-06-23,25,2,"A",81,"A 81",200,1,"D",8872,5,1160,12,1,0
"9954","Ketchikan",2006-06-23,25,2,"A",81,"A 81",200,1,"D",8872,6,890,12,1,0
"9955","Ketchikan",2006-06-23,25,2,"A",81,"A 81",200,5,"D",9873,1,720,23,2,0
"9956","Ketchikan",2006-06-23,25,2,"A",81,"A 81",200,5,"D",9873,2,900,5,1,0
"9957","Ketchikan",2006-06-23,25,2,"A",81,"A 81",200,5,"D",9873,3,795,5,1,0
"9958","Ketchikan",2006-06-23,25,2,"A",81,"A 81",200,5,"D",9873,4,740,5,1,0
"9959","Ketchikan",2006-06-23,25,2,"A",81,"A 81",200,5,"D",9873,5,830,5,2,0
"9960","Ketchikan",2006-06-23,25,2,"A",81,"A 81",200,5,"D",9873,6,810,5,2,0
"9961","Ketchikan",2006-06-23,25,2,"A",81,"A 81",200,5,"D",9873,7,620,1,2,0
"9962","Ketchikan",2006-06-24,26,1,"A",81,"A 81",200,5,"D",9874,1,1115,1,2,0
"9963","Ketchikan",2006-06-24,26,1,"A",81,"A 81",200,5,"D",9874,2,820,1,2,0
"9964","Ketchikan",2006-06-24,26,1,"A",81,"A 81",200,5,"D",9874,3,925,1,2,0
"9965","Ketchikan",2006-06-24,26,1,"A",81,"A 81",200,5,"D",9874,4,660,1,2,0
"9966","Ketchikan",2006-06-24,26,1,"A",81,"A 81",200,5,"D",9874,5,915,1,2,1
"9967","Ketchikan",2006-06-24,26,1,"A",81,"A 81",200,5,"D",9874,6,720,5,1,0
"9968","Ketchikan",2006-06-24,26,1,"A",81,"A 81",200,5,"D",9874,7,780,5,1,0
"9969","Ketchikan",2006-06-24,26,1,"A",81,"A 81",200,5,"D",9874,8,815,5,1,0
"9970","Ketchikan",2006-06-24,26,1,"A",81,"A 81",200,5,"D",9874,9,660,5,1,0
"9971","Ketchikan",2006-06-24,26,1,"A",81,"A 81",200,4,"A",9793,1,870,12,1,0
"9972","Ketchikan",2006-06-24,26,1,"A",81,"A 81",200,4,"A",9793,2,850,12,1,0
"9973","Ketchikan",2006-06-24,26,1,"A",81,"A 81",200,4,"A",9793,3,860,12,1,0
"9974","Ketchikan",2006-06-24,26,1,"A",81,"A 81",200,4,"A",9793,4,850,12,1,0
"9975","Ketchikan",2006-06-24,26,1,"A",81,"A 81",200,4,"A",9793,5,860,12,1,0
"9976","Ketchikan",2006-06-24,26,1,"A",81,"A 81",200,4,"A",9793,6,840,12,1,0
"9977","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,2,"A",9655,1,605,5,1,0
"9978","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,4,"A",9810,1,760,3,1,0
"9979","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,4,"A",9810,2,670,3,1,0
"9980","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,4,"A",9810,3,700,3,1,0
"9981","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,4,"A",9810,4,660,3,1,0
"9982","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,4,"A",9810,5,790,23,1,0
"9983","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,4,"A",9810,6,830,23,1,0
"9984","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,4,"A",9810,7,1290,1,1,0
"9985","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,4,"A",9810,8,760,1,1,0
"9986","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,4,"A",9810,9,680,1,1,0
"9987","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,5,"D",9858,1,640,7,1,0
"9988","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,5,"D",9866,1,1112,24,1,0
"9989","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,5,"D",9866,2,970,24,1,0
"9990","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,5,"D",9866,3,840,24,1,0
"9991","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,5,"D",9866,4,855,24,1,0
"9992","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,5,"D",9866,5,810,14,1,0
"9993","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,5,"D",9866,6,830,14,1,0
"9994","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,5,"D",9866,7,640,7,1,0
"9995","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,5,"D",9866,8,620,7,1,0
"9996","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,5,"D",9866,9,810,7,1,1
"9997","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8881,1,1220,23,2,0
"9998","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8881,2,1090,23,2,0
"9999","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8881,3,950,23,2,0
"10000","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8881,4,820,23,2,0
"10001","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8881,5,720,23,2,0
"10002","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8881,6,650,23,2,0
"10003","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8881,7,710,23,2,0
"10004","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8881,8,630,23,2,0
"10005","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8881,9,1020,23,2,0
"10006","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8881,10,810,23,2,0
"10007","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8881,11,790,23,2,0
"10008","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8881,12,650,23,2,0
"10009","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8881,13,820,23,2,0
"10010","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8881,14,950,23,2,0
"10011","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8881,15,830,23,2,0
"10012","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8881,16,790,23,2,0
"10013","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8881,17,760,23,2,0
"10014","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8881,18,760,23,2,0
"10015","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8881,19,720,23,2,0
"10016","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8881,20,810,23,2,0
"10017","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8875,1,700,23,2,0
"10018","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8875,2,690,23,2,0
"10019","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8875,3,1010,23,1,0
"10020","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8875,4,750,23,1,0
"10021","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8875,5,820,23,1,0
"10022","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8875,6,840,23,1,0
"10023","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8875,7,820,23,1,0
"10024","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8875,8,800,23,1,0
"10025","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8875,9,660,5,1,0
"10026","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8875,10,640,5,1,0
"10027","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8875,11,580,5,1,0
"10028","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8875,12,990,4,1,0
"10029","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8875,13,830,4,1,0
"10030","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8875,14,820,4,1,0
"10031","Ketchikan",2006-06-25,26,1,"A",81,"A 81",200,1,"A",8875,15,790,4,1,0
"10032","Ketchikan",2006-06-26,26,2,"A",81,"A 81",200,5,"D",9869,1,975,7,1,0
"10033","Ketchikan",2006-06-26,26,2,"A",81,"A 81",200,5,"D",9869,2,960,7,1,0
"10034","Ketchikan",2006-06-26,26,2,"A",81,"A 81",200,5,"D",9869,3,920,7,1,0
"10035","Ketchikan",2006-06-26,26,2,"A",81,"A 81",200,5,"D",9869,4,880,7,1,0
"10036","Ketchikan",2006-06-26,26,2,"A",81,"A 81",200,5,"D",9869,5,995,7,1,0
"10037","Ketchikan",2006-06-26,26,2,"A",81,"A 81",200,1,"D",8883,1,890,5,1,0
"10038","Ketchikan",2006-06-26,26,2,"A",81,"A 81",200,1,"D",8883,2,670,5,1,0
"10039","Ketchikan",2006-06-26,26,2,"A",81,"A 81",200,1,"D",8883,3,650,5,1,0
"10040","Ketchikan",2006-06-26,26,2,"A",81,"A 81",200,1,"D",8883,4,650,1,2,0
"10041","Ketchikan",2006-06-26,26,2,"A",81,"A 81",200,1,"D",8883,5,1140,1,2,0
"10042","Ketchikan",2006-06-26,26,2,"A",81,"A 81",200,1,"D",8883,6,730,4,1,0
"10043","Ketchikan",2006-06-26,26,2,"A",81,"A 81",200,1,"D",8883,7,870,4,1,0
"10044","Ketchikan",2006-06-26,26,2,"A",81,"A 81",200,1,"D",8883,8,1030,4,1,0
"10045","Ketchikan",2006-06-26,26,2,"A",81,"A 81",200,1,"D",8883,9,860,4,1,0
"10046","Ketchikan",2006-06-26,26,2,"A",81,"A 81",200,1,"D",8883,10,720,4,1,0
"10047","Ketchikan",2006-06-26,26,2,"A",81,"A 81",200,1,"D",8883,11,680,4,1,0
"10048","Ketchikan",2006-06-26,26,2,"A",81,"A 81",200,1,"D",8883,12,670,4,1,0
"10049","Ketchikan",2006-06-26,26,2,"A",81,"A 81",200,1,"D",8883,13,750,4,1,0
"10050","Ketchikan",2006-06-27,26,2,"A",81,"A 81",200,5,"D",9854,1,850,12,1,0
"10051","Ketchikan",2006-06-27,26,2,"A",81,"A 81",200,5,"D",9854,2,900,12,1,0
"10052","Ketchikan",2006-06-27,26,2,"A",81,"A 81",200,1,"D",9290,1,680,5,1,0
"10053","Ketchikan",2006-06-27,26,2,"A",81,"A 81",200,1,"D",9290,2,670,24,1,0
"10054","Ketchikan",2006-06-27,26,2,"A",81,"A 81",200,1,"D",9290,3,1030,24,1,0
"10055","Ketchikan",2006-06-27,26,2,"A",81,"A 81",200,1,"D",9290,4,1020,24,1,0
"10056","Ketchikan",2006-06-27,26,2,"A",81,"A 81",200,1,"D",9290,5,850,24,1,0
"10057","Ketchikan",2006-06-27,26,2,"A",81,"A 81",200,1,"D",9290,6,930,24,1,0
"10058","Ketchikan",2006-06-27,26,2,"A",81,"A 81",200,1,"D",9290,7,770,24,1,0
"10059","Ketchikan",2006-06-28,26,2,"A",81,"A 81",200,3,"A",9985,1,625,4,1,0
"10060","Ketchikan",2006-06-28,26,2,"A",81,"A 81",200,3,"A",9985,2,630,5,1,0
"10061","Ketchikan",2006-06-29,26,2,"A",81,"A 81",200,2,"C",9711,1,880,26,1,1
"10062","Ketchikan",2006-06-29,26,2,"A",81,"A 81",200,2,"C",9711,2,930,26,1,0
"10063","Ketchikan",2006-06-29,26,2,"A",81,"A 81",200,2,"C",9711,3,1080,26,1,0
"10064","Ketchikan",2006-06-29,26,2,"A",81,"A 81",200,2,"C",9711,4,920,26,1,0
"10065","Ketchikan",2006-06-29,26,2,"A",81,"A 81",200,2,"C",9711,5,630,25,1,1
"10066","Ketchikan",2006-06-29,26,2,"A",81,"A 81",200,3,"C",11282,1,540,3,2,0
"10067","Ketchikan",2006-06-29,26,2,"A",81,"A 81",200,3,"C",11282,2,745,5,1,0
"10068","Ketchikan",2006-06-29,26,2,"A",81,"A 81",200,3,"C",11282,3,695,5,1,0
"10069","Ketchikan",2006-06-29,26,2,"A",81,"A 81",200,3,"C",11282,4,650,4,2,0
"10070","Ketchikan",2006-06-29,26,2,"A",81,"A 81",200,3,"C",11282,5,860,4,2,0
"10071","Ketchikan",2006-06-29,26,2,"A",81,"A 81",200,3,"C",11282,6,635,4,2,0
"10072","Ketchikan",2006-06-29,26,2,"A",81,"A 81",200,3,"C",11282,7,725,4,2,0
"10073","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,5,"D",9855,1,785,12,1,0
"10074","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,5,"D",9855,2,720,12,1,0
"10075","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,5,"D",9855,3,950,8,1,0
"10076","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,5,"D",9855,4,895,8,1,0
"10077","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,5,"D",9855,5,1000,8,1,0
"10078","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,5,"D",9861,1,670,12,2,1
"10079","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,5,"D",9861,2,720,12,1,0
"10080","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,5,"D",9861,3,705,12,1,0
"10081","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,5,"D",9861,4,630,12,1,0
"10082","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,5,"D",9861,5,635,12,1,0
"10083","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,5,"D",9861,6,715,12,1,0
"10084","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,5,"D",9861,7,645,12,1,0
"10085","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,5,"D",9861,8,795,12,1,0
"10086","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,5,"D",9861,9,700,12,1,0
"10087","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,3,"C",11283,1,785,25,1,0
"10088","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,2,"C",9657,1,1170,12,2,0
"10089","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,2,"C",9657,2,930,12,2,0
"10090","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,2,"C",9657,3,730,12,2,0
"10091","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,2,"C",9657,4,730,12,2,0
"10092","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,2,"C",9657,5,880,12,2,0
"10093","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,2,"C",9657,6,770,12,2,0
"10094","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,2,"C",9657,7,750,12,2,0
"10095","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,2,"C",9657,8,1015,12,2,0
"10096","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,2,"C",9657,9,760,12,2,0
"10097","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,2,"C",9657,10,730,12,2,0
"10098","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,2,"C",9657,11,735,12,2,0
"10099","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,2,"C",9657,12,810,12,2,0
"10100","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,1,"D",9285,1,660,3,2,0
"10101","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,1,"D",9285,2,710,23,2,0
"10102","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,1,"D",9285,3,670,23,2,0
"10103","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,1,"D",9285,4,650,23,2,0
"10104","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,1,"D",9285,5,820,23,2,0
"10105","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,1,"D",9285,6,830,23,2,0
"10106","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,1,"D",9285,7,760,1,1,0
"10107","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,1,"D",9285,8,810,1,1,0
"10108","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,1,"D",9285,9,740,1,1,0
"10109","Ketchikan",2006-06-30,26,2,"A",81,"A 81",200,1,"D",9285,10,640,1,1,0
"10110","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9990,1,755,24,2,0
"10111","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9990,2,790,24,2,0
"10112","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9990,3,750,24,2,0
"10113","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9990,4,745,24,2,0
"10114","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9986,1,1470,1,2,0
"10115","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9986,2,815,26,2,0
"10116","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9986,3,670,26,2,0
"10117","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9986,4,720,26,2,0
"10118","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9986,5,835,26,2,0
"10119","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9986,6,745,26,2,0
"10120","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9986,7,875,26,2,0
"10121","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9986,8,1170,26,2,0
"10122","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9986,9,720,26,2,0
"10123","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9986,10,780,26,2,0
"10124","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9986,11,965,25,2,0
"10125","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9986,12,735,25,2,0
"10126","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9986,13,820,25,2,0
"10127","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9986,14,810,25,2,0
"10128","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9986,15,720,25,2,0
"10129","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9986,16,765,25,2,0
"10130","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9986,17,740,25,2,0
"10131","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9986,18,745,24,2,0
"10132","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9986,19,750,24,2,0
"10133","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,3,"A",9986,20,715,24,2,0
"10134","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,2,"A",9698,1,830,4,1,0
"10135","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,2,"A",9698,2,680,4,1,0
"10136","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,2,"A",9698,3,620,4,1,0
"10137","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,2,"A",9698,4,645,4,1,0
"10138","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,1,"D",9294,1,930,5,1,0
"10139","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,1,"D",9294,2,910,5,1,0
"10140","Ketchikan",2006-07-01,27,1,"A",81,"A 81",200,1,"D",9294,3,830,5,1,0
