"","Index","Area_name","Year","DATE","WK","WD","Site","snum","AREA","SPECIES","ID","day_type","LITHCODE","LINE","LENGTH","CATAREA","CHAR_NON","CAS"
"12337",12338,"Ketchikan",2007,2007-07-17,29,2,"A",81,"A 81",200,3,"A",6259,19,730,27,1,0
"12338",12339,"Ketchikan",2007,2007-07-17,29,2,"A",81,"A 81",200,3,"A",6259,20,800,27,1,0
"12339",12340,"Ketchikan",2007,2007-07-17,29,2,"A",81,"A 81",200,3,"A",7209,1,1200,28,2,0
"12340",12341,"Ketchikan",2007,2007-07-17,29,2,"A",81,"A 81",200,3,"A",7209,2,950,28,2,0
"12341",12342,"Ketchikan",2007,2007-07-17,29,2,"A",81,"A 81",200,3,"A",7209,3,1040,28,2,0
"12342",12343,"Ketchikan",2007,2007-07-17,29,2,"A",81,"A 81",200,3,"A",7209,4,1090,28,2,0
"12343",12344,"Ketchikan",2007,2007-07-17,29,2,"A",81,"A 81",200,3,"A",7209,5,670,5,1,0
"12344",12345,"Ketchikan",2007,2007-07-17,29,2,"A",81,"A 81",200,3,"A",7209,6,720,5,1,0
"12345",12346,"Ketchikan",2007,2007-07-17,29,2,"A",81,"A 81",200,3,"A",7209,7,740,5,1,0
"12346",12347,"Ketchikan",2007,2007-07-17,29,2,"A",81,"A 81",200,3,"A",7209,8,650,5,1,0
"12347",12348,"Ketchikan",2007,2007-07-17,29,2,"A",81,"A 81",200,3,"A",7209,9,700,5,1,0
"12348",12349,"Ketchikan",2007,2007-07-17,29,2,"A",81,"A 81",200,3,"A",7209,10,790,5,1,0
"12349",12350,"Ketchikan",2007,2007-07-18,29,2,"A",81,"A 81",200,1,"D",7155,1,1110,3,1,0
"12350",12351,"Ketchikan",2007,2007-07-20,29,2,"A",81,"A 81",200,1,"D",494,1,1680,5,1,0
"12351",12352,"Ketchikan",2007,2007-07-20,29,2,"A",81,"A 81",200,1,"D",494,2,700,5,1,0
"12352",12353,"Ketchikan",2007,2007-07-20,29,2,"A",81,"A 81",200,1,"D",494,3,690,5,1,0
"12353",12354,"Ketchikan",2007,2007-07-20,29,2,"A",81,"A 81",200,1,"D",494,4,740,5,1,0
"12354",12355,"Ketchikan",2007,2007-07-20,29,2,"A",81,"A 81",200,1,"D",494,5,760,5,1,0
"12355",12356,"Ketchikan",2007,2007-07-20,29,2,"A",81,"A 81",200,1,"D",494,6,820,5,1,0
"12356",12357,"Ketchikan",2007,2007-07-20,29,2,"A",81,"A 81",200,1,"D",494,7,670,5,1,0
"12357",12358,"Ketchikan",2007,2007-07-20,29,2,"A",81,"A 81",200,4,"A",7476,1,645,1,1,0
"12358",12359,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,2,"C",7088,1,760,7,1,0
"12359",12360,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,2,"C",7088,2,780,7,1,1
"12360",12361,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,2,"C",7088,3,920,7,1,0
"12361",12362,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,2,"C",7088,4,895,24,1,0
"12362",12363,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,2,"C",7088,5,1610,26,1,0
"12363",12364,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,2,"C",7088,6,1250,26,1,0
"12364",12365,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,2,"C",7088,7,900,26,1,0
"12365",12366,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,2,"C",7088,8,930,26,1,0
"12366",12367,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,2,"C",7088,9,690,26,1,0
"12367",12368,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,4,"C",7471,1,725,12,1,0
"12368",12369,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,4,"C",7471,2,710,12,1,0
"12369",12370,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,4,"C",7471,3,735,12,1,0
"12370",12371,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,4,"C",7471,4,800,12,1,0
"12371",12372,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,4,"C",7471,5,830,12,1,0
"12372",12373,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,4,"C",7471,6,1055,12,1,0
"12373",12374,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,4,"C",7471,7,955,12,1,0
"12374",12375,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,4,"C",7471,8,1010,12,1,0
"12375",12376,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,4,"C",7471,9,1360,25,1,0
"12376",12377,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,3,"C",7230,1,1250,3,1,0
"12377",12378,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,3,"C",7230,2,690,3,1,0
"12378",12379,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,3,"C",7230,3,960,1,1,0
"12379",12380,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,3,"C",7230,4,730,1,1,0
"12380",12381,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,3,"C",7230,5,740,1,1,0
"12381",12382,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,3,"C",7230,6,650,1,1,0
"12382",12383,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,3,"C",7230,7,760,1,1,0
"12383",12384,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,3,"C",7230,8,720,1,1,0
"12384",12385,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,3,"C",7230,9,910,5,1,0
"12385",12386,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,3,"C",7230,10,1090,5,1,0
"12386",12387,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,3,"C",7230,11,730,5,1,0
"12387",12388,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,3,"C",7230,12,780,5,1,0
"12388",12389,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,3,"C",7230,13,830,5,1,0
"12389",12390,"Ketchikan",2007,2007-07-21,30,1,"A",81,"A 81",200,3,"C",7230,14,760,5,1,0
"12390",12391,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",412,1,1030,23,2,0
"12391",12392,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",412,2,790,23,2,0
"12392",12393,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",412,3,760,23,2,0
"12393",12394,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",412,4,820,23,2,0
"12394",12395,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",412,5,780,23,2,0
"12395",12396,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",412,6,770,23,2,0
"12396",12397,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",412,7,810,23,2,0
"12397",12398,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",412,8,820,23,2,0
"12398",12399,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",412,9,800,23,2,0
"12399",12400,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",412,10,710,23,2,0
"12400",12401,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",412,11,820,23,2,0
"12401",12402,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",412,12,810,23,2,0
"12402",12403,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",412,13,880,5,2,0
"12403",12404,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",412,14,940,5,2,0
"12404",12405,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",412,15,1010,5,2,0
"12405",12406,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",412,16,690,5,2,0
"12406",12407,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",412,17,720,5,2,0
"12407",12408,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",412,18,890,5,2,0
"12408",12409,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",412,19,960,5,2,0
"12409",12410,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",412,20,980,5,2,0
"12410",12411,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",413,1,1270,23,2,0
"12411",12412,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",413,2,1380,23,2,0
"12412",12413,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",413,3,1010,23,2,0
"12413",12414,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",413,4,1020,23,2,0
"12414",12415,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",413,5,980,23,2,0
"12415",12416,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",413,6,990,23,2,0
"12416",12417,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",413,7,1040,23,2,0
"12417",12418,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",413,8,790,23,2,0
"12418",12419,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",413,9,820,23,2,0
"12419",12420,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",413,10,850,23,2,0
"12420",12421,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",413,11,770,23,2,0
"12421",12422,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",413,12,760,23,2,0
"12422",12423,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",413,13,940,23,2,0
"12423",12424,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",413,14,1010,23,2,0
"12424",12425,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",413,15,870,23,2,0
"12425",12426,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",413,16,920,23,2,0
"12426",12427,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",413,17,1010,23,2,0
"12427",12428,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",413,18,740,23,2,0
"12428",12429,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",413,19,780,23,2,0
"12429",12430,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",413,20,690,23,2,0
"12430",12431,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",411,1,1270,5,2,0
"12431",12432,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",411,2,780,5,2,0
"12432",12433,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",411,3,760,5,2,0
"12433",12434,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",411,4,770,5,2,0
"12434",12435,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",411,5,980,1,1,0
"12435",12436,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,1,"D",411,6,740,1,1,0
"12436",12437,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,3,"A",6269,1,590,5,1,0
"12437",12438,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,3,"A",6269,2,740,5,1,0
"12438",12439,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,3,"A",6269,3,650,5,1,0
"12439",12440,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,3,"A",6269,4,620,5,1,0
"12440",12441,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,3,"A",6269,5,750,5,1,0
"12441",12442,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,3,"A",6269,6,690,5,1,0
"12442",12443,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,3,"A",6269,7,1320,28,1,0
"12443",12444,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,5,"D",1530,1,770,24,2,0
"12444",12445,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,5,"D",1530,2,780,24,2,0
"12445",12446,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,5,"D",1530,3,590,24,2,0
"12446",12447,"Ketchikan",2007,2007-07-22,30,1,"A",81,"A 81",200,5,"D",1530,4,650,24,2,0
"12447",12448,"Ketchikan",2007,2007-07-24,30,2,"A",81,"A 81",200,1,"D",7143,1,890,1,2,0
"12448",12449,"Ketchikan",2007,2007-07-24,30,2,"A",81,"A 81",200,1,"D",7143,2,860,1,2,0
"12449",12450,"Ketchikan",2007,2007-07-24,30,2,"A",81,"A 81",200,1,"D",7143,3,790,5,1,0
"12450",12451,"Ketchikan",2007,2007-07-24,30,2,"A",81,"A 81",200,1,"D",7143,4,940,5,1,0
"12451",12452,"Ketchikan",2007,2007-07-24,30,2,"A",81,"A 81",200,1,"D",7143,5,890,5,1,0
"12452",12453,"Ketchikan",2007,2007-07-24,30,2,"A",81,"A 81",200,1,"D",7143,6,970,5,1,0
"12453",12454,"Ketchikan",2007,2007-07-25,30,2,"A",81,"A 81",200,2,"C",150,1,700,1,2,0
"12454",12455,"Ketchikan",2007,2007-07-25,30,2,"A",81,"A 81",200,2,"C",150,2,760,1,2,0
"12455",12456,"Ketchikan",2007,2007-07-25,30,2,"A",81,"A 81",200,2,"C",150,3,800,1,2,0
"12456",12457,"Ketchikan",2007,2007-07-25,30,2,"A",81,"A 81",200,2,"C",150,4,1395,4,2,0
"12457",12458,"Ketchikan",2007,2007-07-25,30,2,"A",81,"A 81",200,2,"C",150,5,1355,4,2,0
"12458",12459,"Ketchikan",2007,2007-07-25,30,2,"A",81,"A 81",200,3,"C",7228,1,590,1,1,0
"12459",12460,"Ketchikan",2007,2007-07-25,30,2,"A",81,"A 81",200,3,"C",7228,2,640,1,1,0
"12460",12461,"Ketchikan",2007,2007-07-25,30,2,"A",81,"A 81",200,3,"C",7228,3,1240,4,1,0
"12461",12462,"Ketchikan",2007,2007-07-25,30,2,"A",81,"A 81",200,3,"C",7228,4,1000,4,1,0
"12462",12463,"Ketchikan",2007,2007-07-25,30,2,"A",81,"A 81",200,4,"C",7254,1,805,12,1,0
"12463",12464,"Ketchikan",2007,2007-07-26,30,2,"A",81,"A 81",200,4,"A",7470,1,1070,1,1,0
"12464",12465,"Ketchikan",2007,2007-07-26,30,2,"A",81,"A 81",200,4,"A",7470,2,775,1,1,0
"12465",12466,"Ketchikan",2007,2007-07-27,30,2,"A",81,"A 81",200,3,"C",6272,1,810,7,1,0
"12466",12467,"Ketchikan",2007,2007-07-28,31,1,"A",81,"A 81",200,1,"D",7159,1,980,5,1,0
"12467",12468,"Ketchikan",2007,2007-07-28,31,1,"A",81,"A 81",200,1,"D",7159,2,780,5,1,0
"12468",12469,"Ketchikan",2007,2007-07-28,31,1,"A",81,"A 81",200,1,"D",7159,3,670,5,1,0
"12469",12470,"Ketchikan",2007,2007-07-28,31,1,"A",81,"A 81",200,1,"D",7159,4,870,5,1,0
"12470",12471,"Ketchikan",2007,2007-07-28,31,1,"A",81,"A 81",200,2,"C",147,1,925,4,1,0
"12471",12472,"Ketchikan",2007,2007-07-28,31,1,"A",81,"A 81",200,3,"C",6274,1,1410,6,1,0
"12472",12473,"Ketchikan",2007,2007-07-28,31,1,"A",81,"A 81",200,3,"C",6274,2,1420,6,1,0
"12473",12474,"Ketchikan",2007,2007-07-28,31,1,"A",81,"A 81",200,3,"C",6274,3,2040,2,1,0
"12474",12475,"Ketchikan",2007,2007-07-28,31,1,"A",81,"A 81",200,3,"C",6274,4,1820,2,1,0
"12475",12476,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,1,"D",492,1,980,1,1,0
"12476",12477,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,1,"D",492,2,720,1,1,0
"12477",12478,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,1,"D",492,3,680,1,1,0
"12478",12479,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,1,"D",492,4,1140,1,1,0
"12479",12480,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,2,"A",146,1,1108,7,1,0
"12480",12481,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,2,"A",146,2,714,7,1,0
"12481",12482,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,2,"A",146,3,624,7,1,0
"12482",12483,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,4,"A",7469,1,1205,26,1,0
"12483",12484,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,4,"A",7469,2,1420,26,1,0
"12484",12485,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,4,"A",7469,3,1315,26,1,0
"12485",12486,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,4,"A",7469,4,1195,26,1,0
"12486",12487,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,4,"A",7469,5,795,26,1,0
"12487",12488,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,4,"A",7469,6,1200,26,1,0
"12488",12489,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,4,"A",7469,7,860,26,1,0
"12489",12490,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,4,"A",7469,8,710,26,1,0
"12490",12491,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,4,"A",7469,9,970,26,1,0
"12491",12492,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,4,"A",7469,10,1400,26,1,0
"12492",12493,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,4,"A",7469,11,1250,26,1,0
"12493",12494,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,4,"A",7469,12,920,26,1,0
"12494",12495,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,4,"A",7469,13,1855,26,1,0
"12495",12496,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,4,"A",7469,14,1405,26,1,0
"12496",12497,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,4,"A",7469,15,1510,26,1,0
"12497",12498,"Ketchikan",2007,2007-07-29,31,1,"A",81,"A 81",200,4,"A",7469,16,610,1,1,0
"12498",12499,"Ketchikan",2007,2007-07-30,31,2,"A",81,"A 81",200,2,"C",144,1,892,8,1,0
"12499",12500,"Ketchikan",2007,2007-07-30,31,2,"A",81,"A 81",200,2,"C",144,2,824,8,1,1
"12500",12501,"Ketchikan",2007,2007-07-31,31,2,"A",81,"A 81",200,2,"A",7284,1,655,5,1,1
"12501",12502,"Ketchikan",2007,2007-07-31,31,2,"A",81,"A 81",200,2,"A",7284,2,735,5,1,0
"12502",12503,"Ketchikan",2007,2007-07-31,31,2,"A",81,"A 81",200,3,"A",6279,1,730,24,1,0
"12503",12504,"Ketchikan",2007,2007-07-31,31,2,"A",81,"A 81",200,3,"A",6279,2,840,24,1,0
"12504",12505,"Ketchikan",2007,2007-07-31,31,2,"A",81,"A 81",200,3,"A",6279,3,830,24,1,0
"12505",12506,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,5,"D",1531,1,930,26,1,0
"12506",12507,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,5,"D",1531,2,800,26,1,0
"12507",12508,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,5,"D",1531,3,940,26,1,0
"12508",12509,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,5,"D",1531,4,1150,26,1,0
"12509",12510,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,5,"D",1531,5,1350,26,1,0
"12510",12511,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,5,"D",1531,6,1350,26,1,0
"12511",12512,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,5,"D",1531,7,890,26,1,0
"12512",12513,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,5,"D",1531,8,1450,26,1,0
"12513",12514,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,1,"D",7160,1,1210,4,1,0
"12514",12515,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,1,"D",7160,2,1180,4,1,0
"12515",12516,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,1,"D",7160,3,1200,4,1,0
"12516",12517,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,1,"D",7160,4,1170,4,1,0
"12517",12518,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,1,"D",7160,5,1010,4,1,0
"12518",12519,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,1,"D",7160,6,1180,4,1,0
"12519",12520,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,1,"D",7160,7,1220,4,1,0
"12520",12521,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,1,"D",7160,8,960,4,1,0
"12521",12522,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,1,"D",7160,9,840,5,1,0
"12522",12523,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,1,"D",7160,10,780,5,1,0
"12523",12524,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,1,"D",7160,11,910,5,1,0
"12524",12525,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,1,"D",7160,12,1020,5,1,0
"12525",12526,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,1,"D",7160,13,940,5,1,0
"12526",12527,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,1,"D",7160,14,960,4,1,0
"12527",12528,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,1,"D",7160,15,890,4,1,0
"12528",12529,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,1,"D",7160,16,810,4,1,0
"12529",12530,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,1,"D",7160,17,910,4,1,0
"12530",12531,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,5,"D",1532,1,1300,7,1,0
"12531",12532,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,5,"D",1532,2,870,7,1,0
"12532",12533,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,5,"D",1532,3,760,7,1,0
"12533",12534,"Ketchikan",2007,2007-08-02,31,2,"A",81,"A 81",200,5,"D",1532,4,1370,7,1,0
"12534",12535,"Ketchikan",2007,2007-08-03,31,2,"A",81,"A 81",200,3,"C",6282,1,874,1,1,0
"12535",12536,"Ketchikan",2007,2007-08-03,31,2,"A",81,"A 81",200,3,"C",6282,2,720,6,1,0
"12536",12537,"Ketchikan",2007,2007-08-03,31,2,"A",81,"A 81",200,3,"C",6282,3,760,6,1,1
"12537",12538,"Ketchikan",2007,2007-08-04,32,1,"A",81,"A 81",200,2,"A",7282,1,930,8,1,0
"12538",12539,"Ketchikan",2007,2007-08-04,32,1,"A",81,"A 81",200,2,"A",7282,2,775,8,1,0
"12539",12540,"Ketchikan",2007,2007-08-04,32,1,"A",81,"A 81",200,2,"A",7282,3,745,8,1,0
"12540",12541,"Ketchikan",2007,2007-08-04,32,1,"A",81,"A 81",200,2,"A",7282,4,640,8,1,0
"12541",12542,"Ketchikan",2007,2007-08-04,32,1,"A",81,"A 81",200,2,"A",7282,5,650,8,1,0
"12542",12543,"Ketchikan",2007,2007-08-04,32,1,"A",81,"A 81",200,2,"A",7282,6,590,8,1,0
"12543",12544,"Ketchikan",2007,2007-08-04,32,1,"A",81,"A 81",200,2,"A",7282,7,625,8,1,0
"12544",12545,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,1,"D",468,1,890,11,1,0
"12545",12546,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,1,"D",468,2,820,11,1,0
"12546",12547,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,1,"D",468,3,860,12,1,0
"12547",12548,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,1,"D",468,4,920,12,1,0
"12548",12549,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,1,"D",468,5,860,12,1,0
"12549",12550,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,1,"D",468,6,840,12,1,0
"12550",12551,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,3,"C",6286,1,1390,21,1,0
"12551",12552,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,3,"C",6286,2,1480,21,1,0
"12552",12553,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,3,"C",6286,3,790,21,1,0
"12553",12554,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,3,"C",6286,4,990,21,1,0
"12554",12555,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,3,"C",6286,5,1220,21,1,0
"12555",12556,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,3,"C",6286,6,1000,21,1,0
"12556",12557,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,3,"C",6286,7,740,1,1,0
"12557",12558,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,3,"C",6286,8,750,1,1,0
"12558",12559,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,3,"C",6286,9,760,1,1,0
"12559",12560,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,5,"D",1574,1,990,26,2,1
"12560",12561,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,5,"D",1574,2,1030,26,2,0
"12561",12562,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,5,"D",1574,3,980,26,2,0
"12562",12563,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,5,"D",1574,4,890,26,2,0
"12563",12564,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,5,"D",1574,5,780,26,2,0
"12564",12565,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,5,"D",1574,6,790,26,2,0
"12565",12566,"Ketchikan",2007,2007-08-05,32,1,"A",81,"A 81",200,5,"D",1574,7,1840,26,2,0
"12566",12567,"Ketchikan",2007,2007-08-06,32,2,"A",81,"A 81",200,1,"D",474,1,1010,4,2,0
"12567",12568,"Ketchikan",2007,2007-08-06,32,2,"A",81,"A 81",200,1,"D",474,2,980,4,2,0
"12568",12569,"Ketchikan",2007,2007-08-06,32,2,"A",81,"A 81",200,1,"D",474,3,1120,4,2,0
"12569",12570,"Ketchikan",2007,2007-08-06,32,2,"A",81,"A 81",200,1,"D",474,4,1040,4,2,0
"12570",12571,"Ketchikan",2007,2007-08-06,32,2,"A",81,"A 81",200,1,"D",474,5,890,4,2,0
"12571",12572,"Ketchikan",2007,2007-08-06,32,2,"A",81,"A 81",200,1,"D",474,6,760,4,2,0
"12572",12573,"Ketchikan",2007,2007-08-07,32,2,"A",81,"A 81",200,1,"D",471,1,770,26,2,0
