"","Index","Area_name","Year","DATE","WK","WD","Site","snum","SPECIES","Dock","ID","day_type","LITHCODE","LINE","LENGTH","CATAREA","CHAR_NON"
"11796",11796,"Craig",2008,2008-08-30,36,1,"B",760,200,NA,9,"A",103590,2,720,51,2
"11797",11797,"Craig",2008,2008-08-30,36,1,"B",760,200,NA,9,"A",103590,3,845,51,2
"11798",11798,"Craig",2008,2008-08-30,36,1,"B",760,200,NA,9,"A",103590,4,825,51,2
"11799",11799,"Craig",2008,2008-08-30,36,1,"B",760,200,NA,9,"A",103590,5,605,3,2
"11800",11800,"Craig",2008,2008-08-30,36,1,"B",760,200,NA,9,"A",103590,6,620,3,2
"11801",11801,"Craig",2008,2008-08-30,36,1,"B",760,200,NA,9,"A",103590,7,645,3,2
"11802",11802,"Craig",2008,2008-08-30,36,1,"B",760,200,NA,9,"A",103590,8,775,3,2
"11803",11803,"Craig",2008,2008-08-30,36,1,"B",760,200,NA,9,"A",103590,9,630,51,2
"11804",11804,"Craig",2008,2008-08-30,36,1,"B",760,200,NA,9,"A",103590,10,750,51,2
"11805",11805,"Craig",2008,2008-08-30,36,1,"B",760,200,NA,9,"A",103590,11,670,51,2
"11806",11806,"Craig",2008,2008-08-30,36,1,"B",760,200,NA,9,"A",103590,12,640,51,2
"11807",11807,"Craig",2008,2008-08-30,36,1,"B",760,200,NA,9,"A",103590,13,640,51,2
"11808",11808,"Craig",2008,2008-08-30,36,1,"B",760,200,NA,9,"A",103590,14,610,51,2
"11809",11809,"Craig",2008,2008-08-30,36,1,"B",760,200,NA,9,"A",103590,15,630,51,2
"11810",11810,"Craig",2008,2008-08-30,36,1,"B",760,200,NA,9,"A",103590,16,600,51,2
"11811",11811,"Craig",2008,2008-08-30,36,1,"B",760,200,NA,9,"A",103590,17,605,51,2
"11812",11812,"Craig",2008,2008-08-30,36,1,"B",760,200,NA,9,"A",103590,18,630,51,2
"11813",11813,"Craig",2008,2008-08-30,36,1,"B",760,200,NA,9,"A",103590,19,610,51,2
"11814",11814,"Craig",2008,2008-08-30,36,1,"B",760,200,NA,9,"A",103590,20,1145,51,2
"11815",11815,"Craig",2008,2008-08-31,36,1,"B",760,200,NA,9,"C",103587,1,640,2,1
"11816",11816,"Craig",2008,2008-08-31,36,1,"B",760,200,NA,9,"C",103587,2,1240,3,1
"11817",11817,"Craig",2008,2008-08-31,36,1,"B",760,200,NA,9,"C",103587,3,700,1,1
"11818",11818,"Craig",2008,2008-08-31,36,1,"B",760,200,NA,9,"C",103587,4,1280,1,1
"11819",11819,"Craig",2008,2008-08-31,36,1,"B",760,200,NA,9,"C",103587,5,670,51,2
"11820",11820,"Craig",2008,2008-08-31,36,1,"B",760,200,NA,9,"C",103587,6,720,51,2
"11821",11821,"Craig",2008,2008-08-31,36,1,"B",760,200,NA,9,"C",103587,7,680,51,2
"11822",11822,"Craig",2008,2008-08-31,36,1,"B",760,200,NA,9,"C",103587,8,620,51,2
"11823",11823,"Craig",2008,2008-08-31,36,1,"B",760,200,NA,9,"C",103587,9,640,51,2
"11824",11824,"Craig",2008,2008-08-31,36,1,"B",760,200,NA,9,"C",103587,10,660,51,2
"11825",11825,"Craig",2008,2008-08-31,36,1,"B",760,200,NA,9,"C",103587,11,600,51,2
"11826",11826,"Craig",2008,2008-08-31,36,1,"B",760,200,NA,9,"C",103587,12,675,51,2
"11827",11827,"Craig",2008,2008-08-31,36,1,"B",760,200,NA,9,"C",103587,13,670,51,2
"11828",11828,"Craig",2008,2008-08-31,36,1,"B",760,200,NA,9,"C",103587,14,600,51,2
"11829",11829,"Craig",2008,2008-08-31,36,1,"B",760,200,NA,9,"C",103587,15,685,51,2
"11830",11830,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103572,1,715,3,1
"11831",11831,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103572,2,745,3,1
"11832",11832,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103572,3,580,3,1
"11833",11833,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103572,4,630,3,1
"11834",11834,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103572,5,610,3,1
"11835",11835,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103572,6,590,3,1
"11836",11836,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103572,7,640,3,1
"11837",11837,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103572,8,600,3,1
"11838",11838,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103572,9,815,3,1
"11839",11839,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103572,10,580,3,1
"11840",11840,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103572,11,640,3,1
"11841",11841,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103572,12,730,3,1
"11842",11842,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103572,13,610,3,1
"11843",11843,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103572,14,590,3,1
"11844",11844,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103572,15,1540,2,1
"11845",11845,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103572,16,1160,2,1
"11846",11846,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103572,17,660,2,1
"11847",11847,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103572,18,775,2,1
"11848",11848,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103572,19,820,2,1
"11849",11849,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103572,20,630,2,1
"11850",11850,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103571,1,845,2,1
"11851",11851,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103571,2,920,2,1
"11852",11852,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103571,3,900,2,1
"11853",11853,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103571,4,790,2,1
"11854",11854,"Craig",2008,2008-09-05,36,2,"B",760,200,NA,9,"A",103571,5,855,2,1
"11855",11855,"Craig",2008,2008-09-06,37,1,"B",760,200,NA,9,"C",103569,1,780,4,1
"11856",11856,"Craig",2008,2008-09-06,37,1,"B",760,200,NA,9,"C",103569,2,640,2,1
"11857",11857,"Craig",2008,2008-09-13,38,1,"B",760,200,NA,9,"C",103565,1,825,2,1
"11858",11858,"Craig",2008,2008-09-13,38,1,"B",760,200,NA,9,"C",103565,2,740,2,1
"11859",11859,"Craig",2008,2008-09-13,38,1,"B",760,200,NA,9,"C",103565,3,630,2,1
"11860",11860,"Craig",2008,2008-09-13,38,1,"B",760,200,NA,9,"C",103565,4,790,2,1
"11861",11861,"Wrangell",2008,2008-05-18,21,1,"C",81,200,4,8,"C",2000,1,740,122,1
"11862",11862,"Wrangell",2008,2008-05-25,21,2,"C",81,200,4,8,"C",48,1,1003,122,1
"11863",11863,"Wrangell",2008,2008-05-25,21,2,"C",81,200,4,8,"C",48,2,1120,15,1
"11864",11864,"Wrangell",2008,2008-05-27,22,2,"C",81,200,4,8,"A",2268,1,970,21,2
"11865",11865,"Wrangell",2008,2008-05-28,22,2,"C",81,200,2,8,"A",2273,1,910,14,1
"11866",11866,"Wrangell",2008,2008-06-01,23,1,"C",81,200,2,8,"A",2276,1,950,131,1
"11867",11867,"Wrangell",2008,2008-06-03,23,2,"C",81,200,4,8,"A",2269,1,900,132,2
"11868",11868,"Wrangell",2008,2008-06-03,23,2,"C",81,200,4,8,"A",2269,2,1440,132,2
"11869",11869,"Wrangell",2008,2008-06-06,23,2,"C",81,200,2,8,"C",8575,1,1030,132,2
"11870",11870,"Wrangell",2008,2008-06-06,23,2,"C",81,200,2,8,"C",8575,2,890,132,2
"11871",11871,"Wrangell",2008,2008-06-06,23,2,"C",81,200,2,8,"C",8575,3,690,132,2
"11872",11872,"Wrangell",2008,2008-06-07,24,1,"C",81,200,2,8,"A",8577,1,740,132,1
"11873",11873,"Wrangell",2008,2008-06-08,24,1,"C",81,200,2,8,"C",2412,1,840,14,1
"11874",11874,"Wrangell",2008,2008-06-14,25,1,"C",81,200,2,8,"C",2405,1,620,131,1
"11875",11875,"Wrangell",2008,2008-06-14,25,1,"C",81,200,2,8,"C",2405,2,710,131,1
"11876",11876,"Wrangell",2008,2008-06-29,27,1,"C",81,200,2,8,"C",2409,1,900,131,1
"11877",11877,"Wrangell",2008,2008-06-29,27,1,"C",81,200,2,8,"C",2409,2,910,131,1
"11878",11878,"Wrangell",2008,2008-06-29,27,1,"C",81,200,2,8,"C",2409,3,900,131,1
"11879",11879,"Wrangell",2008,2008-06-29,27,1,"C",81,200,2,8,"C",2409,4,870,131,1
"11880",11880,"Wrangell",2008,2008-06-29,27,1,"C",81,200,2,8,"C",2409,5,880,131,1
"11881",11881,"Wrangell",2008,2008-06-29,27,1,"C",81,200,2,8,"C",2409,6,920,131,1
"11882",11882,"Wrangell",2008,2008-06-29,27,1,"C",81,200,2,8,"C",2409,7,770,15,1
"11883",11883,"Wrangell",2008,2008-06-29,27,1,"C",81,200,2,8,"C",2409,8,1155,22,1
"11884",11884,"Wrangell",2008,2008-06-29,27,1,"C",81,200,2,8,"C",2409,9,1102,22,1
"11885",11885,"Wrangell",2008,2008-06-29,27,1,"C",81,200,2,8,"C",2409,10,1118,22,1
"11886",11886,"Wrangell",2008,2008-06-30,27,2,"C",81,200,4,8,"A",2400,1,740,21,1
"11887",11887,"Wrangell",2008,2008-07-05,28,1,"C",81,200,2,8,"C",8574,1,1117,15,1
"11888",11888,"Wrangell",2008,2008-07-05,28,1,"C",81,200,2,8,"C",8574,2,760,15,1
"11889",11889,"Wrangell",2008,2008-07-05,28,1,"C",81,200,2,8,"C",8574,3,750,15,1
"11890",11890,"Wrangell",2008,2008-07-05,28,1,"C",81,200,4,8,"C",2399,1,890,20,1
"11891",11891,"Wrangell",2008,2008-07-05,28,1,"C",81,200,4,8,"C",2399,2,1220,20,1
"11892",11892,"Wrangell",2008,2008-07-05,28,1,"C",81,200,4,8,"C",2399,3,1700,20,1
"11893",11893,"Wrangell",2008,2008-07-05,28,1,"C",81,200,4,8,"C",2399,4,1370,20,1
"11894",11894,"Wrangell",2008,2008-07-13,29,1,"C",81,200,2,8,"C",2393,1,970,131,1
"11895",11895,"Wrangell",2008,2008-07-13,29,1,"C",81,200,2,8,"C",2393,2,1030,131,1
"11896",11896,"Wrangell",2008,2008-07-13,29,1,"C",81,200,2,8,"C",2393,3,900,131,1
"11897",11897,"Wrangell",2008,2008-07-13,29,1,"C",81,200,2,8,"C",2393,4,780,131,1
"11898",11898,"Wrangell",2008,2008-07-20,30,1,"C",81,200,4,8,"C",2396,1,760,132,1
"11899",11899,"Wrangell",2008,2008-07-22,30,2,"C",81,200,2,8,"A",2385,1,800,24,1
"11900",11900,"Wrangell",2008,2008-07-22,30,2,"C",81,200,2,8,"A",2385,2,990,24,1
"11901",11901,"Wrangell",2008,2008-07-22,30,2,"C",81,200,2,8,"A",2385,3,770,24,1
"11902",11902,"Wrangell",2008,2008-07-22,30,2,"C",81,200,2,8,"A",2385,4,770,24,1
"11903",11903,"Wrangell",2008,2008-07-23,30,2,"C",81,200,2,8,"C",2389,1,910,131,1
"11904",11904,"Wrangell",2008,2008-07-23,30,2,"C",81,200,2,8,"C",2389,2,820,131,1
"11905",11905,"Wrangell",2008,2008-07-23,30,2,"C",81,200,2,8,"C",2389,3,770,131,1
"11906",11906,"Wrangell",2008,2008-07-29,31,2,"C",81,200,4,8,"C",2386,1,770,131,1
"11907",11907,"Wrangell",2008,2008-07-29,31,2,"C",81,200,4,8,"C",2386,2,790,131,1
"11908",11908,"Wrangell",2008,2008-07-29,31,2,"C",81,200,4,8,"C",2386,3,770,131,1
"11909",11909,"Wrangell",2008,2008-07-29,31,2,"C",81,200,4,8,"C",2386,4,830,131,1
"11910",11910,"Wrangell",2008,2008-07-29,31,2,"C",81,200,4,8,"C",2386,5,610,131,1
"11911",11911,"Wrangell",2008,2008-08-05,32,2,"C",81,200,2,8,"C",2384,1,830,131,1
"11912",11912,"Wrangell",2008,2008-08-09,33,1,"C",81,200,4,8,"A",2387,1,790,23,1
"11913",11913,"Wrangell",2008,2008-08-09,33,1,"C",81,200,4,8,"A",2387,2,940,23,1
"11914",11914,"Wrangell",2008,2008-08-09,33,1,"C",81,200,4,8,"A",2387,3,770,23,1
"11915",11915,"Wrangell",2008,2008-08-09,33,1,"C",81,200,4,8,"A",2387,4,750,23,1
"11916",11916,"Wrangell",2008,2008-08-10,33,1,"C",81,200,4,8,"C",2383,1,810,131,1
"11917",11917,"Wrangell",2008,2008-08-10,33,1,"C",81,200,4,8,"C",2383,2,580,131,1
"11918",11918,"Wrangell",2008,2008-08-10,33,1,"C",81,200,4,8,"C",2383,3,630,131,1
"11919",11919,"Wrangell",2008,2008-08-10,33,1,"C",81,200,4,8,"C",2383,4,510,131,1
"11920",11920,"Wrangell",2008,2008-08-17,34,1,"C",81,200,2,8,"C",2382,1,1007,124,1
"11921",11921,"Wrangell",2008,2008-08-17,34,1,"C",81,200,2,8,"C",2382,2,790,124,1
"11922",11922,"Wrangell",2008,2008-08-18,34,2,"C",81,200,4,8,"A",2371,1,810,72,1
"11923",11923,"Wrangell",2008,2008-08-18,34,2,"C",81,200,4,8,"A",2371,2,930,72,1
"11924",11924,"Wrangell",2008,2008-08-19,34,2,"C",81,200,2,8,"C",2370,1,790,124,1
"11925",11925,"Wrangell",2008,2008-08-23,35,1,"C",81,200,4,8,"C",2374,1,980,72,1
"11926",11926,"Wrangell",2008,2008-08-23,35,1,"C",81,200,4,8,"C",2374,2,670,72,1
"11927",11927,"Wrangell",2008,2008-08-23,35,1,"C",81,200,4,8,"C",2374,3,760,124,1
"11928",11928,"Wrangell",2008,2008-08-26,35,2,"C",81,200,4,8,"C",2376,1,890,124,1
"11929",11929,"Wrangell",2008,2008-08-26,35,2,"C",81,200,4,8,"C",2376,2,740,124,1
"11930",11930,"Wrangell",2008,2008-08-30,36,1,"C",81,200,4,8,"A",2375,1,940,132,1
"11931",11931,"Wrangell",2008,2008-09-01,36,2,"C",81,200,2,8,"A",2381,1,830,19,1
"11932",11932,"Wrangell",2008,2008-09-01,36,2,"C",81,200,2,8,"A",2381,2,750,19,1
"11933",11933,"Wrangell",2008,2008-09-02,36,2,"C",81,200,4,8,"A",2372,1,860,124,1
"11934",11934,"Wrangell",2008,2008-09-06,37,1,"C",81,200,2,8,"A",2377,1,910,131,1
"11935",11935,"Wrangell",2008,2008-09-06,37,1,"C",81,200,2,8,"A",2377,2,840,131,1
"11936",11936,"Wrangell",2008,2008-09-06,37,1,"C",81,200,2,8,"A",2377,3,810,131,1
"11937",11937,"Wrangell",2008,2008-09-07,37,1,"C",81,200,4,8,"A",2378,1,840,131,1
"11938",11938,"Wrangell",2008,2008-09-07,37,1,"C",81,200,4,8,"A",2378,2,780,131,1
"11939",11939,"Wrangell",2008,2008-09-07,37,1,"C",81,200,4,8,"A",2378,3,800,131,1
"11940",11940,"Wrangell",2008,2008-09-12,37,2,"C",81,200,4,8,"C",2351,1,920,132,1
"11941",11941,"Wrangell",2008,2008-09-12,37,2,"C",81,200,4,8,"C",2351,2,740,132,1
"11942",11942,"Wrangell",2008,2008-09-13,38,1,"C",81,200,4,8,"C",2352,1,790,132,1
"11943",11943,"Wrangell",2008,2008-09-13,38,1,"C",81,200,4,8,"C",2352,2,805,132,1
"11944",11944,"Petersburg",2008,2008-05-09,19,2,"C",82,200,NA,6,"C",2157,1,840,4,1
"11945",11945,"Petersburg",2008,2008-05-09,19,2,"C",82,200,NA,6,"C",2157,2,660,4,1
"11946",11946,"Petersburg",2008,2008-05-09,19,2,"C",82,200,NA,6,"C",2157,3,1240,4,1
"11947",11947,"Petersburg",2008,2008-05-10,20,1,"C",82,200,NA,6,"C",2156,1,840,4,1
"11948",11948,"Petersburg",2008,2008-05-11,20,1,"C",82,200,NA,6,"A",2155,1,715,31,1
"11949",11949,"Petersburg",2008,2008-05-15,20,2,"C",82,200,NA,6,"A",2154,1,730,4,1
"11950",11950,"Petersburg",2008,2008-05-18,21,1,"C",82,200,NA,6,"C",2143,1,815,4,1
"11951",11951,"Petersburg",2008,2008-05-19,21,2,"C",82,200,NA,6,"C",2145,1,920,26,1
"11952",11952,"Petersburg",2008,2008-05-19,21,2,"C",82,200,NA,6,"C",2145,2,720,26,1
"11953",11953,"Petersburg",2008,2008-05-19,21,2,"C",82,200,NA,6,"C",2145,3,945,26,1
"11954",11954,"Petersburg",2008,2008-05-19,21,2,"C",82,200,NA,6,"C",2145,4,1125,26,1
"11955",11955,"Petersburg",2008,2008-05-24,22,1,"C",82,200,NA,6,"C",2151,1,830,71,1
"11956",11956,"Petersburg",2008,2008-05-24,22,1,"C",82,200,NA,6,"C",2151,2,1550,18,1
"11957",11957,"Petersburg",2008,2008-05-25,22,1,"C",82,200,NA,6,"C",2153,1,920,71,1
"11958",11958,"Petersburg",2008,2008-05-25,22,1,"C",82,200,NA,6,"C",2153,2,940,71,1
"11959",11959,"Petersburg",2008,2008-05-26,22,2,"C",82,200,NA,6,"A",2150,1,990,4,1
"11960",11960,"Petersburg",2008,2008-05-26,22,2,"C",82,200,NA,6,"A",2150,2,990,71,1
"11961",11961,"Petersburg",2008,2008-05-26,22,2,"C",82,200,NA,6,"A",2150,3,1020,18,1
"11962",11962,"Petersburg",2008,2008-05-26,22,2,"C",82,200,NA,6,"A",2150,4,1290,18,1
"11963",11963,"Petersburg",2008,2008-05-26,22,2,"C",82,200,NA,6,"A",2150,5,870,18,1
"11964",11964,"Petersburg",2008,2008-05-26,22,2,"C",82,200,NA,6,"A",2150,6,1180,18,1
"11965",11965,"Petersburg",2008,2008-05-26,22,2,"C",82,200,NA,6,"A",2150,7,1390,18,1
"11966",11966,"Petersburg",2008,2008-05-26,22,2,"C",82,200,NA,6,"A",2150,8,1130,18,1
"11967",11967,"Petersburg",2008,2008-05-29,22,2,"C",82,200,NA,6,"A",2147,1,570,18,1
"11968",11968,"Petersburg",2008,2008-05-30,22,2,"C",82,200,NA,6,"C",2149,1,1110,22,1
"11969",11969,"Petersburg",2008,2008-05-30,22,2,"C",82,200,NA,6,"C",2149,2,1430,32,1
"11970",11970,"Petersburg",2008,2008-05-30,22,2,"C",82,200,NA,6,"C",2149,3,1125,32,1
"11971",11971,"Petersburg",2008,2008-06-04,23,2,"C",82,200,NA,6,"A",2120,1,1080,5,1
"11972",11972,"Petersburg",2008,2008-06-05,23,2,"C",82,200,NA,6,"C",2119,1,965,25,2
"11973",11973,"Petersburg",2008,2008-06-05,23,2,"C",82,200,NA,6,"C",2119,2,955,71,2
"11974",11974,"Petersburg",2008,2008-06-06,23,2,"C",82,200,NA,6,"C",2118,1,770,72,2
"11975",11975,"Petersburg",2008,2008-06-06,23,2,"C",82,200,NA,6,"C",2118,2,1260,72,2
"11976",11976,"Petersburg",2008,2008-06-06,23,2,"C",82,200,NA,6,"C",2118,3,970,72,2
"11977",11977,"Petersburg",2008,2008-06-06,23,2,"C",82,200,NA,6,"C",2118,4,1120,72,2
"11978",11978,"Petersburg",2008,2008-06-06,23,2,"C",82,200,NA,6,"C",2118,5,1320,72,2
"11979",11979,"Petersburg",2008,2008-06-07,24,1,"C",82,200,NA,6,"A",2117,1,1450,25,1
"11980",11980,"Petersburg",2008,2008-06-07,24,1,"C",82,200,NA,6,"A",2117,2,970,18,1
"11981",11981,"Petersburg",2008,2008-06-07,24,1,"C",82,200,NA,6,"A",2117,3,1020,18,1
"11982",11982,"Petersburg",2008,2008-06-07,24,1,"C",82,200,NA,6,"A",2117,4,1145,22,1
"11983",11983,"Petersburg",2008,2008-06-08,24,1,"C",82,200,NA,6,"C",2144,1,945,27,1
"11984",11984,"Petersburg",2008,2008-06-08,24,1,"C",82,200,NA,6,"C",2144,2,1175,27,1
"11985",11985,"Petersburg",2008,2008-06-08,24,1,"C",82,200,NA,6,"C",2144,3,1220,27,1
"11986",11986,"Petersburg",2008,2008-06-08,24,1,"C",82,200,NA,6,"C",2144,4,1235,27,1
"11987",11987,"Petersburg",2008,2008-06-08,24,1,"C",82,200,NA,6,"C",2144,5,1045,27,1
"11988",11988,"Petersburg",2008,2008-06-08,24,1,"C",82,200,NA,6,"C",2144,6,1135,5,1
"11989",11989,"Petersburg",2008,2008-06-10,24,2,"C",82,200,NA,6,"A",2146,1,965,18,1
"11990",11990,"Petersburg",2008,2008-06-10,24,2,"C",82,200,NA,6,"A",2146,2,1370,72,2
"11991",11991,"Petersburg",2008,2008-06-10,24,2,"C",82,200,NA,6,"A",2146,3,1040,72,2
"11992",11992,"Petersburg",2008,2008-06-10,24,2,"C",82,200,NA,6,"A",2146,4,980,72,2
"11993",11993,"Petersburg",2008,2008-06-10,24,2,"C",82,200,NA,6,"A",2146,5,1700,5,2
"11994",11994,"Petersburg",2008,2008-06-10,24,2,"C",82,200,NA,6,"A",2146,6,975,4,2
"11995",11995,"Petersburg",2008,2008-06-13,24,2,"C",82,200,NA,6,"A",267,1,720,22,2
"11996",11996,"Petersburg",2008,2008-06-13,24,2,"C",82,200,NA,6,"A",267,2,730,22,2
"11997",11997,"Petersburg",2008,2008-06-13,24,2,"C",82,200,NA,6,"A",267,3,1130,22,2
"11998",11998,"Petersburg",2008,2008-06-13,24,2,"C",82,200,NA,6,"A",267,4,1130,22,2
"11999",11999,"Petersburg",2008,2008-06-13,24,2,"C",82,200,NA,6,"A",267,5,1100,22,2
"12000",12000,"Petersburg",2008,2008-06-13,24,2,"C",82,200,NA,6,"A",267,6,1190,22,2
"12001",12001,"Petersburg",2008,2008-06-13,24,2,"C",82,200,NA,6,"A",267,7,900,32,1
"12002",12002,"Petersburg",2008,2008-06-13,24,2,"C",82,200,NA,6,"A",267,8,1045,32,1
"12003",12003,"Petersburg",2008,2008-06-13,24,2,"C",82,200,NA,6,"A",267,9,1110,32,1
"12004",12004,"Petersburg",2008,2008-06-13,24,2,"C",82,200,NA,6,"A",267,10,875,32,1
"12005",12005,"Petersburg",2008,2008-06-13,24,2,"C",82,200,NA,6,"A",267,11,1260,32,1
"12006",12006,"Petersburg",2008,2008-06-13,24,2,"C",82,200,NA,6,"A",267,12,1380,32,1
"12007",12007,"Petersburg",2008,2008-06-13,24,2,"C",82,200,NA,6,"A",267,13,625,18,1
"12008",12008,"Petersburg",2008,2008-06-14,25,1,"C",82,200,NA,6,"C",266,1,800,25,1
"12009",12009,"Petersburg",2008,2008-06-14,25,1,"C",82,200,NA,6,"C",266,2,690,71,2
"12010",12010,"Petersburg",2008,2008-06-14,25,1,"C",82,200,NA,6,"C",266,3,730,71,2
"12011",12011,"Petersburg",2008,2008-06-14,25,1,"C",82,200,NA,6,"C",266,4,980,25,1
"12012",12012,"Petersburg",2008,2008-06-15,25,1,"C",82,200,NA,6,"C",264,1,720,25,2
"12013",12013,"Petersburg",2008,2008-06-15,25,1,"C",82,200,NA,6,"C",264,2,745,25,2
"12014",12014,"Petersburg",2008,2008-06-15,25,1,"C",82,200,NA,6,"C",264,3,730,71,1
"12015",12015,"Petersburg",2008,2008-06-15,25,1,"C",82,200,NA,6,"C",264,4,960,71,1
"12016",12016,"Petersburg",2008,2008-06-15,25,1,"C",82,200,NA,6,"C",264,5,940,71,1
"12017",12017,"Petersburg",2008,2008-06-15,25,1,"C",82,200,NA,6,"C",264,6,900,71,1
"12018",12018,"Petersburg",2008,2008-06-15,25,1,"C",82,200,NA,6,"C",264,7,830,71,1
"12019",12019,"Petersburg",2008,2008-06-15,25,1,"C",82,200,NA,6,"C",264,8,970,71,1
"12020",12020,"Petersburg",2008,2008-06-15,25,1,"C",82,200,NA,6,"C",264,9,1405,71,1
"12021",12021,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",265,1,740,71,2
"12022",12022,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",265,2,795,71,2
"12023",12023,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",265,3,730,71,2
"12024",12024,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",265,4,1060,71,2
"12025",12025,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",265,5,1245,71,2
"12026",12026,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",265,6,1235,71,2
"12027",12027,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",265,7,1065,71,2
"12028",12028,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",265,8,1010,25,2
"12029",12029,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",265,9,650,25,2
"12030",12030,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",265,10,850,22,2
"12031",12031,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",265,11,660,22,2
"12032",12032,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",265,12,655,22,2
"12033",12033,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",265,13,620,22,2
"12034",12034,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",265,14,695,22,2
"12035",12035,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",265,15,680,22,2
"12036",12036,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",265,16,1140,22,2
"12037",12037,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",265,17,800,22,2
"12038",12038,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",265,18,750,22,2
"12039",12039,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",265,19,670,22,2
"12040",12040,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",2148,1,1190,71,1
"12041",12041,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",2148,2,880,71,1
"12042",12042,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",2148,3,755,71,1
"12043",12043,"Petersburg",2008,2008-06-16,25,2,"C",82,200,NA,6,"A",2148,4,960,71,1
"12044",12044,"Petersburg",2008,2008-06-19,25,2,"C",82,200,NA,6,"A",268,1,930,72,1
"12045",12045,"Petersburg",2008,2008-06-19,25,2,"C",82,200,NA,6,"A",268,2,910,72,1
"12046",12046,"Petersburg",2008,2008-06-19,25,2,"C",82,200,NA,6,"A",268,3,1135,72,1
"12047",12047,"Petersburg",2008,2008-06-19,25,2,"C",82,200,NA,6,"A",268,4,1185,72,1
"12048",12048,"Petersburg",2008,2008-06-19,25,2,"C",82,200,NA,6,"A",268,5,990,72,1
"12049",12049,"Petersburg",2008,2008-06-19,25,2,"C",82,200,NA,6,"A",268,6,905,72,1
"12050",12050,"Petersburg",2008,2008-06-19,25,2,"C",82,200,NA,6,"A",268,7,1965,72,1
"12051",12051,"Petersburg",2008,2008-06-19,25,2,"C",82,200,NA,6,"A",268,8,1330,72,1
"12052",12052,"Petersburg",2008,2008-06-19,25,2,"C",82,200,NA,6,"A",268,9,930,72,2
"12053",12053,"Petersburg",2008,2008-06-19,25,2,"C",82,200,NA,6,"A",268,10,1020,72,2
"12054",12054,"Petersburg",2008,2008-06-19,25,2,"C",82,200,NA,6,"A",268,11,1050,71,2
"12055",12055,"Petersburg",2008,2008-06-19,25,2,"C",82,200,NA,6,"A",268,12,740,72,2
"12056",12056,"Petersburg",2008,2008-06-19,25,2,"C",82,200,NA,6,"A",268,13,905,72,2
